2017,SD CHAPTER OF ASHRAE,KASEY ABBOTT,0
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2013,PFIZER INC.,MIKE SHAW,0
2013,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2013,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,40.00
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,50.00
2013,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,40.00
2013,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,40.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,40.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,100.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,100.00
2013,PFIZER INC.,MIKE SHAW,40.00
2013,PFIZER INC.,MIKE SHAW,10.00
2013,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,40.00
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2015,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,0
2015,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2015,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2015,PFIZER INC.,MIKE SHAW,0
2015,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2015,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,28.00
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,100.00
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,3.50
2015,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,26.33
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,29.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,150.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,850.65
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,3.50
2015,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0.00
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2015,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,0
2015,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2015,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2015,PFIZER INC.,MIKE SHAW,0
2015,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2015,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,28.00
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,100.00
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,3.50
2015,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,26.33
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,29.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,150.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,850.65
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,3.50
2015,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0.00
2016,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2016,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2016,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,0
2016,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2016,PFIZER INC.,MIKE SHAW,0
2016,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2016,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2016,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,36.00
2016,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,28.78
2016,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0.00
2016,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,36.00
2016,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0.00
2016,PFIZER INC.,MIKE SHAW,36.00
2016,PFIZER INC.,MIKE SHAW,10.00
2016,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,36.00
2016,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,200.13
2016,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,36.00
2014,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2014,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2014,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2014,PFIZER INC.,MIKE SHAW,0
2014,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2014,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2014,US TRAVEL INSURANCE ASSOCIATION,MIKE SHAW,0
2014,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,40.00
2014,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,50.00
2014,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,10.00
2014,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,40.00
2014,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,40.00
2014,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,10.00
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,40.00
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,24.42
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,150.00
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,9.10
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2015,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,0
2015,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2015,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2015,PFIZER INC.,MIKE SHAW,0
2015,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2015,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,28.00
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,100.00
2015,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,3.50
2015,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,26.33
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,29.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,150.00
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,850.65
2015,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,3.50
2015,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0.00
2017,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2017,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2017,"ENERGY TRANSFER PARTNERS, L.P.",MIKE SHAW,0
2017,FLATLAND FLYWAYS,MIKE SHAW,0
2017,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2017,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2017,PFIZER INC.,MIKE SHAW,0
2017,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2017,SD ASSOCIATION OF CONSTRUCTION COMPONENT SUPPLIERS AND MANUFACTURERS,MIKE SHAW,0
2017,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2013,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2013,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2013,PFIZER INC.,MIKE SHAW,0
2013,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2013,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,40.00
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,50.00
2013,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,40.00
2013,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,40.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,40.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,100.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,100.00
2013,PFIZER INC.,MIKE SHAW,40.00
2013,PFIZER INC.,MIKE SHAW,10.00
2013,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,40.00
2012,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,MIKE SHAW,0
2012,ASURION,MIKE SHAW,0
2012,DESMET FARM MUTUAL INSURANCE CMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,DESMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,MOTION PICTURE ASSN OF AMERICA,MIKE SHAW,0
2012,NONMEANDERED WATERS OF SD ASSN,MIKE SHAW,0
2012,PFIZER INC.,MIKE SHAW,0
2012,PROPERTY CASUALTY INSURANCE ASSN OF AMERICA,MIKE SHAW,0
2012,"SPECIALTY CARE PROVIDERS,  SD ASSN",MIKE SHAW,0
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2013,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2013,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2013,PFIZER INC.,MIKE SHAW,0
2013,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2013,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,40.00
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,50.00
2013,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,40.00
2013,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,40.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,40.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,100.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,100.00
2013,PFIZER INC.,MIKE SHAW,40.00
2013,PFIZER INC.,MIKE SHAW,10.00
2013,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,40.00
2014,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2014,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2014,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2014,PFIZER INC.,MIKE SHAW,0
2014,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2014,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2014,US TRAVEL INSURANCE ASSOCIATION,MIKE SHAW,0
2014,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,40.00
2014,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,50.00
2014,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,10.00
2014,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,40.00
2014,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,40.00
2014,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,10.00
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,40.00
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,24.42
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,150.00
2014,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,9.10
2012,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,MIKE SHAW,0
2012,ASURION,MIKE SHAW,0
2012,DESMET FARM MUTUAL INSURANCE CMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,DESMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,MOTION PICTURE ASSN OF AMERICA,MIKE SHAW,0
2012,NONMEANDERED WATERS OF SD ASSN,MIKE SHAW,0
2012,PFIZER INC.,MIKE SHAW,0
2012,PROPERTY CASUALTY INSURANCE ASSN OF AMERICA,MIKE SHAW,0
2012,"SPECIALTY CARE PROVIDERS,  SD ASSN",MIKE SHAW,0
2012,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,MIKE SHAW,0
2012,ASURION,MIKE SHAW,0
2012,DESMET FARM MUTUAL INSURANCE CMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,DESMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,MOTION PICTURE ASSN OF AMERICA,MIKE SHAW,0
2012,NONMEANDERED WATERS OF SD ASSN,MIKE SHAW,0
2012,PFIZER INC.,MIKE SHAW,0
2012,PROPERTY CASUALTY INSURANCE ASSN OF AMERICA,MIKE SHAW,0
2012,"SPECIALTY CARE PROVIDERS,  SD ASSN",MIKE SHAW,0
2012,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,MIKE SHAW,0
2012,ASURION,MIKE SHAW,0
2012,DESMET FARM MUTUAL INSURANCE CMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,DESMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,MOTION PICTURE ASSN OF AMERICA,MIKE SHAW,0
2012,NONMEANDERED WATERS OF SD ASSN,MIKE SHAW,0
2012,PFIZER INC.,MIKE SHAW,0
2012,PROPERTY CASUALTY INSURANCE ASSN OF AMERICA,MIKE SHAW,0
2012,"SPECIALTY CARE PROVIDERS,  SD ASSN",MIKE SHAW,0
2012,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,MIKE SHAW,0
2012,ASURION,MIKE SHAW,0
2012,DESMET FARM MUTUAL INSURANCE CMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,DESMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,MOTION PICTURE ASSN OF AMERICA,MIKE SHAW,0
2012,NONMEANDERED WATERS OF SD ASSN,MIKE SHAW,0
2012,PFIZER INC.,MIKE SHAW,0
2012,PROPERTY CASUALTY INSURANCE ASSN OF AMERICA,MIKE SHAW,0
2012,"SPECIALTY CARE PROVIDERS,  SD ASSN",MIKE SHAW,0
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,0
2013,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2013,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,0
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,0
2013,PFIZER INC.,MIKE SHAW,0
2013,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,0
2013,SOUTH DAKOTA ASSOCIATION OF SPECIALTY CARE PROVIDE,MIKE SHAW,0
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,40.00
2013,DE SMET FARM MUTUAL INSURANCE COMPANY OF SOUTH DAK,MIKE SHAW,50.00
2013,DE SMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,40.00
2013,MOTION PICTURE ASSOCIATION OF AMERICA INC,MIKE SHAW,40.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,40.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,100.00
2013,NONMEANDERED WATERS OF SOUTH DAKOTA ASSOCIATION,MIKE SHAW,100.00
2013,PFIZER INC.,MIKE SHAW,40.00
2013,PFIZER INC.,MIKE SHAW,10.00
2013,PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA,MIKE SHAW,40.00
2012,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,MIKE SHAW,0
2012,ASURION,MIKE SHAW,0
2012,DESMET FARM MUTUAL INSURANCE CMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,DESMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,MOTION PICTURE ASSN OF AMERICA,MIKE SHAW,0
2012,NONMEANDERED WATERS OF SD ASSN,MIKE SHAW,0
2012,PFIZER INC.,MIKE SHAW,0
2012,PROPERTY CASUALTY INSURANCE ASSN OF AMERICA,MIKE SHAW,0
2012,"SPECIALTY CARE PROVIDERS,  SD ASSN",MIKE SHAW,0
2016,"GREGG & SUSAN SPINDLER, PARENTS OF MAEGAN SPINDLER",DANIEL TODD,0
2016,"GREGG & SUSAN SPINDLER, PARENTS OF MAEGAN SPINDLER",DANIEL TODD,0.00
2012,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,MIKE SHAW,0
2012,ASURION,MIKE SHAW,0
2012,DESMET FARM MUTUAL INSURANCE CMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,DESMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,MOTION PICTURE ASSN OF AMERICA,MIKE SHAW,0
2012,NONMEANDERED WATERS OF SD ASSN,MIKE SHAW,0
2012,PFIZER INC.,MIKE SHAW,0
2012,PROPERTY CASUALTY INSURANCE ASSN OF AMERICA,MIKE SHAW,0
2012,"SPECIALTY CARE PROVIDERS,  SD ASSN",MIKE SHAW,0
2012,AMERICAN FAMILY MUTUAL INSURANCE COMPANY,MIKE SHAW,0
2012,ASURION,MIKE SHAW,0
2012,DESMET FARM MUTUAL INSURANCE CMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,DESMET INSURANCE COMPANY OF SOUTH DAKOTA,MIKE SHAW,0
2012,MOTION PICTURE ASSN OF AMERICA,MIKE SHAW,0
2012,NONMEANDERED WATERS OF SD ASSN,MIKE SHAW,0
2012,PFIZER INC.,MIKE SHAW,0
2012,PROPERTY CASUALTY INSURANCE ASSN OF AMERICA,MIKE SHAW,0
2012,"SPECIALTY CARE PROVIDERS,  SD ASSN",MIKE SHAW,0
2016,SANFORD HEALTH,ANNETTE WHITE,0
2016,SANFORD HEALTH,ANNETTE WHITE,0.00
2016,RETAIL INDUSTRY LEADERS ASSOCIATION,DEBORAH WHITE,0
2016,RETAIL INDUSTRY LEADERS ASSOCIATION,DEBORAH WHITE,0.00
2012,"PLANNED PARENTHOOD MN, ND, SD ACTION FUND",CARMEN TOFT,0
2016,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KENNETH WETZ,0
2016,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KENNETH WETZ,0.00
2017,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KENNETH WETZ,0
2015,SOUTH DAKOTA LIONS EYE & TISSUE BANK,KEN WETZ,0
2015,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KEN WETZ,0
2015,SOUTH DAKOTA LIONS EYE & TISSUE BANK,KEN WETZ,0.00
2015,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KEN WETZ,276.71
2012,WESTERN SD RURAL ELCTRIC COOPERATIVES,KEN WETZ,0
2015,SOUTH DAKOTA LIONS EYE & TISSUE BANK,KEN WETZ,0
2015,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KEN WETZ,0
2015,SOUTH DAKOTA LIONS EYE & TISSUE BANK,KEN WETZ,0.00
2015,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KEN WETZ,276.71
2016,SOUTH DAKOTA EAGLE FORUM,KITTY WERTHMANN,0
2016,SOUTH DAKOTA EAGLE FORUM,KITTY WERTHMANN,0.00
2014,BROWN COUNTY,CHRIS WHITE,0
2014,BROWN COUNTY,CHRIS WHITE,40.00
2014,SD EAGLE FORUM,KITTY WERTHMANN,0
2014,SD EAGLE FORUM,KITTY WERTHMANN,0.00
2015,SD EAGLE FORUM,KITTY WERTHMANN,0
2015,SD EAGLE FORUM,KITTY WERTHMANN,0.00
2013,SOUTH DAKOTA EAGLE FORUM,KITTY WERTHMANN,0
2013,SOUTH DAKOTA EAGLE FORUM,KITTY WERTHMANN,0.00
2012,PENNINGTON TITLE COMPANY,GREG WICK,0
2012,"EAGLE FORUM, SD",KITTY WERTHMANN,0
2017,NURSE PRACTITIONER ASSOCIATION OF SOUTH DAKOTA,BRYAN WERMERS,0
2017,GENERAL MOTORS LLC,JASON WETZEL,0
2012,ONE STEP AMERICA INC.,NATE WELCH,0
2015,DAKOTACARE,PHARM. D. WEISS,0
2015,DAKOTACARE,PHARM. D. WEISS,0.00
2017,PRESENTATION SISTERS,SISTER LYNN MARIE WELBIG,0
2016,PRESENTATION SISTERS,SR. LYNN MARIE WELBIG,0
2016,PRESENTATION SISTERS,SR. LYNN MARIE WELBIG,0.00
2014,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KEN WETZ,0
2014,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KEN WETZ,0.00
2013,"PLANNED PARENTHOOD MINNESOTA, NORTH DAKOTA, SOUTH DAKOTA ACTION FUND",MEGAN WELLNER,0
2013,"PLANNED PARENTHOOD MINNESOTA, NORTH DAKOTA, SOUTH DAKOTA ACTION FUND",MEGAN WELLNER,0.00
2016,SOUTH DAKOTA SHERIFF'S ASSOCIATION,TROY WELLMAN,0
2016,SOUTH DAKOTA SHERIFF'S ASSOCIATION,TROY WELLMAN,0.00
2016,NAIFA-SD,ADAM WEEMAN,0
2016,NAIFA-SD,ADAM WEEMAN,0.00
2013,BROWN COUNTY HIGHWAY,JAN WEISMANTEL,0
2013,BROWN COUNTY HIGHWAY,JAN WEISMANTEL,40.00
2013,NAIFA-SD,ADAM WEEMAN,0
2013,NAIFA-SD,ADAM WEEMAN,0.00
2012,BROWN COUNTY HIGHWAY,JAN WEISMANTEL,0
2015,NAIFA-SD,ADAM WEEMAN,0
2015,NAIFA-SD,ADAM WEEMAN,53.04
2016,LUTHERAN SOCIAL SERVICES,SHEILA WEBER,0
2016,SOUTH DAKOTA ASSOCIATION OF YOUTH CARE PROVIDERS,SHEILA WEBER,0
2016,LUTHERAN SOCIAL SERVICES,SHEILA WEBER,0.00
2016,LUTHERAN SOCIAL SERVICES,SHEILA WEBER,0
2016,SOUTH DAKOTA ASSOCIATION OF YOUTH CARE PROVIDERS,SHEILA WEBER,0
2016,LUTHERAN SOCIAL SERVICES,SHEILA WEBER,0.00
2014,NAIFA-SD,ADAM WEEMAN,0
2014,NAIFA-SD,ADAM WEEMAN,0.00
2013,LUTHERAN SOCIAL SERVICES,SHEILA WEBER,0
2013,LUTHERAN SOCIAL SERVICES,SHEILA WEBER,0.00
2012,LUTHERAN SOCIAL SERVICES OF SD,SHEILA WEBER,0
2017,SD CITIZENS FOR LIBERTY,TONI (TONCHI) WEAVER,0
2017,LUTHERAN SOCIAL SERVICES,SHEILA WEBER,0
2016,SD CITIZENS FOR LIBERTY,TONI WEAVER,0
2016,SD CITIZENS FOR LIBERTY,TONI WEAVER,0.00
2015,AMERICAN WOOD COUNCIL,TERRY WEBBER,0
2015,AMERICAN WOOD COUNCIL,TERRY WEBBER,0.00
2015,AMERICAN WOOD COUNCIL,TERRY WEBBER,0.00
2017,SOUTH DAKOTA ASSOCIATION OF YOUTH CARE PROVIDERS,SHEILA WEBER,0
2013,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KEN WETZ,0
2013,WESTERN SOUTH DAKOTA RURAL ELECTRIC COOPERATIVES,KEN WETZ,109.17
2013,SD CITIZENS FOR LIBERTY,TONI WEAVER,0
2013,SD CITIZENS FOR LIBERTY,TONI WEAVER,0.00
2014,SD CITIZENS FOR LIBERTY,TONI WEAVER,0
2014,SD CITIZENS FOR LIBERTY,TONI WEAVER,0.00
2013,WARF RESOURCES,RONALD WATERLAND,0
2013,WHARF RESOURCES U.S.A. INC.,RONALD WATERLAND,0
2013,WHARF RESOURCES U.S.A. INC.,RONALD WATERLAND,0.00
2013,NATIONAL AMERICAN UNIVERSITY,JASON WARR,0
2013,NATIONAL AMERICAN UNIVERSITY,JASON WARR,40.00
2015,SOUTH DAKOTA CITIZENS FOR LIBERTY INC,TONI WEAVER,0
