State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Iowa,IA,2010,Hungry Canyons Alliance,7500,Laverne Schroeder,,,,,,,,,,,
Iowa,IA,2010,"Hy-Vee, Inc.",59402.82,Food Marketing Inst.,"Wasker, Dorr, Wimmer",,,,,,,,,,
Iowa,IA,2010,IA. Academy of Family Physicians,43000,JenniferHarbison,,,,,,,,,,,
Iowa,IA,2010,"IA. Academy of Opthamology, Inc.",10000,Sandra Jaques,,,,,,,,,,,
Iowa,IA,2010,IA. Academy of Trial Lawyers,15000,"Feltner & Heller, Attorneys",Michael Heller,Paula Feltner,,,,,,,,,
Iowa,IA,2010,IA. Afterschool Alliance,0,Amelia Colwell,Jerry Addy,,,,,,,,,,
Iowa,IA,2010,IA. Alcoholic Beverages Division,0,Stephen Larson,Lynn Walding,Nicole Gehl,,,,,,,,,
Iowa,IA,2010,IA. Alliance in Home Care,12000,PolicyWorks,Justin Hupfer,John Cacciatore,Julie VandeHoef,,,,,,,,
Iowa,IA,2010,"IA. Alliance of Boys & Girls Club, Inc.",5000,"Avenson, Oakley & Cope",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2010,IA. Alliance of Environmental Concerns,1000,Mona Bond,,,,,,,,,,,
Iowa,IA,2010,IA. Alliance of Surety Companies,28000,Triplett Enterprises Ltd.,,,,,,,,,,,
Iowa,IA,2010,IA. Assisted Living Assn.,10600,craig walter,Robert Kreamer,,,,,,,,,,
Iowa,IA,2010,IA. Assn for Marriage and Family Therapy,3500,Emily Piper,,,,,,,,,,,
Iowa,IA,2010,"IA. Assn. for Health, Physical Education, Recreation and Dance",0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2010,IA. Assn. For Justice,81199.81,"Wasker, Dorr, Wimmer & Marcoui",Craig Schoenfeld & Bill Wimmer,Lisa Davis-Cook,Brad Lint,,,,,,,,
Iowa,IA,2010,IA. Assn. of Area Agencies on Aging,22500,Campbell/Patterson,Amy Campbell,Craig Patterson,Lee Kohl is not associated,,,,,,,,
Iowa,IA,2010,IA. Assn. of Building Officials,1250,"Obradovich, Jim","Krewson, Lyle",,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Business and Industry (ABI),65000,Mike Ralston,John Gilliland,Nicole Molt,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Chiefs of Police & Peace Officers,13900,"Skinner, Nielsen & McCollom, P",Troy Skinner,Kellie Paschke,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Christian Schools,12050,Eric Goranson,,,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Community College Presidents (IACCP),0,H. Roy Lamansky,Jim Lindenmayer,Robert Morrissey,Tom Keck,,,,,,,,
Iowa,IA,2010,IA. Assn. of Community College Trustees (IACCT),0,H. Roy Lamansky,Jim Lindenmayer,Tom Keck,Robert Morrissey,,,,,,,,
Iowa,IA,2010,IA. Assn. of Community Providers,25054.76,George Appleby,Jim Carney,Jennifer Tyler,,,,,,,,,
Iowa,IA,2010,IA. Assn. of County Conservation Boards,6000,Don Brazelton,,,,,,,,,,,
Iowa,IA,2010,"IA. Assn. of Credit and Collection Professionals, Inc.",22178.99,Nyemaster Goode P.C.,Keith Luchtel,James West,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,
Iowa,IA,2010,IA. Assn. of Electric Cooperatives,94099.43,Tim Coonan,Brian Kading,Nyemaster Goode PC,Keith Luchtel,James West,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,
Iowa,IA,2010,IA. Assn. of Health Underwriters,15000,LARRY BLIXT,,,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Homes and Services for the Aging (IAHSA),44254.7,Eide & Heisinger,John Pederson,Matt Eide,Ted Stopulos,Dana Petrowsky,William Nutty,,,,,,
Iowa,IA,2010,IA. Assn. of Independent Colleges and Universities,73787.5,Gary Steinke,Personal Representatives,Ned Chiodo,Larry Pope,Julie Smith,Scott Newhard,,,,,,
Iowa,IA,2010,IA. Assn. of Magistrate Judges,14500,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Mortgage Brokers,8625,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Ted Stopulos,,,,,,,,
Iowa,IA,2010,IA. Assn. of Municipal Utilities,70000,Robert  Haug,Julie Smith,Larry Pope,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Nurse Anesthetists,34772.45,Carney & Appleby P.L.C.,Jim Carney,George Appleby,Jennifer Tyler,,,,,,,,
Iowa,IA,2010,IA. Assn. of Nurse Practitioners,2750,"Joe Kelly, Lobbyist",,,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Realtors,50000,Kingland Consulting,Jennifer Kingland,Susan Cameron,,,,,,,,,
Iowa,IA,2010,IA. Assn. of Regional Councils (IARC),8040.07,"Avenson, Oakley & Cope",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2010,IA. Assn. of School Boards,0,Maxine Kilcrease,Len Cockman,Mary Gannon,Emily Piper,,,,,,,,
Iowa,IA,2010,IA. Assn. of School Boards,164.65,Maxine Kilcrease,Len Cockman,Mary Gannon,Emily Piper,Margaret Buckton,,,,,,,
Iowa,IA,2010,IA. Assn. of School Boards,0,Maxine Kilcrease,Len Cockman,Mary Gannon,Emily Piper,,,,,,,,
Iowa,IA,2010,IA. Assn. of School Boards,0,Maxine Kilcrease,Len Cockman,Mary Gannon,Emily Piper,,,,,,,,
Iowa,IA,2010,IA. Assn. of School Boards,164.65,Maxine Kilcrease,Len Cockman,Mary Gannon,Emily Piper,Margaret Buckton,,,,,,,
Iowa,IA,2010,IA. Assn. of Water Agencies,750,Des Moines Water Works-Linda K,,,,,,,,,,,
Iowa,IA,2010,IA. Athletic Trainers Society,1500,Jim Carney,,,,,,,,,,,
Iowa,IA,2010,IA. Attorney General Dept. of Justice,17423,EricTabor,Bill Brauch,,,,,,,,,,
Iowa,IA,2010,IA. Automobile Dealers Assn.,76397.37,Gary W. Thomas,"IADA Services, Inc.",Bruce Anderson,Nyemaster Goode,Brad Epperly,Paula Dierenfeld,Keith Luchtel,Scott Sundstrom,James West,,,
Iowa,IA,2010,IA. Automobile Recyclers Assn.,15000,JAMES P PIAZZA JR,,,,,,,,,,,
Iowa,IA,2010,IA. Bankers Assn.,20582,John Sorensen,Sharon Presnall,Robert Hartwig,,,,,,,,,
Iowa,IA,2010,"IA. Bankers Insurance & Services, Inc.",1341,John Sorensen,Sharon Presnall,Robert Hartwig,,,,,,,,,
Iowa,IA,2010,IA. Bankers Mortgage Corp.,1341,John Sorensen,Sharon Presnall,Robert Hartwig,,,,,,,,,
Iowa,IA,2010,IA. Battle Flag Preservation and Advisory Committees,0,Lee D. Booton,,,,,,,,,,,
Iowa,IA,2010,IA. Behavioral Health Assn. (IBHA),17500,Deanna Triplett,Julie Shepard,Jennifer Kingland,Susan Cameron,,,,,,,,
Iowa,IA,2010,IA. Beverage Assn.,26250,"Wasker, Dorr, Wimmer & Marcoui",William J Wimmer,Craig R Schoenfeld,,,,,,,,,
Iowa,IA,2010,IA. Bicycle Coalition,5000,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2010,IA. Biodiesel Board,16512.44,Gary Dickey,Randy Olson,,,,,,,,,,
Iowa,IA,2010,IA. Biotechnology Assn.,19085,Capitol Edge,Mike St. Clair,Tom Fey,,,,,,,,,
Iowa,IA,2010,IA. Board of Educational Examiners,5224,George J. Maurer,Beth Myers,,,,,,,,,,
Iowa,IA,2010,IA. Board of Nursing,0,Lorinda Inman,,,,,,,,,,,
Iowa,IA,2010,IA. Book & Supply,0,George Appleby,Jennifer Tyler,,,,,,,,,,
Iowa,IA,2010,IA. Bowhunters Assn.,5000,Don Brazelton,,,,,,,,,,,
Iowa,IA,2010,IA. Broadcasters Assn.,20464.43,Nyemaster Goode P.C.,Keith Luchtel,James West,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,
Iowa,IA,2010,IA. Business Council,0,Elliott G. Smith,,,,,,,,,,,
Iowa,IA,2010,IA. Cable and Telecommunications Assn.,15604,Tom Graves,,,,,,,,,,,
Iowa,IA,2010,IA. Capital Investment Corporation (ICIC),27393,Dennis Murdock,Davis Brown Law Firm,Stephen Roberts,Bev Evans,Richard Thornton,,,,,,,
Iowa,IA,2010,IA. CareGivers Assn.,12092,The Hale Group/John Hale,,,,,,,,,,,
Iowa,IA,2010,"IA. Carry, Inc.",0,John B. Reed,Robert Fowler,Roger Burdette,,,,,,,,,
Iowa,IA,2010,IA. Catholic Conference,38000,Tom Chapman,Joan Thompson,L&L Murphy Consulting,Larry Murphy,,,,,,,,
Iowa,IA,2010,IA. Cattlemen's Assn.,44667.09,Tom Shipley,Bruce Berven,Jill Altringer,Eldon McAfee,,,,,,,,
Iowa,IA,2010,IA. Cemetery Assn. - Association of IA Cemeteries (ICA-AIC),6800,Fitzgerald Joyce and Assoc,Jerry Fitzgerald,Mark Joyce,Maggie Fitzgerald,,,,,,,,
Iowa,IA,2010,IA. Center for Assisted Living,44500,Steve Ackerson,Cindy Baddeloo,Lisa Uhlenkamp,Kelly MeyersVerwers,CharlesW.Hutchins&AssociatesIn,(Susan Cameron& Jen Kingland),,,,,,
Iowa,IA,2010,IA. Central Community College (ICC),7500,"Fitzgerald, Joyce & Assoc.",,,,,,,,,,,
Iowa,IA,2010,IA. Central Community College (ICC),0,DanKinney,,,,,,,,,,,
Iowa,IA,2010,IA. Chamber Alliance,37000,David Roederer,Nyemaster Goode PC,Keith Luchtel,James West,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,
Iowa,IA,2010,IA. Chapter of Sierra Club,11493,Neila Seaman,,,,,,,,,,,
Iowa,IA,2010,"IA. Chapter, American Institute of Architects",12750,Nyemaster Goode P.C.,Keith Luchtel,James West,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,
Iowa,IA,2010,"IA. Chapter, American Society of Landscape Architects",3500,Brice Oakley,,,,,,,,,,,
Iowa,IA,2010,IA. Chiropractic Physicians Clinic LLC,15000,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Ted Stopulos,,,,,,,,
Iowa,IA,2010,IA. Chiropractic Society,26699.96,"Fitzgerald, Joyce,& Associates",,,,,,,,,,,
Iowa,IA,2010,IA. Christian Alliance,0,Norman Pawlewski,,,,,,,,,,,
Iowa,IA,2010,IA. Citizen Action Network (ICAN),2539.11,PolicyWorks,John Cacciatore,Betty Ahrens,,,,,,,,,
Iowa,IA,2010,IA. Citizens for Community Improvement,33677.03,Hugh Espey,Joe Fagan,Adam Mason,Kari Carney,Matthew Covington,Natalie Snyders,Chris Neubert,Kristin Schaaf,Erica Palmer,Sharlin Aldao,David Goodner,Ruth Schultz
Iowa,IA,2010,IA. Civil Rights Commission,0,Ralph Rosenberg,,,,,,,,,,,
Iowa,IA,2010,IA. Coalition Against Domestic Violence,10000,Amber Markham,,,,,,,,,,,
Iowa,IA,2010,IA. Coalition Against Sexual Assault,7000,"Davis, Brown, Koehn, Shors & R",(Michelle Lickteig),,,,,,,,,,
Iowa,IA,2010,IA. College Student Aid Commission,31014.43,Karen Misjak,Julie Leeper,Keith Griener,Jeremy Davis,Janet Adams,Michelle Durand-Adams,,,,,,
Iowa,IA,2010,IA. Collision Repair Assn.,4700,R. Scott Weiser,,,,,,,,,,,
Iowa,IA,2010,IA. Commission on Uniform State Laws,0,David S. Walker,,,,,,,,,,,
Iowa,IA,2010,IA. Commission on Veteran Affairs,0,Elizabeth Ledvina,Steve Mulcahy,,,,,,,,,,
Iowa,IA,2010,IA. Commission on Volunteer Services,1472,Adam Lounsbury,,,,,,,,,,,
Iowa,IA,2010,IA. Communications Network ICN/ITTC,3800,John Gillispie,Mark Johnson,Joseph Cassis,David Lingren,,,,,,,,
Iowa,IA,2010,IA. Communities Assurance Pool (ICAP),4750,Don Avenson,Tom Cope,Brice Oakley,,,,,,,,,
Iowa,IA,2010,IA. Community Action Assn.,15727,LanaRoss,,,,,,,,,,,
Iowa,IA,2010,IA. Community Education Assn.,2250,Dr. Ben Norman,,,,,,,,,,,
Iowa,IA,2010,IA. Community Foundations,0,David Adelman,,,,,,,,,,,
Iowa,IA,2010,"IA. Competitive Bidding Alliance, Inc.",2103,James Carney,Jennifer Tyler,George Appleby,,,,,,,,,
Iowa,IA,2010,IA. Comprehensive Petroleum Storage Tank Fund Board,0,Scott Scheidel,,,,,,,,,,,
Iowa,IA,2010,IA. Conference of United Methodist Church,1500,Naomi Sea Young Wittstruck,,,,,,,,,,,
Iowa,IA,2010,IA. Conservation Alliance,4325,"Avenson, Oakley & Cope",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2010,IA. Coon Hunters Assn.,1000,"Obradovich, Jim",,,,,,,,,,,
Iowa,IA,2010,IA. Corn Growers Assn.(ICG),69074.69,Mindy Larsen Poldberg,"Fitzgerald, Joyce & Associates",Jerry Fitzgerald,Mark Joyce,Maggie Fitzgerald,Emiliano Lerda,,,,,,
Iowa,IA,2010,IA. Cosmetology Schools Assn.,11218.75,"Advocacy Strategies, LLC",Threase Harms,Kyle Frette,Kent Hartwig,Jennifer Schulte,Robert Kreamer Attorney,,,,,,
Iowa,IA,2010,IA. Council of Health Care Centers,8018.9,"Carney & Applyby, P.L.C.",George Appleby,Jim Carney,Jennifer Tyler,,,,,,,,
Iowa,IA,2010,IA. County Attorneys Assn.,30000,Charles W. Hutchins Assoc.Inc,,,,,,,,,,,
Iowa,IA,2010,IA. County Commissioners Of Veterans Affairs,0,Elizabeth Ledvina,,,,,,,,,,,
Iowa,IA,2010,IA. County Engineers Assn.,0,Lyle Brehm for ICEA,,,,,,,,,,,
Iowa,IA,2010,IA. County Recorders Assn.,300.5,Kathy Flynn-Thurlow,Susan VandeKamp,,,,,,,,,,
Iowa,IA,2010,IA. Court Reporters Assn.,1200,William Wimmer,,,,,,,,,,,
Iowa,IA,2010,IA. Credit Union Foundation,0,Marybeth Foster,,,,,,,,,,,
Iowa,IA,2010,IA. Credit Union League,79260.8,"Avenson, Oakley & Cope Consult",Tom Cope,Don Avenson,Brice Oakley,"PolicyWorks, LLC",Justin Hupfer,John Cacciatore,Julie VandeHoef,Patrick Jury,,,
Iowa,IA,2010,IA. Dairy Foods Assn.,6380,"Beving, Swanson & Forrest, P.C",Mark E. Truesdell,,,,,,,,,,
Iowa,IA,2010,IA. Defense Counsel Assn.,0,Robert Kreamer,,,,,,,,,,,
Iowa,IA,2010,IA. Dental Assistants Assn.,2250,craig walter,Robert Kreamer,,,,,,,,,,
Iowa,IA,2010,IA. Dental Assn.,36137.5,Barbara Blough,Lawrence Carl,Paula Feltner,Michael Heller,,,,,,,,
Iowa,IA,2010,IA. Dental Hygienists Assn.,9972,"Avenson, Oakley & Cope",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2010,IA. Dept. for the Blind,0,N/A,,,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Agriculture,40000,Susan Fenton,,,,,,,,,,,
Iowa,IA,2010,"IA. Dept. of Commerce, Credit Union Division",0,Rebecca Behrens,,,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Corrections,21600,Gary Sherzan,Note -- this date updates my,submittal earlier today,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Cultural Affairs,18930,Cyndi Pederson,,,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Economic Development (IDED),4205,Bret Mills,Diane Foss,Michael Tramontina,Vincent Lintz,Erin Seidler,Joseph O'Hern,Tom Wheeler,Joe Jongewaard,Mary Lawyer,,,
Iowa,IA,2010,IA. Dept. of Education,113739.37,Jim Addy,Jeff Berger,Konni Cawiezell,Kevin Fangman,Roger Utman,Judy Jeffrey,Mary Wegner,Steve Wooderson,,,,
Iowa,IA,2010,IA. Dept. of Human Rights,13500,Rachel Scott,,,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Human Services,37477.22,Julie Fleming,,,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Inspections and Appeals,70585,Dean Lerner,Steven Mandernach,Beverly Zylstra,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Natural Resources,169570,Richard Leopold,Sharon Tahtinen,Diane Ford,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Public Defense,0,n/a,,,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Public Health,42960,Lynh Patterson,Barb Nervig,,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Public Safety,33192.85,Ross Loder,Michael Coveyou,,,,,,,,,,
Iowa,IA,2010,IA. Dept. of Revenue & Finance,14064,Mark Schuling,Victoria Daniels,Dale Hyman,Mike Lipsman,Jim McNulty,,,,,,,
Iowa,IA,2010,IA. Dept. of Transportation,24324.82,Elizabeth Baird,Nancy J. Richardson,,,,,,,,,,
Iowa,IA,2010,IA. Dept. on Aging,67320,John McCalley,Lisa Burk,,,,,,,,,,
Iowa,IA,2010,IA. Dietetic Assn.,10400,Susan Roberts,,,,,,,,,,,
Iowa,IA,2010,IA. Distillers Assn.,0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Ted Stopulos,,,,,,,,
Iowa,IA,2010,IA. Division of Banking,0,Rod Reed,Shari Fett,,,,,,,,,,
Iowa,IA,2010,IA. Donor Network,21000,Charles W. Hutchins & Assoc.,Susan Cameron,Jennifer Kingland,,,,,,,,,
Iowa,IA,2010,IA. Drainage District Assn.,10354,Michael Wentzien,John Torbert,,,,,,,,,,
Iowa,IA,2010,IA. Elk Breeders Assn.,1000,"Obradovich, Jim",,,,,,,,,,,
Iowa,IA,2010,IA. Emergency Management Assn.,7500,Advocacy Strategies,Threase Harmes,Kent Hartwig,Jenny Schulte,Kyle Frette,,,,,,,
Iowa,IA,2010,IA. Emergency Medical Services Assn.,12500,Michael Triplett,Cal Hultman,,,,,,,,,,
Iowa,IA,2010,IA. Engineering Society,24000,David Scott,,,,,,,,,,,
Iowa,IA,2010,IA. Environmental Council,29041,Jim O'Bradovich,Marian Gelb,Lynn Laws,Shannan Garretton,Leland Searles,Nathaniel Baer,,,,,,
Iowa,IA,2010,IA. Environmental Health Assn.,0,Eric Bradley,,,,,,,,,,,
Iowa,IA,2010,IA. Ethanol Producers Assn.,56500,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Ted Stopulos,,,,,,,,
Iowa,IA,2010,IA. Ethics and Campaign Disclosure Board,7059.4,W. Charles Smithson,Meghan Van Wyk,,,,,,,,,,
Iowa,IA,2010,IA. Family Policy Center Action,4771.75,Tom Steen,Bryan English,Danny Carroll,David Barnett,Chuck Hurley,,,,,,,
Iowa,IA,2010,IA. Farm Bureau Federation,108355.21,Don Petersen,Joe Johnson,Mark Salvador,Christina Gruenhagen,,,,,,,,
Iowa,IA,2010,IA. Farmers Union,5325,Judie Hoffman,Advocacy Strategies,Threase Harms,Kent Hartwig,Kyle Frette,Jennifer Schulte,,,,,,
Iowa,IA,2010,IA. Federation of Animal Owners,10000,Jill Altringer,,,,,,,,,,,
Iowa,IA,2010,IA. Federation of Humane Societies,2500,Kimberly Haus State Haus Commi,,,,,,,,,,,
Iowa,IA,2010,"IA. Federation of Labor, AFL-CIO",27900,Janice Laue,Ken Sagar,,,,,,,,,,
Iowa,IA,2010,IA. Finance Authority,105459.13,Lori Beary,Irene Hardisty,Joseph Jones,Bret Mills,Joe O'Hern,Loyd Ogle,Carla Berg Pope,Mark Thompson,Angela Davis,,,
Iowa,IA,2010,IA. Firearms Coalition,0,Robert Fowler,,,,,,,,,,,
Iowa,IA,2010,IA. Firemen's Assn. (IFA),4862.5,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2010,IA. Foster and Adoptive Parents Assn.,4200,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Ted Stopulos,,,,,,,,
Iowa,IA,2010,IA. Foundation for Medical Care,6000,"Larson, Shannahan, Sliska",Joe Shannahan,,,,,,,,,,
Iowa,IA,2010,IA. Friends of Legal Services,8000,Paula Feltner and MIke Heller,,,,,,,,,,,
Iowa,IA,2010,IA. Funeral Directors Assn.,25500,Michael Triplett,Cal Hultman,Suzanne Gebel,,,,,,,,,
Iowa,IA,2010,IA. Gaming Assn.,26000,Wes Ehrecke,,,,,,,,,,,
Iowa,IA,2010,IA. Golf Course Owners Assn.,25000,F. Thornton,,,,,,,,,,,
Iowa,IA,2010,IA. Good Roads Assn.,32400,David Scott,,,,,,,,,,,
Iowa,IA,2010,IA. Greenhouse Growers,6000,Larry Blixt,,,,,,,,,,,
Iowa,IA,2010,IA. Greyhound Assn.,30000,Crawford Quilty & Mauro,Jerry Crawford,Jim Quilty,Nick Mauro,Avenson & Oakley,Don Avenson,Brice Oakley,Tom Cope,,,,
Iowa,IA,2010,IA. Grocery Industry Assn.,59269.49,Nyemaster Goode P.C.,Keith Luchtel,James West,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,
Iowa,IA,2010,IA. Gun Owners,600,Aaron Dorr,,,,,,,,,,,
Iowa,IA,2010,IA. Harness Horsemen's Assn.,15000,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Ted Stopulos,,,,,,,,
Iowa,IA,2010,IA. Head Start Assn.,1000,LanaRoss,,,,,,,,,,,
Iowa,IA,2010,IA. Health Buyers Alliance,2500,Paul Pietzsch,,,,,,,,,,,
Iowa,IA,2010,IA. Health Care Assn.,85000,Steve Ackerson,Cindy Baddeloo,Lisa Uhlenkamp,Kelly Verwers Meyers,"Chas.W.Hutchins&Associates,Inc",(Susan Cameron&Jen Kingland),,,,,,
Iowa,IA,2010,IA. Health Systems,140000,Sabra Rosener,J.A.Smith Law,Julie Smith,Larry Pope,Kathy Leggett,,,,,,,
Iowa,IA,2010,IA. Hearing Assn.,3000,Joe Kelly,,,,,,,,,,,
Iowa,IA,2010,IA. Heat Pump Assn.,9600,Nyemaster Goode P.C.,Keith Luchtel,James West,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,
Iowa,IA,2010,IA. Home School Assistance Program (HSAP) Professionals,1780,Andrea Farrier,,,,,,,,,,,
Iowa,IA,2010,IA. Homeland Security & Emergency Management Div.,0,David L. Miller,John Benson,,,,,,,,,,
Iowa,IA,2010,IA. Hospital Assn.,155000,Greg Boattenhamer,Shannon Strickler,J. Kirk Norris,,,,,,,,,
Iowa,IA,2010,IA. Housing Trust Funds Advocates Network,5625,"Avenson, Oakley, & Cope",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2010,IA. Independent Automobile Dealers Assn.,12500,"James P. Piazza, Jr.",,,,,,,,,,,
Iowa,IA,2010,IA. Institute for Cooperatives,41662.81,David Holm,Kayla Lyon,Drue Sander,Bernie Koebernick,,,,,,,,
Iowa,IA,2010,IA. Insurance Division,0,Angel Robinson,Tom Alger,Craig Goettsch,Susan E. Voss,,,,,,,,
Iowa,IA,2010,IA. Insurance Institute,69896,Davis Brown Law Firm,Stephen M. Morain,Stephen Roberts,Michelle Lickteig,Patterson Law Firm,Fred Haskins,Insurance Day on the Hill,,,,,
Iowa,IA,2010,IA. Interactive,55018,"Avenson, Oakley, & Cope",Don Avenson,Brice Oakley,Tom Cope,Crawford Quilty & Mauro,Jerry Crawford,Jim Quilty,Nick Mauro,,,,
Iowa,IA,2010,IA. Interior Design Coalition,0,"Carney & Appleby, P.L.C.,",,,,,,,,,,,
Iowa,IA,2010,IA. Judges Assn.,40000,"Wasker, Dorr, Wimmer & Marcoui",William Wimmer,Craig Schoenfeld,,,,,,,,,
Iowa,IA,2010,IA. Judicial Branch - Supreme Court,40418.65,David K. Boyd,Rebecca A. Colton,Bert Aunan,,,,,,,,,
Iowa,IA,2010,IA. Juvenile Detention Assn.,515,Campbell/Patterson Consulting,,,,,,,,,,,
Iowa,IA,2010,IA. Lakes Community College,0,Valerie Newhouse,,,,,,,,,,,
Iowa,IA,2010,IA. Lakes Electric Cooperative,25000,"Davis, Brown Law Firm",Stephen Roberts,Michelle Lickteig,,,,,,,,,
Iowa,IA,2010,IA. Lakes Regional Water,0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2010,IA. Land Title Assn.,22445.77,Mike St. Clair,,,,,,,,,,,
Iowa,IA,2010,IA. Landlord Assn.,2000,Joe Kelly,,,,,,,,,,,
Iowa,IA,2010,IA. League of Cities,113559,Alan Kemp,Jessica Harder,Megan Osweiler,Larry Pope (contract fees),Julie Smith (contract fees),,,,,,,
Iowa,IA,2010,IA. League of Resource Conservation & Development Councils,0,Warren Johnson,,,,,,,,,,,
Iowa,IA,2010,IA. Legal Aid,4521.1,Dennis Groenenboom,Scott Hartsook,,,,,,,,,,
Iowa,IA,2010,IA. Library Assn. (ILA),15939.3,Cambell-Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2010,IA. Lodging Assn.,12720,Craig Walter,Robert Kreamer,,,,,,,,,,
Iowa,IA,2010,IA. Lottery Authority,28215,Mary Neubauer,Joe Hrdlicka,,,,,,,,,,
Iowa,IA,2010,IA. Lumber Assn.,18565.36,"Wasker,Door,Wasker, Marcouille",,,,,,,,,,,
Iowa,IA,2010,IA. Manufactured Housing Assn.,3000,Joe Kelly,,,,,,,,,,,
Iowa,IA,2010,IA. Medical Group Management Assn.,12500,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Ted Stopulos,,,,,,,,
Iowa,IA,2010,IA. Medical Society,115657.53,David Adelman -- Brick Gentry,Karla Fultz McHenry,Eric Nemmers,Heidi Goodman,,,,,,,,
Iowa,IA,2010,IA. Minuteman Civil Defense Corps,0,Robert   A. Ussery,,,,,,,,,,,
Iowa,IA,2010,IA. Mortgage Assn.,1111,Sharon Presnall,Robert Hartwig,,,,,,,,,,
Iowa,IA,2010,IA. Motion Picture Assn.,6000,Campbell/Patterson Consulting,Tammy Shutters,,,,,,,,,,
Iowa,IA,2010,IA. Motor Truck Assn.,50000,DAVID SCOTT,,,,,,,,,,,
Iowa,IA,2010,IA. Motorcycle Dealers Assn.,9000,Robert Kreamer,,,,,,,,,,,
Iowa,IA,2010,IA. Municipalities Workers' Compensation Assn.,8627,Alan Kemp,Jessica Harder,Megan Osweiler,,,,,,,,,
Iowa,IA,2010,IA. National Guard,14200,BG Timothy Orr,BG Gregory Schwab,COL Ben Corell,LTC Michael Kuehn,1LT Katherine Barton,David Miller,John Benson,,,,,
Iowa,IA,2010,IA. Natural Heritage Foundation,7392,Duane Sand,,,,,,,,,,,
Iowa,IA,2010,IA. Naturopathic Physicians Assn.,5000,Richard Thornton,,,,,,,,,,,
Iowa,IA,2010,IA. Nebraska Farm Equipment Dealers Assn.,35000,Verne Schroeder,Will Rogers,,,,,,,,,,
Iowa,IA,2010,IA. Nebraska Primary Care Assn. (IA/NEPCA),2400,Campbell/Patterson Consulting,,,,,,,,,,,
Iowa,IA,2010,"IA. Network Services, Inc.",10500,Wasker Law Firm,,,,,,,,,,,
Iowa,IA,2010,IA. Newspaper Assn.,69018.99,Nyemaster Goode P.C.,Keith Luchtel,James West,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,
Iowa,IA,2010,IA. Nurse Practitioners Society,2750,Joe Kelly,,,,,,,,,,,
Iowa,IA,2010,IA. Nurses Assn.,14024,Linda Goeldner,Betty Lord Dinan,,,,,,,,,,
Iowa,IA,2010,IA. Occupational Therapy Assn.,2375,craig walter,Robert Kreamer,,,,,,,,,,
Iowa,IA,2010,IA. Off-Highway Vehicle Assn.,0,Dan Kleen,,,,,,,,,,,
