State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Iowa,IA,2013,Northeast IA Community College,2210.0,Wendy Mihm-Herold,Liang Chee Wee,,,,,,,,,,
Iowa,IA,2013,North IA Area Community College,22361.17,Debra Derr,Michele Appelgate,IACCT,,,,,,,,,
Iowa,IA,2013,North Central States Regional Council of Carpenters,14831.41,Kevin Hilton,,,,,,,,,,,
Iowa,IA,2013,Noridian Mutual Insurance Company,20000.0,Brown Winick,,,,,,,,,,,
Iowa,IA,2013,NextEra Energy,52165.76,Capitol Consultants Inc,Brian Johnson,Jamie Cashman,,,,,,,,,
Iowa,IA,2013,New Link Genetics,40000.0,Cornerstone Government Affairs,David Adelman,Frank Chiodo,,,,,,,,,
Iowa,IA,2013,Network of IA Christian Home Educators,0.0,William Gustoff,,,,,,,,,,,
Iowa,IA,2013,NECA - IA (NEC),12500.0,Capitol Consultants Inc,Brian Johnson,Jamie Cashman,,,,,,,,,
Iowa,IA,2013,"NCMIC Insurance Services, Inc.",6912.5,Michael Whitmer,Rod Warren,Jacquie Anderson,Craig Walter,,,,,,,,
Iowa,IA,2013,NCMIC Insurance Company,1912.5,Michael Whitmer,Rod Warren,Jacquie Anderson,,,,,,,,,
Iowa,IA,2013,"NCCI, Inc.",0.0,Roy Wood,,,,,,,,,,,
Iowa,IA,2013,Nationwide Mutual Ins. Co.,12500.0,Brown Winick Graves Gross,Marc Beltrame,Matthew McKinney,,,,,,,,,
Iowa,IA,2013,Nationwide Agribusiness,12500.0,Brown Winick Graves Gross,Marc Beltrame,Matthew McKinney,,,,,,,,,
Iowa,IA,2013,National Tobacco Company LP,17500.0,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,,
Iowa,IA,2013,National Rifle Assn. of America,5026.19,Christopher Rager,,,,,,,,,,,
Iowa,IA,2013,National Orthotics Manufacturers Assn.,0.0,Edward Correia,,,,,,,,,,,
Iowa,IA,2013,National Multiple Sclerosis Society-Upper Midwest Chapter,6122.91,"Advocacy Strategies, LLC",,,,,,,,,,,
Iowa,IA,2013,National Federation of Independent Business (NFIB /IA),80000.0,Kristin Failor,,,,,,,,,,,
Iowa,IA,2013,National Center for Sports Safety,10000.0,George Appleby,,,,,,,,,,,
Iowa,IA,2013,National Career Assessment Services,0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2013,National Association of Public Insurance Adjusters (NAPIA),0.0,Nyemaster Goode,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,,
Iowa,IA,2013,"National Assn. of Social Workers, IA. Chapter",8465.0,Kelli Soyer,Lyle Krewson,Brian O'Gary,,,,,,,,,
Iowa,IA,2013,National Assn. of Insurance and Financial Advisors-IA,16175.0,"Capitol Strategies Group, Inc.",R. Scott Weiser,Daniel R. Weiser,,,,,,,,,
Iowa,IA,2013,National Alliance on Mental Illness,0,N/A,,,,,,,,,,,
Iowa,IA,2013,National Active & Retired Federal Employees,0.0,Darlene Freeman,Joy Bridenstine,Larry Moore,,,,,,,,,
Iowa,IA,2013,NAACP,0.0,Rudy Simms,,,,,,,,,,,
Iowa,IA,2013,NAACP,0.0,Rudy Simms,,,,,,,,,,,
Iowa,IA,2013,NAACP,0.0,Rudy Simms,,,,,,,,,,,
Iowa,IA,2013,Mystique Casino,99999.96,"Wasker, Dorr, Wimmer &",,,,,,,,,,,
Iowa,IA,2013,Mutual Insurance Assn. of IA,10000.0,Mike St. Clair,,,,,,,,,,,
Iowa,IA,2013,Municipal Fire & Police Retirement System of IA (MFPRSI),9922.5,"Brown, Winick, Graves law firm",Matthew McKinney,Marc Beltrame,,,,,,,,,
Iowa,IA,2013,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,Dan Cassady,BriAnna Olson,,,,,,,,,,
Iowa,IA,2013,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,Terry Slattery,,,,,,,,,,,
Iowa,IA,2013,MultiStates/Community Financial Services Assn.,52000.0,PRI/NC Consulting,Frank Chiodo,Scott Newhard,,,,,,,,,
Iowa,IA,2013,"MRDC, Inc.",3000.0,Jim Obradovich,Robert Mulqueen,Pete McRoberts,,,,,,,,,
Iowa,IA,2013,"MRDC, Inc.",3000.0,Jim Obradovich,Robert Mulqueen,Pete McRoberts,,,,,,,,,
Iowa,IA,2013,"Motorola Solutions, Inc.",58500.0,Nyemaster Goode,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,,
Iowa,IA,2013,Motion Picture Assn. of America,25000.0,F. Thornton,,,,,,,,,,,
Iowa,IA,2013,Monsanto Company,70000.0,Nyemaster Goode,David Tierney,Michael Naig,Brad Epperly,Scott Sundstrom,,,,,,,
Iowa,IA,2013,"mLotto, Inc.",0.0,PolicyWorks,John Cacciatore,Mary Earnhardt,Justin Hupfer,Jon Murphy,,,,,,,
Iowa,IA,2013,Missouri River Energy Services,22655.14,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2013,Missouri River Energy Services,22500.0,Eide & Heisinger,Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2013,Mississippi River Valley Blood Center,0.0,None used,,,,,,,,,,,
Iowa,IA,2013,MillerCoors LLC,18000.0,Hultman Company,#NAME?,#NAME?,,,,,,,,,
Iowa,IA,2013,Midwest Check Cashing Inc.,50000.0,PAULA FELTNER AND MIKE HELLER,,,,,,,,,,,
Iowa,IA,2013,Middleton Center for Children's Rights,5000.0,Julie Smith,Caitlin Kilburg,Nicole Romero,,,,,,,,,
Iowa,IA,2013,MidAmerican Energy Company,74741.11,John Davis,PRI NC Consulting,(Frank Chiodo),(Scott Newhard),,,,,,,,
Iowa,IA,2013,Microsoft Corp.,28643.41,"Avenson, Oakley & Cope",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2013,MGT Gaming Technology,0,David Scott,,,,,,,,,,,
Iowa,IA,2013,Metropolitan Coalition,30000.0,Cornerstone Government Affairs,David Adelman,,,,,,,,,,
Iowa,IA,2013,Metro Waste Authority,20000.0,Julie Smith,Jessica Harder,Reo Menning,,,,,,,,,
Iowa,IA,2013,Meridian Health Plan,29700.0,Nyemaster Goode,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,,
Iowa,IA,2013,Meredith Corporation,62886.7,Jerry Hadenfeldt,"CARNEY & APPLYBY, P.L.C.",James Carney,George Appleby,Jennifer Tyler,,,,,,,
Iowa,IA,2013,Mercy Health Network,33700.0,Sara L Eide,,,,,,,,,,,
Iowa,IA,2013,Merck Sharp & Dohme Corp.,15000.0,Maggie Fitzgerald,Jerry Fitzgerald,Mark Joyce,,,,,,,,,
Iowa,IA,2013,Merck Sharp & Dohme Corp.,45555.8,Martin Matthews,,,,,,,,,,,
Iowa,IA,2013,MedImmune,28483.33,Advocacy Strategies,Threase Harms,Kent Hartwig,Dane Schumann,,,,,,,,
Iowa,IA,2013,MedImmune,47237.04,Advocacy Strategies,Dane Schumann,Kent Hartwig,Threase Harms,Abigail Gossman,,,,,,,
Iowa,IA,2013,Mediacom Communications Corporation,73568.65,Carney & Appleby,,,,,,,,,,,
Iowa,IA,2013,Mechanical Contractors Association of IA (MCAI),22000.0,Capitol Consultants Inc,Brian Johnson,Jamie Cashman,,,,,,,,,
Iowa,IA,2013,McDonald's Corporation,30000.0,PRI/NC Consulting,Frank Chiodo,Scott Newhard,,,,,,,,,
Iowa,IA,2013,Master Builders of IA,89233.0,Chad Kleppe,Brown Winick Law Firm,Marc Beltrame,Matthew McKinney,Lou Ebinger,,,,,,,
Iowa,IA,2013,March of Dimes Iowa Chapter,5000.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2013,Manly Logistics Park,0.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,Manatts Inc.,10000.0,Mona Bond,,,,,,,,,,,
Iowa,IA,2013,Magellan Midstream Partners,27500.0,PolicyWorks,John Cacciatore,Mary Earnhardt,Justin Hupfer,Jon Murphy,,,,,,,
Iowa,IA,2013,"Magellan Behavioral Care of IA, Inc.",25116.3,"Carney and Appley, P.L.C.",George Aplleby,Jim Carney,Jennifer Tyler,,,,,,,,
Iowa,IA,2013,"M2P2, LLC",0.0,Brown Winnick Law Firm,,,,,,,,,,,
Iowa,IA,2013,"Lutheran Services in IA, Inc.",12000.0,Lyle Krewson,,,,,,,,,,,
Iowa,IA,2013,"LSCP, LLLP",3129.08,Davis Brown Law Firm,Thomas Stanberry,William Hanigan,Katherine Carlucci,,,,,,,,
Iowa,IA,2013,Louis Dreyfus Commodities LLC,3600.0,Davis Brown Law Firm,Thomas Stanberry,William Hanigan,Katherine Carlucci,,,,,,,,
Iowa,IA,2013,Loess Hills Alliance,3500.0,Schroeder & Schroeder,,,,,,,,,,,
Iowa,IA,2013,Lockridge Grindal Nauen P.L.L.P,5000.0,Jerry Fitzgerald,Maggie Fitzgerald,Mark Joyce,,,,,,,,,
Iowa,IA,2013,Lockridge Grindal Nauen P.L.L.P,10000.0,Fitzgerald Joyce & Associates,,,,,,,,,,,
Iowa,IA,2013,Linn County Board of Supervisors,60000.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2013,Lights On,0.0,Brian Johnson,Jamie Cashman,,,,,,,,,,
Iowa,IA,2013,Life Serve Blood Center,10000.0,"Carney & Appleby, P.L.C.",,,,,,,,,,,
Iowa,IA,2013,Liberty Mutual Group,4300.0,Charles Burhan,,,,,,,,,,,
Iowa,IA,2013,Leukemia & Lymphoma Society,41418.74,PolicyWorks,John Cacciatore,Mary Earnhardt,Justin Hupfer,Jon Murphy,Wendy Sontag,,,,,,
Iowa,IA,2013,Lennox International,12500.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2013,Learning Disabilities Assn. of IA,1000.0,"Carney & Appleby, PLC",George Appleby,Jim Carney,Jennifer Tyler,,,,,,,,
Iowa,IA,2013,League of Women Voters of IA,10000.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2013,League of United Latin American Citizens LULAC,0.0,Joseph G. Henry,,,,,,,,,,,
Iowa,IA,2013,LeadingAge Iowa (formerly IAHSA),42810.920000000006,"Eide & Heisinger, LLC",Matt Eide,John Pederson,LeadingAge Iowa,William Nutty,John Kaduce,Dana Petrowsky,,,,,
Iowa,IA,2013,Lead Is Poison Coalition (LIP-C),2500.0,Fawkes-Lee & Ryan,Stephanie Fawkes-Lee,Marty Ryan,,,,,,,,,
Iowa,IA,2013,"LDWC (Lake Delhi Watershed Committee, LLC)",0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2013,Landlords of IA,3000.0,Joe Kelly,,,,,,,,,,,
Iowa,IA,2013,Lakewood Benefited Lake District,0.0,None,,,,,,,,,,,
Iowa,IA,2013,Lake Delhi Combined Water Quality & Recreational Facility District,26000.0,L & L Murphy Consulting Assoc.,"& Grant Consulting, LLC",Larry Murphy,Gary Grant,,,,,,,,
Iowa,IA,2013,Lafarge North American,12000.0,Hultman Company,Cal Hultman,Michael Triplett,,,,,,,,,
Iowa,IA,2013,Laborers International Union of North America,10000.0,James Piazza Jr,,,,,,,,,,,
Iowa,IA,2013,L&L Murphy Consulting,0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2013,"KWIK Trip, Inc.",25000.0,LARRY BLIXT,,,,,,,,,,,
Iowa,IA,2013,Kurt Moeller,0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2013,Kum and Go,30000.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2013,"Kraft Foods Group, Inc.",10000.0,The Hulman Company,Cal Hultman,Mike Triplett,,,,,,,,,
Iowa,IA,2013,"Koch Companies Public Sector, LLC and Affiliates",34648.7,"Avenson, Oakley & Cope Consult",- Don Avenson,- Tom Cope,- Brice Oakley,Christopher Graham,,,,,,,
Iowa,IA,2013,Kirkwood Community College,58501.0,Steve Ovel,Mick Starcevich,,,,,,,,,,
Iowa,IA,2013,"Kirke Financial Services, Inc.",0.0,F. Richad Thorton Consulting,Whitaker Strategy Group,Craig Schoenfeld,,,,,,,,,
Iowa,IA,2013,Kent Corporation,0.0,LS2group,Susan Fenton,Andrea Jansa,,,,,,,,,
Iowa,IA,2013,"Kehl Management, Inc.",12981.0,Curtis Beason,,,,,,,,,,,
Iowa,IA,2013,Keep Iowa Beautiful,7500.0,"Avenson, Oakley & Cope",,,,,,,,,,,
Iowa,IA,2013,Kaplan Higher Education,45000.0,Paula Feltner,Mike Heller,,,,,,,,,,
Iowa,IA,2013,KAM Consulting,0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2013,K12 Inc.,30000.0,Brick Gentry PC,Robert Rafferty,Austin Kennedy,,,,,,,,,
Iowa,IA,2013,Juvenile Detention Coalition of IA,540.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2013,Justice Reform Consortium,7712.35,Fawkes-Lee & Ryan,Stephanie Fawkes-Lee,Marty Ryan,,,,,,,,,
Iowa,IA,2013,Judicial Retirement System,0.0,David K. Boyd,,,,,,,,,,,
Iowa,IA,2013,Josephine Gittler-Personal Interest,0,none,,,,,,,,,,,
Iowa,IA,2013,"Johnson & Johnson Services, Inc.",29726.0,Nyemaster Goode,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,Susan Zalenski,,,,,,,
Iowa,IA,2013,JASON Project,25000.0,Cornerstone Government Affairs,David Adelman,Frank Chiodo,,,,,,,,,
Iowa,IA,2013,Izaak Walton League - Iowa Division,0.0,mike delaney,,,,,,,,,,,
Iowa,IA,2013,"ITW, Inc.",3750.0,"Eide & Heisinger, LLC",Matt Eide,J,,,,,,,,,
Iowa,IA,2013,"ITS, Inc. & Shazam, Inc.",2225.6,John Sorensen,Sharon Presnall,Robert Hartwig,Rick Jenkins,Michael Hollinger,,,,,,,
Iowa,IA,2013,ITC Midwest,72844.26,Todd Schulz,Lisa Stump,"Fitzgerald, Joyce and Assoc",Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,Francie Brown,,,,,
Iowa,IA,2013,ISRID,0.0,0,,,,,,,,,,,
Iowa,IA,2013,"Isle of Capri Casinos, Inc.",60052.0,Nyemaster Goode,Brad Epperly,Scott Sundstrom,Paula Dierenfeld,,,,,,,,
Iowa,IA,2013,IRIS,0.0,Mary Evans,,,,,,,,,,,
Iowa,IA,2013,"IRF Services, Inc.",0.0,Jim Henter,,,,,,,,,,,
Iowa,IA,2013,IPERS,375.0,Donna Mueller,Judy Akre,,,,,,,,,,
Iowa,IA,2013,Iowans for Tax Relief,137823.05000000002,Rob Solt,Ernie Adkison,Lindsay McQuarry,,,,,,,,,
Iowa,IA,2013,Iowans for Medical Marijuana,0.0,Carl Olsen,,,,,,,,,,,
Iowa,IA,2013,Iowans For Discounted Taxes,0,Kevin McLaughlin,,,,,,,,,,,
Iowa,IA,2013,Iowans Against the Death Penalty,0.0,Fawkes-Lee & Ryan,Stephanie Fawke-Lee,Marty Ryan,,,,,,,,,
Iowa,IA,2013,Iowa Independent Physician Group,36000.0,Karla Fultz McHenry,,,,,,,,,,,
Iowa,IA,2013,Iowa City Area Chamber of Commerce,306.13,Rebecca Neades,,,,,,,,,,,
Iowa,IA,2013,International Union of Operating Engineers-Local 234,5000.0,James Piazza Jr,,,,,,,,,,,
Iowa,IA,2013,International Game Technology,0.0,michellechatigny,,,,,,,,,,,
Iowa,IA,2013,Interfaith Alliance of IA Action Fund,16000.0,Connie Ryan Terrell,,,,,,,,,,,
Iowa,IA,2013,"Insurance Auto Auctions, Inc.",6000.0,"Carney & Appleby, P.L.C.",Jim Carney,George Appleby,Jennifer Tyler,,,,,,,,
Iowa,IA,2013,Indoor Tanning Assn.,0.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2013,Indian Hills Community College,100.0,Martha Wick,Jim Lindenmayer,Richard Gaumer,,,,,,,,,
Iowa,IA,2013,Independent Insurance Agents of IA,30800.0,Robert Skow,Larry Blixt,,,,,,,,,,
Iowa,IA,2013,IBM,10000.0,LS2group,Susan Fenton,Andrea Jansa,,,,,,,,,
Iowa,IA,2013,IBEW IA State Conference,35060.0,Advocacy Strategies,Threase Harms,Kent Hartwig,Dane Schumann,,,,,,,,
Iowa,IA,2013,IA. Workforce Development,30400.0,Ed Wallace,Joe Bervid,Kerry Koonce,Teresa Wahlert,Michael Mauro,,,,,,,
Iowa,IA,2013,IA. Wine Growers Assn.,5756.5,Eide & Heisinger,,,,,,,,,,,
Iowa,IA,2013,IA. Wine Growers Assn.,5756.5,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2013,IA. Wind Energy Assn.,10000.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Wind Energy Assn.,10000.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Wholesale Distributors Assn.,14000.0,"Wasker, Dorr, Wimmer, & Marcou",Angela Davis,William Wimmer,,,,,,,,,
Iowa,IA,2013,IA. Wholesale Beer Distributors Assn.,52438.76,Mike Heller,Paula Feltner,Sheila Douglas,,,,,,,,,
Iowa,IA,2013,IA. Whitetail Deer Assn.,9000.0,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,,
Iowa,IA,2013,IA. Western Community College,20000.0,Eide and Associates,,,,,,,,,,,
Iowa,IA,2013,IA. Western Community College,20000.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2013,IA. West Racing Assn.,35000.0,Matt Eide,Craig Walter,John Pederson,,,,,,,,,
Iowa,IA,2013,IA. Water Well Assn.,9900.0,Nyemaster Goode,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,,
Iowa,IA,2013,IA. Water Quality Association,6000.0,"Avenson, Oakley & Cope",,,,,,,,,,,
Iowa,IA,2013,IA. Water and Land Legacy,4200.0,Mark Langgin,,,,,,,,,,,
Iowa,IA,2013,IA. Voters for Companion Animals,0.0,Mary LaHay,,,,,,,,,,,
Iowa,IA,2013,IA. Veterinary Medical Assn.,13504.3,Carney & Appleby,George Appleby,Jim Carney,Jennifer Tyler,Douglas Struyk,,,,,,,
Iowa,IA,2013,IA. Valley Community College District,30165.98,Christopher Duree,Cindy Schulte,,,,,,,,,,
Iowa,IA,2013,IA. Utility Assn.,30058.0,Mark Douglas,,,,,,,,,,,
Iowa,IA,2013,IA. Utilities Board,1740.0,Kerri Johannsen,Joan Conrad,Elizabeth Jacobs,Darrell Hanson,Swati Dandekar,,,,,,,
Iowa,IA,2013,IA. Turkey Federation,15450.0,Jill Altringer,,,,,,,,,,,
Iowa,IA,2013,IA. Trust Assn.,1975.5,Sharon Presnall,Robert Hartwig,,,,,,,,,,
Iowa,IA,2013,IA. Trappers Assn.,2000.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Trappers Assn.,2000.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Transportation Museum,0.0,Michael Triplett,,,,,,,,,,,
Iowa,IA,2013,IA. Telecommunications Assn.,64158.58,Nyemaster Good Law Firm,Paula Dierenfeld,Brad Epperly,Scott Sundstrom,Dave Duncan,Joe Hrdlicka,,,,,,
Iowa,IA,2013,IA. Taxpayers Assn.,28000.0,Triplett Enterprises Ltd.,Michael Triplett,Cal Hultman,,,,,,,,,
Iowa,IA,2013,IA. Talented and Gifted Assn.,8500.0,Feltner Heller,,,,,,,,,,,
Iowa,IA,2013,IA. Student Loan Liquidity Corp.,43404.0,Hultman Company:,Cal Hultman,Michael Triplett,PolicyWorks:,Justin Hupfer,John Cacciatore,Mary Earnhardt,Jon Murphy,,,,
Iowa,IA,2013,IA. State Troopers Assn.,0.0,PolicyWorks,John Cacciatore,Mary Earnhardt,Justin Hupfer,Jon Murphy,,,,,,,
Iowa,IA,2013,IA. State Treasurer's Office,8976.0,Jake Friedrichsen,,,,,,,,,,,
Iowa,IA,2013,IA. State Snowmobile Assn.,21500.0,Feltner and Heller,,,,,,,,,,,
Iowa,IA,2013,IA. State Sheriffs' & Deputies' Assn.,51000.0,Charles Hutchins and Assoc,Susan Cameron,Joe Kelly,Jennifer Kingland,,,,,,,,
Iowa,IA,2013,IA. State Reserve Law Officers Assn.,0.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2013,IA. State Police Assn.,50000.0,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2013,IA. State Patrol Supervisors Assn.,24722.5,BrownWinick,Marc Beltrame,Matt McKinney,Lou Ebinger,Adam Gregg (2012 only),,,,,,,
Iowa,IA,2013,IA. State Fair,15000.0,Capitol Consultants Inc,Brian Johnson,Jamie Cashman,,,,,,,,,
Iowa,IA,2013,IA. State Education Assn.,103311.67,Tammy Wawro,Mary Cobb,Melissa Peterson,Bradley Hudson,James Smith,,,,,,,
Iowa,IA,2013,IA. State Dairy Assn.,0.0,Jessica Bloomberg,,,,,,,,,,,
Iowa,IA,2013,IA. State County Treasurers Assn.,1261.87,Ana Lair,Doug Bishop,Jarret Heil,Renee Twedt,Peg Weitl,Jeff Garrett,Denise Emal,,,,,
Iowa,IA,2013,IA. State Building and Construction Trades Council,55101.6,"Fey ;& Gomez, Inc.",Tom Fey,Mike St.Clair,,,,,,,,,
Iowa,IA,2013,IA. State Bar Assn.,99663.72,"Carney & Appleby, P.L.C.",James Carney,Jennifer Tyler,,,,,,,,,
Iowa,IA,2013,IA. State Assn. of County Supervisors,24000.0,William M. Heckroth,,,,,,,,,,,
Iowa,IA,2013,IA. State Assn. of County Auditors,3090.8500000000004,Ken Kline,Dennis Parrott,,,,,,,,,,
Iowa,IA,2013,IA. State Assn. of Counties,129398.48999999999,Lucas Beenken,Deb Eckerman Slack,Kristi Harshbarger,Hanna DeGroot,Linda Hinton,William Peterson,,,,,,
Iowa,IA,2013,IA. State Assn. of Assessors,25720.0,Mike Heller,Paula Feltner,,,,,,,,,,
Iowa,IA,2013,IA. Sportsman Federation,0.0,Craig Swartz,,,,,,,,,,,
Iowa,IA,2013,IA. Speedway,30000.0,LARRY BLIXT,,,,,,,,,,,
Iowa,IA,2013,IA. Speech Language Hearing Assn.,12600.0,"Feltner & Heller, Attorneys",Paula Feltner,Michael Heller,,,,,,,,,
Iowa,IA,2013,IA. Soybean Assn.,81510.0,Jill Altringer,Carol Balvanz,,,,,,,,,,
Iowa,IA,2013,IA. Society of Solid Waste Operations (ISOSWO),4500.0,Jim Obradovich,Robert Mulqueen,Pete McRoberts,,,,,,,,,
Iowa,IA,2013,IA. Society of Solid Waste Operations (ISOSWO),4500.0,Jim Obradovich,Robert Mulqueen,Pete McRoberts,,,,,,,,,
Iowa,IA,2013,IA. Society of Certified Public Accountants,52245.0,Nyemaster Goode,Scott Sundstrom,Brad Epperly,Paula Dierenfeld,,,,,,,,
Iowa,IA,2013,IA. Society of Anesthesiologists,53011.59,PolicyWorks,Justin Hupfer,John Cacciatore,Crawford & Mauro Law Firm,Nicholas Mauro,,,,,,,
Iowa,IA,2013,IA. Society for Respiratory Care,5000.0,Davis Brown Law Firm,Katherine Carlucci,Thomas Stanberry,,,,,,,,,
Iowa,IA,2013,IA. Sleep Society,11310.0,Advocacy Strategies,Threase Harms,Kent Hartwig,Dane Schumann,,,,,,,,
Iowa,IA,2013,IA. Shortline and Regional Railroad Assn.,12500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Shortline and Regional Railroad Assn.,12500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,"IA. Select Farms, L.L.P.",106297.5,Brown Winick,Republican State Leadership,,,,,,,,,,
Iowa,IA,2013,IA. Seed Association,10000.0,BROWN WINICK,,,,,,,,,,,
Iowa,IA,2013,IA. Secretary of State,3480.0,Charlie Smithson,,,,,,,,,,,
Iowa,IA,2013,IA. Schools Joint Investment Trust,0.0,Davis Brown Law Firm,Katherine Carlucci,Thomas Stanberry,,,,,,,,,
Iowa,IA,2013,IA. School Nurses Organization,1000.0,Charles W. Hutchins & Associat,Joe Kelly,Susan Cameron,,,,,,,,,
Iowa,IA,2013,IA. SAFE KIDS,0.0,Kathy Leggett,,,,,,,,,,,
Iowa,IA,2013,IA. Rural Water Assn.,35937.56,Emily Piper,,,,,,,,,,,
Iowa,IA,2013,IA. Rivers Revival,3500.0,Don Brazelton,,,,,,,,,,,
Iowa,IA,2013,IA. Right to Life Committee,7500.0,Norman Pawlewski,,,,,,,,,,,
Iowa,IA,2013,IA. Right to Life Committee,15000.0,Eric Goranson,,,,,,,,,,,
Iowa,IA,2013,IA. Retired School Personnel Assn.,10000.0,William Wimmer,,,,,,,,,,,
Iowa,IA,2013,IA. Retail Federation,41227.76,JIm Henter,Mike Heller/Paula Feltner,,,,,,,,,,
Iowa,IA,2013,IA. Restaurant Assn.,14000.0,craig walter,,,,,,,,,,,
Iowa,IA,2013,IA. Renewable Fuels Assn. (IRF),58856.66,Feltner and Heller,* Paula Feltner,* Mike Heller,Montgomery Shaw,,,,,,,,
Iowa,IA,2013,IA. Recycling Assn.,2500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Recycling Assn.,2500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Quarter Horse Racing Assn.,10000.0,Sandra Jaques,,,,,,,,,,,
Iowa,IA,2013,IA. Pyrotechnics Assn.,2500.0,PolicyWorks,John Cacciatore,Mary Earnhardt,Justin Hupfer,Jon Murphy,,,,,,,
Iowa,IA,2013,IA. Public Transit Assn. (IPT),22140.0,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,,
Iowa,IA,2013,IA. Public Television,3380.48,Molly M. Phillips,Daniel K. Miller,,,,,,,,,,
Iowa,IA,2013,IA. Public Interest Research Group,22400.0,Sonia Ashe,Kramer McLuckie,,,,,,,,,,
Iowa,IA,2013,IA. Public Health Assn.,528.0,Jeneane Moody,,,,,,,,,,,
Iowa,IA,2013,IA. Public Airports Assn.,8500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Public Airports Assn.,8500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2013,IA. Public Agency Investment Trust,28313.0,Alan Kemp,Dustin Miller,Bruce Bergman,,,,,,,,,
Iowa,IA,2013,IA. Psychological Assn.,16390.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2013,IA. Psychiatric Society,9500.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2013,IA. Psychiatric Society,10000.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2013,"IA. Prosthetics, Orthotics, Pedorthotics Assn.",16999.98,PolicyWorks,John Cacciatore,Mary Earnhardt,Justin Hupfer,Jon Murphy,,,,,,,
Iowa,IA,2013,IA. Property Rights Council,0.0,Ernie Rudolph,,,,,,,,,,,
Iowa,IA,2013,IA. Property Assessment Appeal Board,6204.0,Jessica Braunschweig-Norris,Brad Hopkins,,,,,,,,,,
Iowa,IA,2013,IA. Propane Gas Assn.,33029.0,Nyemaster Goode,Brad Epperly,Scott Sundstrom,Paula Dierenfeld,,,,,,,,
Iowa,IA,2013,IA. Professional Fire Fighters,27645.35,Eric Brenneman,PolicyWorks,John Cacciatore,Mary Earnhardt,Justin Hupfer,Jon Murphy,,,,,,
Iowa,IA,2013,IA. Pro-Life Action,0.0,$0.00,,,,,,,,,,,
