State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Iowa,IA,2012,National Assn. of Insurance and Financial Advisors-IA,15707.46,"Capitol Strategies Group, Inc.",R. Scott Weiser,Daniel R. Weiser,,,,,,,,,
Iowa,IA,2012,National Alliance on Mental Illness,0,Jim Obradovich (2011),no lobbyist in 2012,,,,,,,,,,
Iowa,IA,2012,National Active & Retired Federal Employees,0.0,Darlene Freeman,,,,,,,,,,,
Iowa,IA,2012,National Active & Retired Federal Employees,0.0,Joy Bridenstine,,,,,,,,,,,
Iowa,IA,2012,NAACP,0.0,0,,,,,,,,,,,
Iowa,IA,2012,NAACP,0.0,0,,,,,,,,,,,
Iowa,IA,2012,Mystique Casino,99999.96,"WASKER, DORR, & WIMMER",,,,,,,,,,,
Iowa,IA,2012,Mutual Insurance Assn. of IA,11929.37,Michael St. Clair,,,,,,,,,,,
Iowa,IA,2012,Municipal Fire & Police Retirement System of IA (MFPRSI),5000.0,"Brown, Winick, Graves law firm",Adam Gregg,Marc Beltrame,,,,,,,,,
Iowa,IA,2012,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,Dennis L. Jacobs,,,,,,,,,,,
Iowa,IA,2012,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,Terry Slattery,,,,,,,,,,,
Iowa,IA,2012,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,Larry Thompson,,,,,,,,,,,
Iowa,IA,2012,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,Dan Cassady,,,,,,,,,,,
Iowa,IA,2012,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,BriAnna Olson,,,,,,,,,,,
Iowa,IA,2012,MultiStates/Verizon,12833.31,PRI/NC Consulting,"Ned Chiodo,Scott Newhard",,,,,,,,,,
Iowa,IA,2012,MultiStates/Community Financial Services Assn.,52000.0,PRI/NC Consulting,Frank Chiodo,Scott Newhard,Ned Chiodo,,,,,,,,
Iowa,IA,2012,"Motorola Solutions, Inc.",18500.0,Nyemaster Goode,Keith Luchtel,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,
Iowa,IA,2012,Motion Picture Assn. of America,25000.0,Dick Thornton,,,,,,,,,,,
Iowa,IA,2012,Monsanto Company,71200.0,Nyemaster/Brad Epperly,Nyemaster/Keith Luchtel,Nyemaster/Scott Sundstrom,Michael Naig,David Tierney,,,,,,,
Iowa,IA,2012,"mLotto, Inc.",7500.0,Mary Earnhardt,,,,,,,,,,,
Iowa,IA,2012,Missouri River Energy Services,22500.0,"Eide & Heisinger, LLC",,,,,,,,,,,
Iowa,IA,2012,Mississippi River Valley Blood Center,0.0,0,,,,,,,,,,,
Iowa,IA,2012,MillerCoors LLC,18000.0,Hultman Company,#NAME?,#NAME?,,,,,,,,,
Iowa,IA,2012,Midwest Check Cashing,53000.0,Paula Feltner and Mike Heller,,,,,,,,,,,
Iowa,IA,2012,Middleton Center for Children's Rights,0.0,Nathan Kapke,Jeremy Wilson,Larry Pope,Julie Smith,,,,,,,,
Iowa,IA,2012,MidAmerican Energy Company,75041.57,John Davis,PRI NC Consulting,(Scott Newhard),(Ned Chiodo),(Frank Chiodo),,,,,,,
Iowa,IA,2012,Microsoft Corp.,19224.11,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2012,MGT Gaming Technology,0.0,David Scott,,,,,,,,,,,
Iowa,IA,2012,Metropolitan Coalition,36000.0,David Adelman,,,,,,,,,,,
Iowa,IA,2012,Metro Waste Authority,23000.0,J.A. Smith Law,"Julie Smith, Larry Pope",Reo Menning,,,,,,,,,
Iowa,IA,2012,Meridian Health Plan,10800.0,Nyemaster Goode PC,Keith Luchtel,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,
Iowa,IA,2012,Meredith Corporation,46301.0,Jerry Hadenfeldt,"CARNEY & APPLEBY, P.L.C.",James Carney,George Appleby,Jennifer Tyler,,,,,,,
Iowa,IA,2012,Mercy Health Network,22250.0,Crawford & Mauro,Gerald Crawford,Nick Mauro,Sara Eide,,,,,,,,
Iowa,IA,2012,Merck Sharp and Dohme Corp. and its Affiliates,42000.0,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,,
Iowa,IA,2012,Merck Sharp and Dohme Corp. and its Affiliates,35550.0,Martin Matthews,,,,,,,,,,,
Iowa,IA,2012,MedImmune,27708.3,Jennifer Schulte,Threase Harms,Kent Hartwig,,,,,,,,,
Iowa,IA,2012,MedImmune,38952.89,Advocacy Strategies,"Threase Harms, Jeffier Schulte",Kent Hartwig,Abigail Gossman,,,,,,,,
Iowa,IA,2012,Mediacom Communications Corporation,66144.0,Carney & Appleby,Jim Carney,Jennifer Tyler,George Appleby,,,,,,,,
Iowa,IA,2012,"Medco Health Solutions, Inc.",22500.0,Michael Triplett,,,,,,,,,,,
Iowa,IA,2012,Mechanical Contractors Association of IA (MCAI),20000.0,Brian Johnson,Jamie Cashman,,,,,,,,,,
Iowa,IA,2012,Mechanical Contractors Association of IA (MCAI),20000.0,Brian E. Johnson,Jamie Cashman,,,,,,,,,,
Iowa,IA,2012,McDonald's Corporation,30000.0,PRI/NC Consulting,Frank Chiodo,Scott Newhard,Ned Chiodo,,,,,,,,
Iowa,IA,2012,Master Builders of IA,98324.0,Scott Norvell,Chad Kleppe,"Brown, Winick, Graves & Gross",Marc Beltrame,Adam Gregg,,,,,,,
Iowa,IA,2012,March of Dimes Iowa Chapter,10000.0,Davis Brown Law Firm,Jessica Harder,Tom Stanberry,,,,,,,,,
Iowa,IA,2012,Manatts Inc.,5000.0,Mona Bond,,,,,,,,,,,
Iowa,IA,2012,Magellan Midstream Partners,42500.0,PolicyWorks,Justin Hupfer,John Cacciatore,,,,,,,,,
Iowa,IA,2012,"Magellan Behavioral Care of IA, Inc.",24035.36,"Carney & Appleby, P.L.C.",#NAME?,#NAME?,#NAME?,,,,,,,,
Iowa,IA,2012,"M2P2, LLC",13750.0,Brown Winnick PLC,,,,,,,,,,,
Iowa,IA,2012,"Lutheran Services in IA, Inc.",11000.0,Lyle Krewson,,,,,,,,,,,
Iowa,IA,2012,Loess Hills Alliance,3500.0,Laverne Schroeder,,,,,,,,,,,
Iowa,IA,2012,Linn County Board of Supervisors,60000.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2012,Lights On,0.0,Brian Johnson,Jamie Cashman,,,,,,,,,,
Iowa,IA,2012,Life Serve Blood Center,10000.0,Jim Carney,,,,,,,,,,,
Iowa,IA,2012,Liberty Mutual Group,14128.0,Charles Burhan,,,,,,,,,,,
Iowa,IA,2012,Leukemia & Lymphoma Society,28114.0,PolicyWorks,Justin Hupfer,John Cacciatore,,,,,,,,,
Iowa,IA,2012,Lennox International,19194.62,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2012,Learning Disabilities Assn. of IA,1000.0,"Carney & Appleby, PLC",James Carney,George Appleby,Jennifer Tyler,,,,,,,,
Iowa,IA,2012,League of Women Voters of IA,10000.0,Campbell/Patterson Consulting,Craig Patterson,Amy Campbell,,,,,,,,,
Iowa,IA,2012,LeadingAge Iowa (formerly IAHSA),46967.0,Eide & Heisinger,John Pederson,Matt Eide,Dana Petrowsky,William Nutty,,,,,,,
Iowa,IA,2012,Lead Is Poison Coalition (LIP-C),3000.0,Fawkes-Lee & Ryan,Stephanie Fawkes-Lee,Marty Ryan,,,,,,,,,
Iowa,IA,2012,"LDWC (Lake Delhi Watershed Committee, LLC)",33000.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2012,Lane and Waterman LLP,0.0,Chuck Larson,,,,,,,,,,,
Iowa,IA,2012,Landlords of IA,2000.0,Joe Kelly,,,,,,,,,,,
Iowa,IA,2012,Lakewood Benefited Lake District,0.0,Duane Sand,Lyle Krewson,,,,,,,,,,
Iowa,IA,2012,Lafarge North American,6000.0,Michael Triplett,Cal Hultman,,,,,,,,,,
Iowa,IA,2012,Lafarge North American,12000.0,Cal Hultman,Michael Triplett,,,,,,,,,,
Iowa,IA,2012,L&L Murphy Consulting,0.0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2012,"KWIK Trip, Inc.",25000.0,LARRY BLIXT,,,,,,,,,,,
Iowa,IA,2012,Kurt Moeller,0.0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2012,Kum and Go,27000.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2012,"Kraft Foods Global, Inc.",48000.0,Crawford Law Firm,Hultman Company,,,,,,,,,,
Iowa,IA,2012,"Koch Companies Public Sector, LLC and Affiliates",30725.0,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2012,Kirkwood Community College,58757.0,Steve Ovel,Mick Starcevich,,,,,,,,,,
Iowa,IA,2012,"Kirke Financial Services, Inc.",0.0,F. Thornton,Chuck Larson,Matthew Whitaker,Ed Failor,,,,,,,,
Iowa,IA,2012,Kent Corporation,0.0,LS2group,Susan Fenton,Andrea Jansa,,,,,,,,,
Iowa,IA,2012,"Kehl Management, Inc.",0.0,Curtis Beason,,,,,,,,,,,
Iowa,IA,2012,Keep Iowa Beautiful,7500.0,"Avenson, Oakley & Cope",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2012,Kaplan Higher Education,45000.0,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2012,KAM Consulting,0.0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2012,K12 Inc.,30000.0,"Brick Gentry, P.C.",Robert L Rafferty,,,,,,,,,,
Iowa,IA,2012,Juvenile Detention Coalition of IA,4655.0,Campbell/Patterson Consulting,Craig Patterson,Amy Campbell,,,,,,,,,
Iowa,IA,2012,Justice Reform Consortium,7500.0,Fawkes-Lee & Ryan,Stephanie Fawkes-Lee,Marty Ryan,,,,,,,,,
Iowa,IA,2012,Judicial Retirement System,0.0,David K. Boyd,,,,,,,,,,,
Iowa,IA,2012,"Johnson Controls, Inc.",27000.0,Lobbyist Activities,Matthew Whitaker,Ed Failor,,,,,,,,,
Iowa,IA,2012,Johnson & Johnson,20344.0,Susan Zalenski,Nyemaster Goode PC,Keith Luchtel,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,
Iowa,IA,2012,John McCalley,0.0,John McCalley,,,,,,,,,,,
Iowa,IA,2012,"Jayne, Carlos, Personal Interest",0.0,Carlos Jayne,,,,,,,,,,,
Iowa,IA,2012,JASON Project,10000.0,David Adelman,,,,,,,,,,,
Iowa,IA,2012,Izaak Walton League - Iowa Division,0.0,mike delaney,,,,,,,,,,,
Iowa,IA,2012,"ITW, Inc.",3750.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2012,"ITS, Inc. & Shazam, Inc.",1924.9,Rick Jenkins,Mike Hollinger,John Sorensen,Sharon Presnall,Robert Hartwig,,,,,,,
Iowa,IA,2012,ITC Midwest,45826.0,Mark Joyce,Maggie Fitzgerald,Jerry Fitzgerald,,,,,,,,,
Iowa,IA,2012,ITC Midwest,0.0,Doug Collins,Lisa Stump,,,,,,,,,,
Iowa,IA,2012,ITC Holdings Corp.,3942.0,Frances Brown,Doug Collins,,,,,,,,,,
Iowa,IA,2012,ISRID,0.0,Ellen C Hayes,,,,,,,,,,,
Iowa,IA,2012,"Isle of Capri Casinos, Inc.",60134.0,Nyemaster Goode PC,Keith Luchtel,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,
Iowa,IA,2012,"IRF Services, Inc.",0.0,Jim Henter,,,,,,,,,,,
Iowa,IA,2012,IPERS Improvement Assn.,0.0,Tim Waddingham,Greg Zarr,,,,,,,,,,
Iowa,IA,2012,IPERS,1981.0,Donna Mueller,Judy Akre,,,,,,,,,,
Iowa,IA,2012,Iowans for Tax Relief,112590.27,Rob Solt,Ernie Adkison,Lindsay McQuarry,,,,,,,,,
Iowa,IA,2012,Iowans for Medical Marijuana,0.0,Carl Olsen,,,,,,,,,,,
Iowa,IA,2012,Iowans For Gun Safety,0.0,Carlos Jayne,,,,,,,,,,,
Iowa,IA,2012,Iowans For Discounted Taxes,0,Kevin McLaughlin,,,,,,,,,,,
Iowa,IA,2012,Iowans Against the Death Penalty,0.0,Marty Ryan,,,,,,,,,,,
Iowa,IA,2012,Iowa Tobacco Prevention Alliance,0.0,Beverly Walsmith,Cathy Callaway,,,,,,,,,,
Iowa,IA,2012,Iowa State Patrol Supervisors Association,15000.0,BrownWinick,Adam Gregg,Marc Beltrame,,,,,,,,,
Iowa,IA,2012,Iowa Public Health Association,148.5,Jeneane Moody,,,,,,,,,,,
Iowa,IA,2012,Iowa City Area Chamber of Commerce,6250.0,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2012,Iowa Auctioneers Assn.,5000.0,Brown Winick,,,,,,,,,,,
Iowa,IA,2012,International Union of Operating Engineers-Local 234,5000.0,James Piazza Jr,,,,,,,,,,,
Iowa,IA,2012,International Game Technology,0.0,Michelle Chatigny,,,,,,,,,,,
Iowa,IA,2012,Interfaith Alliance of IA Action Fund,15000.0,Connie Ryan Terrell,,,,,,,,,,,
Iowa,IA,2012,"Insurance Auto Auctions, Inc.",6000.0,"Carney & Appleby, P.L.C.",Jim Carney,George Appleby,Jennifer Tyler,,,,,,,,
Iowa,IA,2012,Indoor Tanning Assn.,0.0,"Eide & Heisinger, LLC",Matt Eide,j,,,,,,,,,
Iowa,IA,2012,Indian Hills Community College,100.0,Richard Gaumer,Martha Wick,Jim Lindenmayer,Robert Morrissey,Tom Keck,,,,,,,
Iowa,IA,2012,Independent Insurance Agents of IA,30000.0,Robert Skow,Larry Blixt,,,,,,,,,,
Iowa,IA,2012,Independent Glass Assn.,0,No lobbyist in 2011 or 2012,,,,,,,,,,,
Iowa,IA,2012,IMS Health,12000.0,Cal Hultman,,,,,,,,,,,
Iowa,IA,2012,"Ignition Interlock Systems of IA, Inc.",2500.0,"Capitol Strategies Group, Inc.",R. Scott Weiser,Daniel R. Weiser,,,,,,,,,
Iowa,IA,2012,IBM,10000.0,Joe Shannahan,Susan Fenton,Andrea Jansa,LS2group,,,,,,,,
Iowa,IA,2012,IBEW IA State Conference,21000.0,The Pieper Group,Advocacy Strategies,,,,,,,,,,
Iowa,IA,2012,IA. Workforce Development,30400.0,Ed Wallace,Joe Bervid,Kerry Koonce,Teresa Wahlert,Michael Mauro,,,,,,,
Iowa,IA,2012,IA. Wine Growers Assn.,5300.0,Eide & Heisinger,,,,,,,,,,,
Iowa,IA,2012,IA. Wind Energy Assn.,12500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2012,IA. Wholesale Distributors Assn.,14000.0,"Wasker, Dorr, Wimmer & Marcoui",William Wimmer,,,,,,,,,,
Iowa,IA,2012,IA. Wholesale Beer Distributors Assn.,51296.5,Mike Heller,Paula Feltner,Sheila Douglas,,,,,,,,,
Iowa,IA,2012,IA. White Tail Deer Assn.,9000.0,Mark Joyce,Maggie Fitzgerald,Jerry Fitzgerald,,,,,,,,,
Iowa,IA,2012,IA. Western Community College,20000.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2012,IA. West Racing Assn.,35000.0,Matt Eide,Craig Walter,John Pederson,,,,,,,,,
Iowa,IA,2012,IA. Water Well Assn.,9000.0,Nyemaster Goode PC,Keith Luchtel,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,
Iowa,IA,2012,IA. Water and Land Legacy,9875.0,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,Mark Langgin,,,,,,,
Iowa,IA,2012,IA. Voters for Companion Animals,0.0,Mary LaHay,,,,,,,,,,,
Iowa,IA,2012,IA. Veterinary Medical Assn.,11074.6,Carney & Appleby PLC,James Carney,Jenny Tyler,George Appleby,,,,,,,,
Iowa,IA,2012,IA. Veterans Home (IVH),0.0,Lisa Purvis,,,,,,,,,,,
Iowa,IA,2012,IA. Valley Habitat For Humanity,0.0,Habitat for Humanity of Iowa,,,,,,,,,,,
Iowa,IA,2012,IA. Valley Community College District,29177.76,Cynthia Schulte,Christopher Duree,,,,,,,,,,
Iowa,IA,2012,IA. Utility Assn.,19747.0,Mark Douglas,Jack Clark,,,,,,,,,,
Iowa,IA,2012,IA. Utilities Board,5030.0,Kerri Johannsen,Elizabeth Jacobs,Joan Conrad,Darrell Hanson,Swati Dandekar,,,,,,,
Iowa,IA,2012,IA. Turkey Federation,15000.0,Jill Altringer,,,,,,,,,,,
Iowa,IA,2012,IA. Trust Assn.,1726.95,Sharon Presnall,Robert Hartwig,,,,,,,,,,
Iowa,IA,2012,IA. Trappers Assn.,1500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2012,IA. Transportation Museum,0.0,Cal Hultman,Michael Triplett,,,,,,,,,,
Iowa,IA,2012,IA. Thoroughbred Breeders & Owners,0.0,Scott Pope,,,,,,,,,,,
Iowa,IA,2012,IA. Telecommunications Assn.,63855.43000000001,Nyemaster Good Law Firm,Paula Dierenfeld,Brad Epperly,Keith Luchtel,Scott Sundstrom,Dave Duncan,Joe Hrdlicka,,,,,
Iowa,IA,2012,IA. Taxpayers Assn.,25900.0,Nicole Crain,,,,,,,,,,,
Iowa,IA,2012,IA. Talented and Gifted Assn.,8500.0,"Feltner & Heller, Attorneys",,,,,,,,,,,
Iowa,IA,2012,IA. Student Loan Liquidity Corp.,42396.0,Hultman Company,Lobbyists:,Cal Hultman,Michael Triplett,PolicyWorks,Lobbyists:,Justin Hupfer,John Cacciatore,*Registration cancelled 5/9/12,for Lynzey Tharp*,,
Iowa,IA,2012,IA. State Troopers Assn.,0.0,Policy Works,Justin Hupfer,John Cacciatore,Lynzey Tharp,,,,,,,,
Iowa,IA,2012,IA. State Treasurer's Office,8249.0,Jake Friedrichsen,,,,,,,,,,,
Iowa,IA,2012,IA. State Snowmobile Assn.,19500.0,Feltner and Heller,Michael Heller,Paula Feltner,,,,,,,,,
Iowa,IA,2012,IA. State Sheriffs' & Deputies' Assn.,50041.13,Charles Hutchins and Assoc,Susan Cameron,Joe Kelly,,,,,,,,,
Iowa,IA,2012,IA. State Reserve Law Officers Assn.,0.0,Craig Patterson,Amy Campbell,,,,,,,,,,
Iowa,IA,2012,IA. State Police Assn.,24206.18,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2012,IA. State Fair,14000.0,Capitol Consultants,,,,,,,,,,,
Iowa,IA,2012,IA. State Education Assn.,103080.27,JAMES SMITH,BRADLEY HUDSON,CHRIS BERN,MARY JANE COBB,MELISSA PETERSON,,,,,,,
Iowa,IA,2012,IA. State Dairy Assn.,0.0,Jessica Bloomberg,,,,,,,,,,,
Iowa,IA,2012,IA. State County Treasurers Assn.,1859.0500000000002,Denise Emal,Doug Bishop,Jarret Heil,Renee Twedt,Peg Weitl,,,,,,,
Iowa,IA,2012,IA. State Building and Construction Trades Council,31203.2,"Fey & Gomez, Inc.",Tom Fey,Mike StClair,,,,,,,,,
Iowa,IA,2012,IA. State Bar Assn.,93668.89,"Carney & Appleby, P.L.C.",James Carney,George Appleby,Jennifer Tyler,,,,,,,,
Iowa,IA,2012,IA. State Assn. of County Supervisors,0,michaelwentzien,,,,,,,,,,,
Iowa,IA,2012,IA. State Assn. of County Auditors,1275.95,Dennis Parrott,Ken Kline,,,,,,,,,,
Iowa,IA,2012,IA. State Assn. of Counties,132490.65,Kristi Harshbarger,Hanna De Groot,Deb Eckerman Slack,Linda Hinton,William Peterson,Mary Beth Mellick,,,,,,
Iowa,IA,2012,IA. State Assn. of Assessors,24720.0,Mike Heller,Paula Feltner,,,,,,,,,,
Iowa,IA,2012,IA. Sportsman Federation,15000.0,Scott Pope,,,,,,,,,,,
Iowa,IA,2012,IA. Speedway,20000.0,LARRY BLIXT,,,,,,,,,,,
Iowa,IA,2012,IA. Speech Language Hearing Assn.,14600.0,"Feltner & Heller, Attorneys",Paula Feltner,Michael Heller,,,,,,,,,
Iowa,IA,2012,IA. Soybean Assn.,67067.0,Carol Balvanz,Jill Altringer,,,,,,,,,,
Iowa,IA,2012,IA. Society of Solid Waste Operations (ISOSWO),4500.0,Jim Obradovich,Robert Mulqueen,,,,,,,,,,
Iowa,IA,2012,IA. Society of Certified Public Accountants,50964.0,Nyemaster Goode PC,Keith Luchtel,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,
Iowa,IA,2012,IA. Society of Anesthesiologists,45000.0,PolicyWorks,Justin Hupfer,John Cacciatore,Crawford Quilty Law Firm,Nicholas Mauro,,,,,,,
Iowa,IA,2012,IA. Society for Respiratory Care,1500.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2012,IA. Sleep Society,11250.0,Threase Harms,Jennifer Schulte,Kent Hartwig,,,,,,,,,
Iowa,IA,2012,IA. Shortline and Regional Railroad Assn.,7550.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2012,"IA. Select Farms, L.L.P.",6747.0,Brown Winick,Mike Blaser,Mark Beltrame,Adam Gregg,,,,,,,,
Iowa,IA,2012,IA. Seed Association,10000.0,Brown Winick,,,,,,,,,,,
Iowa,IA,2012,IA. Secretary of State,2730.0,Doug Struyk,,,,,,,,,,,
Iowa,IA,2012,IA. Schools Joint Investment Trust,10000.0,Davis Brown Law Firm,Thomas Stanberry,Jessica Harder,,,,,,,,,
Iowa,IA,2012,IA. School Nurses Organization,0.0,Linda Goeldner,Better Lord-Dinan,,,,,,,,,,
Iowa,IA,2012,IA. Retail Federation,42572.84,Jim Henter,Mike Heller/Paula Feltner,,,,,,,,,,
Iowa,IA,2012,IA. Right to Life Committee,14400.0,Eric Goranson,Norman Pawlewski,,,,,,,,,,
Iowa,IA,2012,IA. SAFE KIDS,0.0,Kathy Leggett,,,,,,,,,,,
Iowa,IA,2012,IA. Retired School Personnel Assn.,10000.0,William Wimmer,,,,,,,,,,,
Iowa,IA,2012,IA. Restaurant Assn.,13950.0,craig walter,,,,,,,,,,,
Iowa,IA,2012,IA. Rural Water Assn.,35195.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2012,IA. Retired School Personnel Assn.,7500.0,"Wasker, Dorr, Wimmer & Marcoui",William Wimmer,,,,,,,,,,
Iowa,IA,2012,IA. Renewable Fuels Assn. (IRF),54394.3,Feltner and Heller,* Paula Feltner,* Mike Heller,Montgomery Shaw,,,,,,,,
Iowa,IA,2012,IA. Recycling Assn.,2500.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2012,IA. Rivers Revival,3000.0,Don Brazelton,,,,,,,,,,,
Iowa,IA,2012,IA. Quarter Horse Racing Assn.,7500.0,Sandra Jaques,,,,,,,,,,,
Iowa,IA,2012,IA. Pyrotechnics Assn.,2500.0,PolicyWorks,Justin Hupfer,John Cacciatore,,,,,,,,,
Iowa,IA,2012,IA. Public Transit Assn. (IPT),21284.0,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,,,,,,,,,
Iowa,IA,2012,IA. Public Television,3451.0,Daniel K. Miller,Molly M. Phillips,,,,,,,,,,
Iowa,IA,2012,IA. Public Interest Research Group,11600.0,Sonia Ashe,,,,,,,,,,,
Iowa,IA,2012,IA. Public Airports Assn.,8000.0,Jim Obradovich,,,,,,,,,,,
Iowa,IA,2012,IA. Public Agency Investment Trust,8775.0,Alan Kemp,Katherine Carlucci,Bruce Bergman,Megan Peiffer,,,,,,,,
Iowa,IA,2012,IA. Psychological Assn.,16636.0,Campbell/Patterson Consulting,Craig Patterson,Amy Campbell,,,,,,,,,
Iowa,IA,2012,IA. Psychiatric Society,9000.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2012,"IA. Prosthetics, Orthotics, Pedorthotics Assn.",22000.0,PolicyWorks,Justin Hupfer,John Cacciatore,,,,,,,,,
Iowa,IA,2012,IA. Propane Gas Assn.,36080.0,Nyemaster Goode PC,Keith Luchtel,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,
Iowa,IA,2012,IA. Professional Fire Fighters,23100.0,PolicyWorks,Justin Hupfer,John Cacciatore,,,,,,,,,
Iowa,IA,2012,IA. Professional Fire Fighters,5895.62,Wayne Sawtelle,,,,,,,,,,,
Iowa,IA,2012,IA. Primary Care Association,2400.0,Campbell/Patterson Consulting,Craig Patterson,Amy Campbell,,,,,,,,,
Iowa,IA,2012,IA. Precinct Atlas Association of County Auditors,0.0,Ken Kline,,,,,,,,,,,
Iowa,IA,2012,IA. Poultry Assn.,20560.0,Kevin S. Vinchattle,Jill Altringer,,,,,,,,,,
Iowa,IA,2012,IA. Pork Producers Assn. (IPP),57708.5,Mark Joyce,Jerry Fitzgerald,Maggie Fitzgerald,Rich Degner,Cody McKinley,Eldon McAfee,,,,,,
Iowa,IA,2012,IA. Police Chief Assn. (FKA IA. Police Executive Forum),2500.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2012,"IA. Poker Network, LLC",0.0,Curtis Beason,,,,,,,,,,,
Iowa,IA,2012,"IA. Poker Network, LLC",0.0,LS2group,Chuck Larson,Susan Fenton,Andrea Jansa,,,,,,,,
Iowa,IA,2012,IA. Podiatric Medical Society,25310.16,Fey & Gomez,Tom Fey,,,,,,,,,,
Iowa,IA,2012,IA. Physician Assistant Society,14028.0,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2012,IA. Physical Therapy Assn.,13000.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2012,IA. Pharmacy Assn.,39812.25,"Wasker,Dorr,Wimmer&Marcouiller",William Wimmer,Craig Schoenfeld,Thomas Temple,Nicole Schultz,Kate Gainer,,,,,,
Iowa,IA,2012,IA. Peace Officers Assn.,13200.0,"Skinner & Paschke, PLLC",Troy Skinner,Kellie Paschke,,,,,,,,,
Iowa,IA,2012,IA. Peace Officers Assn.,13200.0,"Skinner & Paschke, PLLC",Troy Skinner,Kellie Paschke,,,,,,,,,
Iowa,IA,2012,IA. Osteopathic Medical Assn.,15600.0,Sandra Jaques,,,,,,,,,,,
Iowa,IA,2012,IA. Optometric Assn.,31000.0,"GovCom, Inc",,,,,,,,,,,
Iowa,IA,2012,IA. Operators of Music & Amusement,25000.0,PRI/NC Consulting,Frank Chiodo,Scott Newhard,Ned Chiodo,,,,,,,,
Iowa,IA,2012,IA. One Call,13400.0,craig walter,,,,,,,,,,,
Iowa,IA,2012,IA. Occupational Therapy Assn.,7000.0,Jennifer Schulte,Threase Harms,Kent Hartwig,,,,,,,,,
Iowa,IA,2012,IA. Nurses Assn.,5000.0,Charles Hutchins & Associates,Susan Cameron,Joe Kelly,,,,,,,,,
Iowa,IA,2012,IA. Nurse Practitioners Society,5500.0,Junkins & Associates,"Joe Kelly, lobbyist",,,,,,,,,,
Iowa,IA,2012,IA. Newspaper Assn.,84474.0,Nyemaster Goode PC,Keith Luchtel,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,
Iowa,IA,2012,"IA. Network Services, Inc.",10500.0,Wasker Law Firm,,,,,,,,,,,
Iowa,IA,2012,IA. Nebraska Farm Equipment Dealers Assn.,45000.0,Will Rogers,LaVerne Schroeder,,,,,,,,,,
