State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Iowa,IA,2016,"Optimae Life Services, Inc.",27500.0,Brown Winick,,,,,,,,,,,
Iowa,IA,2016,"OneMain Financial, formerly Citigroup Management Corp.",0.0,"Carney &  Appleby, P.L.C.",Shannon Henson,Doug Struyk,George Appleby,Jim Carney,Jennifer Tyler,,,,,,
Iowa,IA,2016,One Iowa Education Fund,128.1,Keenan Crow,,,,,,,,,,,
Iowa,IA,2016,"On With Life, Inc.",15031.3,"Carney & Appelby, PLC",Shannon Henson,Doug Struyk,George Appleby,Jim Carney,Jennifer Tyler,,,,,,
Iowa,IA,2016,Older Iowans Legislaature,0.0,Monica McCarthy,,,,,,,,,,,
Iowa,IA,2016,Okoboji Tourism Committee,3750.0,Matt Eide,John Pederson,Kelly Nuckolls,,,,,,,,,
Iowa,IA,2016,Office of the Chief Information Officer,13317.6,Tom Slaughter,,,,,,,,,,,
Iowa,IA,2016,Office of Polk County Treasurer,12257.0,Ben Lacey,,,,,,,,,,,
Iowa,IA,2016,Office of Ombudsman,11553.7,Kristie Hirschman,Andy Teas,,,,,,,,,,
Iowa,IA,2016,Office of Consumer Advocate,0,Office of Consumer Advocate,Mark R. Schuling,Jennifer C. Easler,Ronald C. Polle,,,,,,,,
Iowa,IA,2016,Novartis Pharmaceuticals Corporation,25025.0,Emily Hockins,Dane Schumann,Threase Harms,"Advocacy Strategies, LLC",Kate Kulesher,,,,,,,
Iowa,IA,2016,Northern Natural Gas Company,10000.0,Walter and Associates,Craig Walter,,,,,,,,,,
Iowa,IA,2016,Northeast Iowa Community College,10132.53,Kristin Dietzel,Wendy Mihm-Herold,Liang Chee Wee,,,,,,,,,
Iowa,IA,2016,North Iowa Area Community College,4120.5,John Schmaltz,,,,,,,,,,,
Iowa,IA,2016,North Iowa Area Community College,30023.41,Steve Schulz,John Schmaltz,IACCT,,,,,,,,,
Iowa,IA,2016,NFA Freedom Alliance,0.0,Todd Rathner,,,,,,,,,,,
Iowa,IA,2016,NextEra Energy,49200.0,Brian Johnson,Craig Walter,,,,,,,,,,
Iowa,IA,2016,Newbury Management Company,0.0,Robert Rafferty,,,,,,,,,,,
Iowa,IA,2016,Neighborhood Transportation Service,1591.48,Kay Fisk,,,,,,,,,,,
Iowa,IA,2016,NECA - Iowa (NEC),13020.0,Brian Johnson,Craig Walter,,,,,,,,,,
Iowa,IA,2016,Nebraska Municipal Power Pool - NMPP Energy,20000.0,Julie Smith,,,,,,,,,,,
Iowa,IA,2016,"NCMIC Insurance Services, Inc.",7125.0,Michael Whitmer,Rod Warren,Emily Harper,Craig Walter,Brian Johnson,Matt Gustafson,,,,,,
Iowa,IA,2016,NCMIC Insurance Company,2125.0,Emily Harper,Matt Gustafson,Michael Whitmer,Rod Warren,Brian Johnson,,,,,,,
Iowa,IA,2016,"NCCI, Inc.",0.0,Chris Bailey,,,,,,,,,,,
Iowa,IA,2016,Natural Resources Defense Council,226.0,Katharine McCormick,Gail Parson,,,,,,,,,,
Iowa,IA,2016,Nationwide Mutual Ins. Co.,23125.0,Brown Winick,RG Schwarm,Matthew McKinney,Marc Beltrame,,,,,,,,
Iowa,IA,2016,Nationwide Agribusiness,23125.0,Brown Winick,RG Schwarm,Matthew McKinney,Marc Beltrame,,,,,,,,
Iowa,IA,2016,"National Shooting Sports Foundation, Inc.",441.69,Trevor Santos,,,,,,,,,,,
Iowa,IA,2016,National Rifle Association of America,11986.78,Heather Calio,Rebecca Louviere,Scott Rausch,,,,,,,,,
Iowa,IA,2016,National Rent A Car,0.0,Wasker Dorr Wimmer,,,,,,,,,,,
Iowa,IA,2016,National Multiple Sclerosis Society-Upper Midwest Chapter,7531.0,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,,,,,,,,
Iowa,IA,2016,National Multiple Sclerosis Society-Upper Midwest Chapter,7531.0,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,Kent Hartwig,,,,,,,
Iowa,IA,2016,National Federation of Independent Business (NFIB /IA),60000.0,Kristin Failor,,,,,,,,,,,
Iowa,IA,2016,National Career Assessment Services,0,L&L Murphy Consulting,Larry Murphy,,,,,,,,,,
Iowa,IA,2016,"National Association of Social Workers, Iowa Chapter",67671.1,Denise Rathman,,,,,,,,,,,
Iowa,IA,2016,National Association of Insurance and Financial Advisors-Iowa,18484.98,"Capitol Strategies Group, Inc.",,,,,,,,,,,
Iowa,IA,2016,National Active & Retired Federal Employees,0,Dorman Otte,,,,,,,,,,,
Iowa,IA,2016,National Active & Retired Federal Employees,0.0,Darlene Freeman,Joy Bridenstine,Larry Moore,Dorman Otte,,,,,,,,
Iowa,IA,2016,"NAACP, National Association for the Advancement of Colored People, Iowa-Nebraska",0.0,Russell Lovell,,,,,,,,,,,
Iowa,IA,2016,"NAACP, National Association for the Advancement of Colored People, Iowa-Nebraska",0.0,David Walker,Russell Lovell,Betty Andrews,,,,,,,,,
Iowa,IA,2016,Mystique Casino,80000.0,Wasker Dorr Wimmer Marcouiller,Bill Wimmer,Angela Davis,,,,,,,,,
Iowa,IA,2016,Mutual Insurance Association of Iowa,18000.0,Capitol Edge,Mike St. Clair,Thomas Fey,,,,,,,,,
Iowa,IA,2016,Municipal Fire & Police Retirement System of Iowa (MFPRSI),7540.0,"Brown, Winick, Graves law firm",Matthew McKinney,Marc Beltrame,,,,,,,,,
Iowa,IA,2016,"Motorola Solutions, Inc.",67000.0,Nyemaster Goode,Paula Dierenfeld,Brad Epperly,Scott Sundstrom,LS2 Group,Jeffrey Boeyink,Susan Severino Fenton,,,,,
Iowa,IA,2016,Motion Picture Association of America,25000.0,Matt Eide,John Pederson,Kelly Nuckolls,,,,,,,,,
Iowa,IA,2016,Mothers Against Drunk Driving,468.38,Frank Harris,,,,,,,,,,,
Iowa,IA,2016,Monsanto Company,61000.0,David Tierney,Rachel Hurley,Nyemaster,Brad Epperly,Scott Sundstrom,,,,,,,
Iowa,IA,2016,"Molina HealthCare, Inc.",45000.0,Paula J Feltner,Michael B Heller,,,,,,,,,,
Iowa,IA,2016,Missouri River Energy Services,22500.0,Matt Eide,John Pederson,Kelly Nuckolls,,,,,,,,,
Iowa,IA,2016,Missouri River Energy Services,22500.0,Eide & Heisinger,Matt Eide,John Pederson,,,,,,,,,
Iowa,IA,2016,Mississippi River Distilling Company,2500.0,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2016,MillerCoors LLC,9000.0,RLW Strategies,#NAME?,,,,,,,,,,
Iowa,IA,2016,"Millennium Pharmaceuticals, Inc.",0.0,Clayton Wright,,,,,,,,,,,
Iowa,IA,2016,Midwest Check Cashing Inc.,50000.0,Mike Heller and Paula Feltner,,,,,,,,,,,
Iowa,IA,2016,Middleton Center for Children's Rights,5000.0,Julie Smith,,,,,,,,,,,
Iowa,IA,2016,MidAmerican Energy Company,80327.84,PRI Consulting,Frank Chiodo,Scott Newhard,MidAmerican Energy Company,A. John Davis,,,,,,,
Iowa,IA,2016,MidAmerican Energy Company,20000.0,Cornerstone Government Affairs,Matt Hinch,,,,,,,,,,
Iowa,IA,2016,"Mid America Recycling, LLC",0.0,BrownWinick Law Firm,Matthew H. McKinney,Marc Beltrame,RG Schwarm,,,,,,,,
Iowa,IA,2016,Microsoft Corp.,28115.36,"Avenson, Oakley & Cope Consult",Don Avenson,Brice Oakley,Tom Cope,,,,,,,,
Iowa,IA,2016,MH/DS of East Central Region,30000.0,Heartland Strategies,Larry Murphy,Gary Grant,Meghan Malloy,,,,,,,,
Iowa,IA,2016,Metropolitan Coalition,32000.0,Cornerstone Government Affairs,David Adelman,Frank Chiodo,Matt Hinch,,,,,,,,
Iowa,IA,2016,Metro Waste Authority,15000.0,Cornerstone Government Affairs,Matt Hinch,David Adelman,Frank Chiodo,,,,,,,,
Iowa,IA,2016,"MERSCorp Holding, Inc. c/o MultiState Associates",17000.0,Christoher Rants,,,,,,,,,,,
Iowa,IA,2016,Meridian Health Plan,8100.0,Nyemaster Goode,Paula Dierenfeld,Brad Epperly,Scott Sundstrom,This report represents the,period between 7/1/15-,12/31/15.,,,,,
Iowa,IA,2016,Meredith Corporation,30005.32,"CARNEY & APPLEBY, P.L.C.",James Carney,George Appleby,Jennifer Tyler,Doug Struyk,Shannon Henson,,,,,,
Iowa,IA,2016,Mercy Health Network,101000.0,Sara Eide,Kate Walton,,,,,,,,,,
Iowa,IA,2016,Merck Sharp & Dohme Corp.,30000.0,Fitzgerald & Associates,Maggie Smith-Fitzgerald,Jerry Fitzgerald,Matt Fitzgerald,,,,,,,,
Iowa,IA,2016,Merck Sharp & Dohme Corp.,50362.0,Martin Matthews,Fitzgerald & Associates,Maggie Smith-Fitzgerald,Matt Fitzgerald,Jerry Fitzgerald,,,,,,,
Iowa,IA,2016,"Medical Transportation Management, Inc.",25000.0,Karla Fultz McHenry,,,,,,,,,,,
Iowa,IA,2016,Medica,0.0,Jay McLaren,Noah Tabor,"Skinner & Paschke, PLLC",Troy Skinner,Kellie Paschke,,,,,,,
Iowa,IA,2016,Mediacom Communications Corporation,72073.81,Carney & Appleby,Doug Struyk,Geroge Appleby,Jim Carney,Jennifer Tyler,Shannon Henson,,,,,,
Iowa,IA,2016,Mechanical Contractors Association of Iowa (MCAI),22000.0,Brian Johnson,Craig Wlter,,,,,,,,,,
Iowa,IA,2016,MCNA,21600.0,"Joyce Consulting, Inc.",Mark Joyce,RLW Strategies,Jeff Boeyink,,,,,,,,
Iowa,IA,2016,McDonald's Corporation,24000.0,Cornerstone Government Affairs,Matt Hinch,Frank Chiodo,Scott Newhard,David Adelman,,,,,,,
Iowa,IA,2016,Master Builders of Iowa,104225.0,Chad Kleppe,Julie Smith,,,,,,,,,,
Iowa,IA,2016,Marijuana Policy Project,494.38,Marijuana Policy Project,Maggie Ellinger-Locke,,,,,,,,,,
Iowa,IA,2016,March of Dimes Iowa Chapter,10000.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2016,Manly Logistics Park,0.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2016,Manatts Inc.,5000.0,Mona Bond,,,,,,,,,,,
Iowa,IA,2016,"Magellan Health, Inc.",12010.0,Carney & Appleby Law Firm,Jim Carney,Jennifer Tyler,Doug Struyk,Shannon Henson,George Appleby,,,,,,
Iowa,IA,2016,"Lutheran Services in IA, Inc.",14000.0,Lyle Krewson,,,,,,,,,,,
Iowa,IA,2016,"Luther Care Services, Inc.",7500.0,"Capitol Strategies Group, Inc.",,,,,,,,,,,
Iowa,IA,2016,"LSCP, LLLP",0.0,Davis Brown Law Firm,Thomas Stanberry,William Hanigan,Katherine Carlucci,,,,,,,,
Iowa,IA,2016,Louis Dreyfus Commodities LLC,0.0,Davis Brown Law Firm,Thomas Stanberry,William Hanigan,Katherine Carlucci,,,,,,,,
Iowa,IA,2016,Loess Hills Alliance,3500.0,Campbell/ Patterson Consulting,,,,,,,,,,,
Iowa,IA,2016,LKQ Corporation,0.0,Kevin Fisk,,,,,,,,,,,
Iowa,IA,2016,Linn County Board of Supervisors,60000.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,Meghan Malloy,,,,,,,,
Iowa,IA,2016,"Linebarger, Goggan, Blair & Sampson, LLP",7500.0,"Wasker, Dorr, Wimmer & Marcoui",William Wimmer,Angela Davis,,,,,,,,,
Iowa,IA,2016,Life Serve Blood Center,18000.0,Policy Works,,,,,,,,,,,
Iowa,IA,2016,Liberty Mutual Group,0.0,Charles Burhan,,,,,,,,,,,
Iowa,IA,2016,Lewis and Clark Regional Water System,6750.0,Nyemaster Goode Law Firm,Paula Dierenfeld,Brad Epperly,Scott Sundstrom,,,,,,,,
Iowa,IA,2016,Leukemia & Lymphoma Society,0.0,N/A,,,,,,,,,,,
Iowa,IA,2016,Lennox International,23400.0,Matt Eide,John Pederson,Kelly Nuckolls,,,,,,,,,
Iowa,IA,2016,Legalize Iowa Midwives,0.0,Kate Klingborg,,,,,,,,,,,
Iowa,IA,2016,Learning Disabilities Association of Iowa,1000.0,"Carney &  Appleby, P.L.C.",Jim Carney,Jennifer Tyler,Doug Struyk,Shannon Henson,George Appleby,,,,,,
Iowa,IA,2016,League of Women Voters of Iowa,10000.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2016,LeadingAge Iowa,22120.0,Matt Blake,Shannon Strickler,,,,,,,,,,
Iowa,IA,2016,Lead Is Poison Coalition (LIP-C),1000.0,Fawkes-Lee & Ryan,,,,,,,,,,,
Iowa,IA,2016,"LDWC (Lake Delhi Watershed Committee, LLC)",0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2016,Landlords of Iowa,3000.0,Joe Kelly,,,,,,,,,,,
Iowa,IA,2016,Lake Delhi Combined Water Quality & Recreational Facility District,24000.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,Meghan Malloy,,,,,,,,
Iowa,IA,2016,Lafarge North American,2000.0,Triplett Enterprises Ltd.,- Michael Triplett,,,,,,,,,,
Iowa,IA,2016,Laborers International Union of North America,15545.0,Erich Schmidt,,,,,,,,,,,
Iowa,IA,2016,L&L Murphy Consulting,0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2016,"KWIK Trip, Inc.",27200.0,RLW Strategies LLC,LARRY BLIXT,,,,,,,,,,
Iowa,IA,2016,Kum and Go,15000.0,Matt Eide,John Pederson,Kelly Nuckolls,Kate Walton,,,,,,,,
Iowa,IA,2016,Kronos Incorporated,23200.0,Cornerstone Government Affairs,Matt Hinch,Frank Chiodo,David Adelman,,,,,,,,
Iowa,IA,2016,"Koch Companies Public Sector, LLC and Affiliates",36000.0,"Avenson, Oakley & Cope Consult",#NAME?,#NAME?,#NAME?,Christopher Graham,,,,,,,
Iowa,IA,2016,Knoxville Raceway,12500.0,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,Kent Hartwig,,,,,,,
Iowa,IA,2016,Knoxville Raceway,12500.0,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,Kent Hartwig,,,,,,,
Iowa,IA,2016,Kirkwood Community College,29520.33,Steve Ovel,,,,,,,,,,,
Iowa,IA,2016,"Kirke Financial Services, Inc.",0.0,LS2group,,,,,,,,,,,
Iowa,IA,2016,"Kinze Manufacturing, Inc.",0.0,BrownWinick,Marc Beltrame,Matthew McKinney,RG Schwarm,,,,,,,,
Iowa,IA,2016,Keokuk Area Hospital,18000.0,RLW Strategies,Jeffrey Boeyink,Mark Joyce,,,,,,,,,
Iowa,IA,2016,Keokuk Area Hospital,1708.0,Curtis E. Beason,,,,,,,,,,,
Iowa,IA,2016,Kent Corporation,0.0,LS2group,Jeffrey Boeyink,Susan Fenton,Charlotte Eby,,,,,,,,
Iowa,IA,2016,Kemper Home Services Company,0.0,Cornerstone Government Affairs,David Adelman,Frank Chiodo,,,,,,,,,
Iowa,IA,2016,"Kehl Management, Inc.",29341.0,Lane and Waterman,Curtis Beason,,,,,,,,,,
Iowa,IA,2016,KAM Consulting,0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2016,K12 Inc.,30636.29,Robert Rafferty,,,,,,,,,,,
Iowa,IA,2016,Juvenile Detention Coalition of Iowa,560.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2016,Justice Reform Consortium,10500.0,Fawkes-Lee & Ryan,Marty Ryan,Stephanie Fawkes-Lee,,,,,,,,,
Iowa,IA,2016,Judicial Retirement System,0.0,David K. Boyd,Sydney Kronkow,,,,,,,,,,
Iowa,IA,2016,Jonathan Neiderbach - Personal Interest,0.0,Jonathan Neiderbach,,,,,,,,,,,
Iowa,IA,2016,"Johnson & Johnson Services, Inc.",21450.0,Nyemaster Goode,Paula Dierenfeld,Brad Epperly,Scott Sundstrom,Susan Zalenski,,,,,,,
Iowa,IA,2016,Joe Foss Institute,30000.0,Cory Crowley and Company,Stephanie Crowley,,,,,,,,,,
Iowa,IA,2016,Jakes Fireworks,10000.0,"Personal Representatives , Inc",Scott Newhard,,,,,,,,,,
Iowa,IA,2016,Izaak Walton League - Iowa Division,0.0,mike delaney,,,,,,,,,,,
Iowa,IA,2016,"ITS, Inc. & Shazam, Inc.",2203.2,Dan Kramer,Scott Dobesh,Paul Waltz,Amy Adkins,Robert Hartwig,Sharon Presnall,John Sorenson,,,,,
Iowa,IA,2016,ITC Midwest,70397.0,Mark Joyce,Todd Schulz,,,,,,,,,,
Iowa,IA,2016,"Isle of Capri Casinos, Inc.",60000.0,Nyemaster Goode,Brad Epperly,Scott Sundstrom,Paula Dierenfeld,,,,,,,,
Iowa,IA,2016,"IRF Services, Inc.",0.0,Jim Henter,,,,,,,,,,,
Iowa,IA,2016,IPERS,2076.1400000000003,Donna Mueller,Judith Akre,,,,,,,,,,
Iowa,IA,2016,Iowans for Tax Relief,181437.89,Chris Ingstad,Ernie Adkison,Rob Solt,,,,,,,,,
Iowa,IA,2016,Iowans for Medical Marijuana,0.0,Carl Olsen,,,,,,,,,,,
Iowa,IA,2016,Iowans for Gun Safety,601.0,Jeremy John Brigham,Cheryl Thomas,,,,,,,,,,
Iowa,IA,2016,Iowans For Firework Safety,63405.2,Carney & Appleby,Shannon Henson,Doug Struyk,George Appleby,Jim Carney,Jennifer Tyler,Heller & Feltner,Paula Feltner,Mike Heller,,,
Iowa,IA,2016,Iowans For Alternatives To Smoking And Tobacco,26000.0,Triplett Enterprises Ltd.,- Michael Triplett,,,,,,,,,,
Iowa,IA,2016,Iowans Against the Death Penalty,0.0,Marty Ryan,,,,,,,,,,,
Iowa,IA,2016,Iowans 4 Medical Cannabis,2031.35,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,Sally Gaer,,,,,,,
Iowa,IA,2016,Iowans 4 Medical Cannabis,2031.35,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,Sally Gaer,,,,,,,
Iowa,IA,2016,Iowa Workforce Development,0.0,Michael A. Mauro,,,,,,,,,,,
Iowa,IA,2016,Iowa Workforce Development,0.0,Benjamin Humphrey,,,,,,,,,,,
Iowa,IA,2016,Iowa Wine Growers Association,10275.85,Matt Eide,John Pederson,Kelly Nuckolls,,,,,,,,,
Iowa,IA,2016,Iowa Wind Energy Association,10000.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2016,Iowa Wholesale Beer Distributors Association,36400.0,Nathan Cooper,Paula Feltner,Mike Heller,,,,,,,,,
Iowa,IA,2016,Iowa Whitetail Deer Association,9000.0,"Joyce Consulting, Inc.",Mark Joyce,,,,,,,,,,
Iowa,IA,2016,Iowa Western Community College,0,Dan Kinney,,,,,,,,,,,
Iowa,IA,2016,Iowa Western Community College,20000.0,Matt Eide,John Pederson,Kelly Nuckolls,,,,,,,,,
Iowa,IA,2016,Iowa West Racing Association,35000.0,Matt Eide,Craig Walter,,,,,,,,,,
Iowa,IA,2016,Iowa Water Well Association,10800.0,Nyemaster Goode,Paula Dierenfeld,Brad Epperly,Scott Sundstrom,,,,,,,,
Iowa,IA,2016,Iowa Water Quality Association,6000.0,Avenson Oakley Cope,,,,,,,,,,,
Iowa,IA,2016,Iowa Voters for Companion Animals,7000.0,Mary LaHay,The Capitol Group,Jim Obradovich,Robert Mulqueen,Peter McRoberts,,,,,,,
Iowa,IA,2016,Iowa Veterinary Medical Association,15582.99,Carney & Appleby PLC,Jim Carney,Doug Struyk,George Appleby,Jennifer Tyler,Shannon Henson,,,,,,
Iowa,IA,2016,"Iowa Veterans Council, INC.",0.0,David Thornburg,Daniel Gannon,,,,,,,,,,
Iowa,IA,2016,Iowa Valley Community College District,32743.08,Christopher Duree,Cindy Schulte,,,,,,,,,,
Iowa,IA,2016,Iowa Utility Association,18449.0,Mark Douglas,Daniel Evans,,,,,,,,,,
Iowa,IA,2016,Iowa Utilities Board,46656.25,Geri Huser,Elizabeth Jacobs,Nick Wagner,Louis Vander Streek,Cecil Wright,Kerri Johannsen,,,,,,
Iowa,IA,2016,Iowa Turkey Federation,16500.0,Jill Altringer,,,,,,,,,,,
Iowa,IA,2016,Iowa Trust Association,2037.0,Sharon Presnall,Robert Hartwig,,,,,,,,,,
Iowa,IA,2016,Iowa Trappers Association,2500.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2016,Iowa Total Care,0.0,LS2group,Susan Fenton,,,,,,,,,,
Iowa,IA,2016,Iowa Taxpayers Association,17500.0,"Kingland Consulting, LLC",,,,,,,,,,,
Iowa,IA,2016,Iowa Talented and Gifted Association,25000.0,Feltner & Heller,,,,,,,,,,,
Iowa,IA,2016,Iowa Student Loan Liquidity Corp.,19200.0,RLW Strategies:,Jeffrey Boeyink,Charlotte Eby,Susan Severino Fenton,,,,,,,,
Iowa,IA,2016,Iowa State Troopers Association,0.0,PolicyWorks,John Cacciatore,Christopher Rants,,,,,,,,,
Iowa,IA,2016,Iowa State Treasurer's Office,8485.0,Adam Phillips,Karen Austin,,,,,,,,,,
Iowa,IA,2016,Iowa State Snowmobile Association,23250.0,"Feltner & Heller, Attorneys",Paula J. Feltner,Michael B. Heller,,,,,,,,,
Iowa,IA,2016,Iowa State Sheriffs' & Deputies' Association,54000.0,Charles Hutchins and Associat,Kelly Meyer,Susan Cameron,,,,,,,,,
Iowa,IA,2016,Iowa State Reserve Law Officers Association,1000.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2016,Iowa State Police Association,54497.5,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2016,Iowa State Patrol Supervisors Association,15000.0,LS2 Group,Susan Severino Fenton,Mark Joyce,,,,,,,,,
Iowa,IA,2016,Iowa State Fair,20700.0,Brian Johnson,Craig Walter,,,,,,,,,,
Iowa,IA,2016,Iowa State Fair,8250.0,Cornerstone Government Affairs,Matt Hinch,David Adelman,Frank Chiodo,Scott Newhard,,,,,,,
Iowa,IA,2016,Iowa State Education Association,112101.0,TAMMY WAWRO,MARY JANE COBB,MELISSA PETERSON,BRADLEY HUDSON,JAMES SMITH,,,,,,,
Iowa,IA,2016,Iowa State Dairy Association,10000.0,Sue Ann Claudon,Jill Altringer,,,,,,,,,,
Iowa,IA,2016,Iowa State County Treasurers Association,259.86,Renee Twedt,Terri Kness,Denise Emal,,,,,,,,,
Iowa,IA,2016,Iowa State Building and Construction Trades Council,39700.0,Fey&Gomez,Tom Fey,Mike Sinclair,,,,,,,,,
Iowa,IA,2016,Iowa State Bar Association,96688.45999999999,Jim Carney,Appleby Carney Law Firm,,,,,,,,,,
Iowa,IA,2016,Iowa State Association of County Supervisors,26720.0,William Heckroth,,,,,,,,,,,
Iowa,IA,2016,Iowa State Association of County Auditors,3223.74,Ken Kline,,,,,,,,,,,
Iowa,IA,2016,Iowa State Association of County Auditors,694.98,Dennis K. Parrott,,,,,,,,,,,
Iowa,IA,2016,Iowa State Association of Counties,132643.98,Lucas Beenken,Jamie Cashman,Kristi Harshbarger,William Peterson,Deb Eckerman,,,,,,,
Iowa,IA,2016,Iowa State Association of Assessors,28377.0,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2016,Iowa Sportsman Federation,0.0,None,,,,,,,,,,,
Iowa,IA,2016,"Iowa Speedway, LLC",18000.0,RLW Strategies,Jeff Boeyink,Larry Blixt,Mark Joyce,,,,,,,,
Iowa,IA,2016,Iowa Speech Language Hearing Association,15600.0,"Feltner & Heller, Attorneys",Paula Feltner,Michael Heller,,,,,,,,,
Iowa,IA,2016,Iowa Soybean Association,124829.08,Carol Balvanz,Jill Altringer,,,,,,,,,,
Iowa,IA,2016,Iowa Solar Energy Trade Association,30000.0,Shannon Henson,Doug Struyk,George Appleby,Jim Carney,Jennifer Tyler,,,,,,,
Iowa,IA,2016,Iowa Society of Solid Waste Operations (ISOSWO),4500.0,James Obradovich,Robert Bob Mulqueen,Peter McRoberts,,,,,,,,,
Iowa,IA,2016,Iowa Society of Certified Public Accountants,54900.0,Nyemaster Goode,Scott Sundstrom,Brad Epperly,Paula Dierenfeld,,,,,,,,
Iowa,IA,2016,Iowa Society of Association Executives,10000.0,David Scott,,,,,,,,,,,
Iowa,IA,2016,Iowa Society of Association Executives,10000.0,David Scott,,,,,,,,,,,
Iowa,IA,2016,Iowa Society of Anesthesiologists,12500.0,"Avenson, Oakley & Cope Consult",Don Avenson,Tom Cope,Brice Oakley,,,,,,,,
Iowa,IA,2016,Iowa Society for Respiratory Care,3500.0,Matt Eide,John Pederson,Kelly Nuckolls,Kate Walton,,,,,,,,
Iowa,IA,2016,Iowa Sleep Society,9531.0,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,,,,,,,,
Iowa,IA,2016,Iowa Sleep Society,9531.0,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,Kent Hartwig,,,,,,,
Iowa,IA,2016,Iowa Shortline and Regional Railroad Association,12500.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2016,"Iowa Select Farms, L.L.P.",472.5,BrownWinick,Marc Beltrame,,,,,,,,,,
Iowa,IA,2016,Iowa Seed Association,10000.0,"Matt McKinney, Brown Winick",,,,,,,,,,,
Iowa,IA,2016,Iowa Secretary of State,0.0,Leslie Dawn Williams,Eric Gookin,Molly Hammer,,,,,,,,,
Iowa,IA,2016,Iowa School Nurses Organization,1000.0,James Obradovich,Peter McRoberts,Robert Bob Mulqueen,,,,,,,,,
Iowa,IA,2016,Iowa School Counselors Association,8000.0,James Obradovich,Peter McRoberts,Robert Bob Mulqueen,,,,,,,,,
Iowa,IA,2016,Iowa Safe Schools,2740.38,Nate Monson,,,,,,,,,,,
Iowa,IA,2016,Iowa Rural Water Association,36546.05,Emily Piper,,,,,,,,,,,
Iowa,IA,2016,Iowa Rivers Revival,5531.0,Advocacy Strategies,Threase Harms,Dane Schumann,Emily Hockins,Kent Hartwig,,,,,,,
Iowa,IA,2016,Iowa Right to Life Committee,15000.0,Eric Goranson,,,,,,,,,,,
Iowa,IA,2016,Iowa Retired School Personnel Association,0,William Wimmer / Angela Davis,,,,,,,,,,,
Iowa,IA,2016,Iowa Retired School Personnel Association,10000.0,Wasker Dorr Wimmer Marcouiller,Bill Wimmer,Angela Davis,,,,,,,,,
Iowa,IA,2016,Iowa Retail Federation,37500.0,Jim Henter,,,,,,,,,,,
Iowa,IA,2016,Iowa Restaurant Association,25000.0,Eric Goranson,Michael Triplett,Karla Fultz,,,,,,,,,
Iowa,IA,2016,Iowa Restaurant Association,12901.0,Craig Walter,This report represents the,period from 7/1/15-,12/31/15.,,,,,,,,
Iowa,IA,2016,Iowa Renewable Fuels Association (IRF),61778.31,Feltner and Heller,*Paula Feltner,*Mike Heller,Grant Menke,,,,,,,,
Iowa,IA,2016,Iowa Recycling Association,3500.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2016,Iowa Real Estate Investors Association,0.0,Andrew Lietzow,,,,,,,,,,,
Iowa,IA,2016,Iowa Reading Research Center,13709.0,Deborah Reed,Sandy Schmitz,Sara McInerny,Elizabeth Decker,Melissa Potter,,,,,,,
Iowa,IA,2016,Iowa Quarter Horse Racing Association,10000.0,Sandra Jaques,,,,,,,,,,,
Iowa,IA,2016,Iowa Pyrotechnics Association,3000.0,"Policy Works, LLC",,,,,,,,,,,
Iowa,IA,2016,Iowa Pyrotechnics Association,3000.0,PolicyWorks,John Cacciatore,Justin Hupfer,,,,,,,,,
Iowa,IA,2016,Iowa Public Transit Association (IPT),0.0,Mark Little,,,,,,,,,,,
