State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Iowa,IA,2015,Novartis Pharmaceuticals Corporation,25325.0,Kate Kulesher Jarecke,"Advocacy Strategies, LLC",Threase Harms,Kent Hartwig,Jake Oeth,,,,,,,
Iowa,IA,2015,Northwest Iowa Community College,0.0,Alethea Stubbe,Jan Snyder,,,,,,,,,,
Iowa,IA,2015,Northern Natural Gas Company,10000.0,Walter and Associates,,,,,,,,,,,
Iowa,IA,2015,Northern Natural Gas Company,10000.0,craig walter,,,,,,,,,,,
Iowa,IA,2015,Northeast IA Community College,9025.89,Kristin Dietzel,Wendy Mihm-Herold,Liang Chee Wee,,,,,,,,,
Iowa,IA,2015,North IA Area Community College,3445.5,John Schmaltz,,,,,,,,,,,
Iowa,IA,2015,North IA Area Community College,27735.67,Steve Schulz,Michele Appelgate,John Schmaltz,IACCT,,,,,,,,
Iowa,IA,2015,North Central States Regional Council of Carpenters,7414.0,Kevin Hilton,,,,,,,,,,,
Iowa,IA,2015,NextEra Energy,40300.0,Brian Johnson,Craig Walter,,,,,,,,,,
Iowa,IA,2015,Newbury Management Company,0.0,Robert L Rafferty,,,,,,,,,,,
Iowa,IA,2015,New Partners,7500.0,PolicyWorks,John Cacciatore,Lon Anderson,Jon Murphy,Justin Hupfer,,,,,,,
Iowa,IA,2015,Neighborhood Transportation Service,4152.9,Kay Fisk,,,,,,,,,,,
Iowa,IA,2015,NECA - IA (NEC),17000.0,Brian Johnson,Craig Walter,,,,,,,,,,
Iowa,IA,2015,"NCMIC Insurance Services, Inc.",6912.5,Michael Whitmer,Rod Warren,Jacquie Anderson,Craig Walter,,,,,,,,
Iowa,IA,2015,NCMIC Insurance Company,1912.5,Michael Whitmer,Rod Warren,Jacquie Andersson,Brian Johnson,,,,,,,,
Iowa,IA,2015,"NCCI, Inc.",0.0,Christopher Bailey,,,,,,,,,,,
Iowa,IA,2015,Natural Resources Defense Council,67.31,Katharine McCormick,,,,,,,,,,,
Iowa,IA,2015,Nationwide Mutual Ins. Co.,22425.0,Brown Winick,Marc Beltrame,Matthew McKinney,,,,,,,,,
Iowa,IA,2015,Nationwide Agribusiness,22425.0,Brown Winick,Marc Beltrame,Matthew McKinney,,,,,,,,,
Iowa,IA,2015,"National Shooting Sports Foundation, Inc.",85.36,Trevor Santos,,,,,,,,,,,
Iowa,IA,2015,National Rifle Assn. of America,26013.25,Heather Calio,,,,,,,,,,,
Iowa,IA,2015,National Rent A Car,6667.0,"Wasker, Dorr, Wimmer, Marcoull",,,,,,,,,,,
Iowa,IA,2015,National Multiple Sclerosis Society-Upper Midwest Chapter,7531.0,Advocacy Strategies,Threase Harms,Kent Hartwig,Jake Oeth,,,,,,,,
Iowa,IA,2015,"National Investigative Report, LLC",0.0,Rev. Russell Claxon,,,,,,,,,,,
Iowa,IA,2015,National Federation of Independent Business (NFIB /IA),50000.0,Kristin Failor,,,,,,,,,,,
Iowa,IA,2015,National Career Assessment Services,0,L&L Murphy Consulting,Larry Murphy,,,,,,,,,,
Iowa,IA,2015,"National Assn. of Social Workers, IA. Chapter",68958.33,Lyle Krewson,Denise Rathman,,,,,,,,,,
Iowa,IA,2015,National Assn. of Insurance and Financial Advisors-IA,17173.3,Scott Weiser,,,,,,,,,,,
Iowa,IA,2015,National Active & Retired Federal Employees,0.0,Larry Moore,Darlene Freeman,Joy Bridenstine,,,,,,,,,
Iowa,IA,2015,Mystique Casino,133333.31,"WASKER, DORR, WIMMER",,,,,,,,,,,
Iowa,IA,2015,Mylan Inc.,1939.99,GTH Governmental Affairs,Noah Reandeau,,,,,,,,,,
Iowa,IA,2015,Mutual Insurance Assn. of IA,6723.86,Capitol Edge,Mike St. Clair,Thomas Fey,,,,,,,,,
Iowa,IA,2015,Municipal Fire & Police Retirement System of IA (MFPRSI),4500.0,"Brown, Winick, Graves law firm",Matthew McKinney,Marc Beltrame,,,,,,,,,
Iowa,IA,2015,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,Dan Cassady,BriAnna Nystrom,,,,,,,,,,
Iowa,IA,2015,Municipal Fire & Police Retirement System of IA (MFPRSI),0.0,Terry Slattery,,,,,,,,,,,
Iowa,IA,2015,"MRDC, Inc.",3500.0,James Obradovich,Robert Bob Mulqueen,Pete McRoberts,Garrett Burchett,,,,,,,,
Iowa,IA,2015,"Motorola Solutions, Inc.",57150.0,Nyemaster Goode,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,LS2 Group,Jeffrey Boeyink,Susan Fenton,,,,,
Iowa,IA,2015,Motion Picture Assn. of America,67759.41,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Laura Book,,,,,,,,
Iowa,IA,2015,Mothers Against Drunk Driving,260.03,Frank Harris,,,,,,,,,,,
Iowa,IA,2015,Monsanto Company,75625.0,David Tierney,Rachel Hurley,Nyemaster,Brad Epperly,Scott Sundstrom,,,,,,,
Iowa,IA,2015,"Molina HealthCare, Inc.",9000.0,Paula J Feltner,Michael B Heller,,,,,,,,,,
Iowa,IA,2015,Missouri River Energy Services,26250.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Laura Book,,,,,,,,
Iowa,IA,2015,Missouri River Energy Services,24375.0,Eide & Heisinger,,,,,,,,,,,
Iowa,IA,2015,MillerCoors LLC,9000.0,RLW Strategies,#NAME?,,,,,,,,,,
Iowa,IA,2015,"Millennium Pharmaceuticals, Inc.",0.0,Clayton Wright,,,,,,,,,,,
Iowa,IA,2015,Midwest Check Cashing Inc.,45000.0,Paula Feltner and Mike Heller,,,,,,,,,,,
Iowa,IA,2015,Middleton Center for Children's Rights,7500.0,Brent Pattison,Julie Smith,,,,,,,,,,
Iowa,IA,2015,MidAmerican Energy Company,76832.84,PRI Consulting,Frank Chiodo,Scott Newhard,A. John Davis,,,,,,,,
Iowa,IA,2015,Microsoft Corp.,27022.74,"Avenson, Oakley & Cope Consult",Don Avenson,Tom Cope,Brice Oakley,,,,,,,,
Iowa,IA,2015,MH/DS of East Central Region,22500.0,Heartland Strategies,Larry Murphy,Gary Grant,Meghan Malloy,,,,,,,,
Iowa,IA,2015,Metropolitan Coalition,39000.0,Cornerstone Government Affairs,David Adelman,Frank Chiodo,,,,,,,,,
Iowa,IA,2015,Metro Waste Authority,20500.0,Reo Menning,Julie Smith,Jessica Harder,,,,,,,,,
Iowa,IA,2015,"MERSCorp Holding, Inc. c/o MultiState Associates",17000.0,Christopher Rants,,,,,,,,,,,
Iowa,IA,2015,Meridian Health Plan,29700.0,Nyemaster Goode,Paula Dierenfeld,Scott Sundstrom,Brad Epperly,,,,,,,,
Iowa,IA,2015,Meredith Corporation,62876.64,Jerry L. Hadenfeldt,"CARNEY & APPLEBY, P.L.C.",James Carney,George Appleby,Jennifer Tyler,Doug Struyk,,,,,,
Iowa,IA,2015,Mercy Health Network,56500.0,Sara Eide,,,,,,,,,,,
Iowa,IA,2015,Merck Sharp & Dohme Corp.,30000.0,Fitzgerald and Associates,Jerry Fitzgerald,Maggie Fitzgerald,Matt Fitzgerald,,,,,,,,
Iowa,IA,2015,Merck Sharp & Dohme Corp.,132622.0,Martin Matthews,Fitzgerald & Associates,Jerry Fitzgerald,Maggie Fitzgerald,Matt Fitzgerald,,,,,,,
Iowa,IA,2015,"Medical Transportation Management, Inc.",17500.0,Karla Fultz McHenry,,,,,,,,,,,
Iowa,IA,2015,Medica,0.0,Jay McLaren,Noah Tabor,"Skinner & Paschke, PLLC",Troy Skinner,Kellie Paschke,,,,,,,
Iowa,IA,2015,Mediacom Communications Corporation,84509.0,Carney&Appleby,Doug Struyk,Geroge Appleby,Jim Carney,Jennifer Tyler,,,,,,,
Iowa,IA,2015,Mechanical Contractors Association of IA (MCAI),20000.0,Brian Johnson,Craig Walter,,,,,,,,,,
Iowa,IA,2015,MCNA,9000.0,Mark Joyce,,,,,,,,,,,
Iowa,IA,2015,McDonald's Corporation,30000.0,PRI/NC Consuling,Frank Chiodo,Scott Newhard,,,,,,,,,
Iowa,IA,2015,Master Builders of IA,30000.0,Chad Kleppe,,,,,,,,,,,
Iowa,IA,2015,Marine Credit Union,5000.0,Christopher Rants,,,,,,,,,,,
Iowa,IA,2015,March of Dimes Iowa Chapter,10000.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2015,Manly Logistics Park,0.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2015,Manatts Inc.,3000.0,Mona Bond,,,,,,,,,,,
Iowa,IA,2015,Manatts Inc.,3000.0,Mona Bond,,,,,,,,,,,
Iowa,IA,2015,Magellan Midstream Partners,12500.0,PolicyWorks,John Cacciatore,Justin Hupfer,Jon Murphy,,,,,,,,
Iowa,IA,2015,"Magellan Health, Inc.",24021.52,Carney & Appleby Law Firm,Doug Struyk,George Appleby,Jim Carney,Jennifer Tyler,,,,,,,
Iowa,IA,2015,"Lutheran Services in IA, Inc.",13500.0,Lyle Krewson,,,,,,,,,,,
Iowa,IA,2015,"LSCP, LLLP",9992.16,Davis Brown Law Firm,Thomas Stanberry,William Hanigan,Katherine Carlucci,,,,,,,,
Iowa,IA,2015,Louis Dreyfus Commodities LLC,9992.16,Davis Brown Law Firm,Thomas Stanberry,William Hanigan,Katherine Carlucci,,,,,,,,
Iowa,IA,2015,"LogistiCare Solutions, LLC",9500.0,RLW Strategies,Jeffrey Boeyink,Charlotte Eby,,,,,,,,,
Iowa,IA,2015,Loess Hills Alliance,3500.0,Cambell-Patterson Consulting,,,,,,,,,,,
Iowa,IA,2015,LKQ Corporation,0.0,Kevin Fisk,,,,,,,,,,,
Iowa,IA,2015,Linn County Board of Supervisors,60000.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,Meghan Malloy,,,,,,,,
Iowa,IA,2015,Lights On,0.0,Brian Johnson,,,,,,,,,,,
Iowa,IA,2015,Life Serve Blood Center,10500.0,Policy Works,,,,,,,,,,,
Iowa,IA,2015,Liberty Mutual Group,0.0,Charles Burhan,,,,,,,,,,,
Iowa,IA,2015,Lewis and Clark Regional Water System,27000.0,Nyemaster Goode,Brad Epperly,Scott Sundstrom,Paula Dierenfeld,,,,,,,,
Iowa,IA,2015,Leukemia & Lymphoma Society,2864.01,Christina Lee,Wendy Sontag,,,,,,,,,,
Iowa,IA,2015,Leukemia & Lymphoma Society,0.0,Christina Lee,Wendy Sontag,,,,,,,,,,
Iowa,IA,2015,Lennox International,14400.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Laura Book,,,,,,,,
Iowa,IA,2015,Legalize Iowa Midwives,0.0,Kate Klingborg,,,,,,,,,,,
Iowa,IA,2015,Learning Disabilities Assn. of IA,1000.0,"Carney &  Appleby, P.L.C.",Jim Carney,Jennifer Tyler,Doug Struyk,George Appleby,,,,,,,
Iowa,IA,2015,League of Women Voters of IA,10000.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2015,LeadingAge Iowa,18250.0,William Nutty,Shannon Strickler,,,,,,,,,,
Iowa,IA,2015,Lead Is Poison Coalition (LIP-C),0.0,Fawkes-Lee & Ryan,Stephanie Fawkes-Lee,Marty Ryan,,,,,,,,,
Iowa,IA,2015,"LDWC (Lake Delhi Watershed Committee, LLC)",0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2015,Landlords of IA,3000.0,Joe Kelly,,,,,,,,,,,
Iowa,IA,2015,Lake Delhi Combined Water Quality & Recreational Facility District,24000.0,L&L Murphy Consulting,Larry Murphy,Gary Grant,,,,,,,,,
Iowa,IA,2015,Lafarge North American,12000.0,Triplett Enterprises Ltd.,- Michael Triplett,,,,,,,,,,
Iowa,IA,2015,Laborers International Union of North America,15400.0,Erich Schmidt,,,,,,,,,,,
Iowa,IA,2015,L&L Murphy Consulting,0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2015,"KWIK Trip, Inc.",30000.0,LARRY BLIXT,,,,,,,,,,,
Iowa,IA,2015,Kum and Go,30000.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Laura Book,,,,,,,,
Iowa,IA,2015,Kronos Incorporated,0.0,Cornerstone Government Affairs,David Adelman,Frank Chiodo,,,,,,,,,
Iowa,IA,2015,"Kraft Foods Group, Inc.",24315.0,Jeffrey Boeyink,,,,,,,,,,,
Iowa,IA,2015,"Koch Companies Public Sector, LLC and Affiliates",36953.69,Avenson Oakley & Cope Consult,#NAME?,#NAME?,#NAME?,Christopher Graham,,,,,,,
Iowa,IA,2015,Knoxville Raceway,12000.0,David Schrader,,,,,,,,,,,
Iowa,IA,2015,Kirkwood Community College,35531.0,Steven Ovel,,,,,,,,,,,
Iowa,IA,2015,"Kirke Financial Services, Inc.",0.0,F. Thorton,Susan Fenton,Jeff Boeyink,Charlotte Eby,,,,,,,,
Iowa,IA,2015,"Kinze Manufacturing, Inc.",0.0,BrownWinick Law Firm,Marc Beltrame,Matthew McKinney,RG Schwarm,,,,,,,,
Iowa,IA,2015,Keokuk Area Hospital,18000.0,RLW Strategies,Jeffrey Boeyink,Mark Joyce,,,,,,,,,
Iowa,IA,2015,Keokuk Area Hospital,1250.0,Curtis E Beason,,,,,,,,,,,
Iowa,IA,2015,Kent Corporation,0.0,LS2group,Susan Fenton,Charlotte Eby,Jeff Boeyink,,,,,,,,
Iowa,IA,2015,Kemper Home Services Company,0.0,Cornerstone Government Affairs,David Adelman,Frank Chiodo,,,,,,,,,
Iowa,IA,2015,"Kehl Management, Inc.",24196.2,Lane & Waterman,Curtis Beason,,,,,,,,,,
Iowa,IA,2015,Kaplan Higher Education,45000.0,Paula Feltner,Mike Heller,,,,,,,,,,
Iowa,IA,2015,Kaplan Higher Education,45000.0,MIke Heller,Paula Feltner,,,,,,,,,,
Iowa,IA,2015,KAM Consulting,0,L&L Murphy Consulting,,,,,,,,,,,
Iowa,IA,2015,K12 Inc.,30000.0,Robert L Rafferty,,,,,,,,,,,
Iowa,IA,2015,Juvenile Detention Coalition of IA,560.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2015,Justice Reform Consortium,7500.0,Fawkes-Lee & Ryan,Stephanie Fawkes-Lee,Marty Ryan,Dennis Henderson,,,,,,,,
Iowa,IA,2015,Judicial Retirement System,0.0,David K. Boyd,Sydney Kronkow,,,,,,,,,,
Iowa,IA,2015,Josephine Gittler-Personal Interest,0.0,None,,,,,,,,,,,
Iowa,IA,2015,"Johnson & Johnson Services, Inc.",23100.0,Nyemaster Goode,Brad Epperly,Scott Sundstrom,Paula Dierenfeld,Susan Zalenski,,,,,,,
Iowa,IA,2015,Jakes Fireworks,25250.0,PRI/NC Consuling,Frank Chiodo,Scott Newhard,,,,,,,,,
Iowa,IA,2015,Izaak Walton League - Iowa Division,0.0,Michael Delaney,,,,,,,,,,,
Iowa,IA,2015,"ITS, Inc. & Shazam, Inc.",1552.3000000000002,Scott Dobesh,Paul Waltz,Amy Adkins,Rick Jenkins,Michael Hollinger,Robert Hartwig,Sharon Presnall,John Sorensen,,,,
Iowa,IA,2015,ITC Midwest,69075.0,Mark Joyce,Todd Schulz,Jerry Fitzgerald,,,,,,,,,
Iowa,IA,2015,"Isle of Capri Casinos, Inc.",60000.0,Nyemaster Goode,Brad Epperly,Scott Sundstrom,Paula Dierenfeld,,,,,,,,
Iowa,IA,2015,"IRF Services, Inc.",0.0,Jim Henter,,,,,,,,,,,
Iowa,IA,2015,IPERS,901.62,Donna Mueller,Judith Akre,,,,,,,,,,
Iowa,IA,2015,Iowans for Tax Relief,203683.36,Chris Ingstad,Ernie Adkison,Rob Solt,,,,,,,,,
Iowa,IA,2015,Iowans for Medical Marijuana,0.0,Carl Olsen,,,,,,,,,,,
Iowa,IA,2015,Iowans For Alternatives To Smoking And Tobacco,24000.0,Triplett Enterprises Ltd.,- Michael Triplett,,,,,,,,,,
Iowa,IA,2015,Iowans Against the Death Penalty,0.0,Fawkes-Lee & Ryan,Stephanie Fawkes-Lee,Marty Ryan,,,,,,,,,
Iowa,IA,2015,Iowans Against Fireworks,48117.0,Carney Appleby Law,Jim Carney,Jennifer Tyler,Doug Struyk,George Appleby,Paula Feltner,Michael Heller,,,,,
Iowa,IA,2015,Iowans 4 Medical Cannabis,0.0,Maria La France,Sally Gaer,,,,,,,,,,
Iowa,IA,2015,"Intoximeters, Inc.",4000.0,LS2group,Susan Fenton,Charlotte Eby,Jeff Boeyink,,,,,,,,
Iowa,IA,2015,Internet Coalition,5000.0,Christopher Rants,,,,,,,,,,,
Iowa,IA,2015,International Union of Operating Engineers-Local 234,10000.0,James Piazza Jr,,,,,,,,,,,
Iowa,IA,2015,International Game Technology,0.0,Michelle Chatigny,,,,,,,,,,,
Iowa,IA,2015,Interfaith Alliance of IA Action Fund,17000.0,Connie Ryan Terrell,,,,,,,,,,,
Iowa,IA,2015,Insure-Rite,30000.0,Christopher Rants,,,,,,,,,,,
Iowa,IA,2015,"Insurance Auto Auctions, Inc.",6000.0,Carney & Appleby,Jim Carney,George Appleby,Jennifer Tyler,Doug Struyk,,,,,,,
Iowa,IA,2015,Institute for Justice,331.68,Lee McGrath,,,,,,,,,,,
Iowa,IA,2015,Indivior PLC,72.0,Elizabeth Ariano,,,,,,,,,,,
Iowa,IA,2015,Indian Hills Community College,0.0,Dr. Marlene Sprouse,MarthaWick,Dr. Matt Thompson,,,,,,,,,
Iowa,IA,2015,Independent Pharmacy Cooperative,36000.0,Cornerstone Government Affairs,David Adelman,Frank Chiodo,,,,,,,,,
Iowa,IA,2015,Independent Insurance Agents of IA,40000.0,Robert Skow,Larry Blixt,Jeffery Boeyink,,,,,,,,,
Iowa,IA,2015,IBM,10000.0,LS2 Group,Susan Fenton,Jeff Boeyink,Charlotte Eby,,,,,,,,
Iowa,IA,2015,IBEW IA State Conference,50031.0,Advocacy Strategies,Threase Harms,Kent Hartwig,Jake Oeth,,,,,,,,
Iowa,IA,2015,IA. Workforce Development,32997.38,Ed Wallace,Joe Bervid,,,,,,,,,,
Iowa,IA,2015,IA. Wine Growers Assn.,10221.69,Eide & Heisinger,,,,,,,,,,,
Iowa,IA,2015,IA. Wine Growers Assn.,10221.69,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Laura Book,,,,,,,,
Iowa,IA,2015,IA. Wind Energy Assn.,10000.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2015,IA. Wholesale Distributors Assn.,21000.0,Wasker Dorr Wimmer Marcouiller,Bill Wimmer,Angela Davis,,,,,,,,,
Iowa,IA,2015,IA. Wholesale Beer Distributors Assn.,53567.0,Sheila Douglas,Paula Feltner,Mike Heller,,,,,,,,,
Iowa,IA,2015,IA. Whitetail Deer Assn.,9000.0,Mark Joyce,,,,,,,,,,,
Iowa,IA,2015,IA. Western Community College,20000.0,Eide & Heisinger,Matt Eide,John Pederson,Laura Book,,,,,,,,
Iowa,IA,2015,IA. Western Community College,20000.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Laura Book,,,,,,,,
Iowa,IA,2015,IA. West Racing Assn.,35000.0,Craig Walter,Brian Johnson,Matt Eide,John Pederson,Laura Book,,,,,,,
Iowa,IA,2015,IA. Water Well Assn.,11700.0,Nyemaster Goode,Brad Epperly,Scott Sundstrom,Paula Dierenfeld,,,,,,,,
Iowa,IA,2015,IA. Water Quality Assn.,6000.0,"Avenson, Oakley & Cope Consult",Don Avenson,Tom Cope,Brice Oakley,,,,,,,,
Iowa,IA,2015,IA. Water and Land Legacy,43900.0,LS2  Group,Charlotte Eby,Susan Fenton,Jeffrey Boeyink,,,,,,,,
Iowa,IA,2015,IA. Voters for Companion Animals,7500.0,Robert Bob Mulqueen,Pete McRoberts,Mary LaHay,James Obradovich,,,,,,,,
Iowa,IA,2015,IA. Veterinary Medical Assn.,14312.4,Carney & Appleby PLC,Jim Carney,Jennifer Tyler,Doug Struyk,George Appleby,,,,,,,
Iowa,IA,2015,"IA. Veterans Council, INC.",0.0,0,,,,,,,,,,,
Iowa,IA,2015,IA. Valley Community College District,32474.78,Cynthia Schulte,Christopher A. Duree,,,,,,,,,,
Iowa,IA,2015,IA. Utility Assn.,25200.0,Mark Douglas,Daniel Evans,,,,,,,,,,
Iowa,IA,2015,IA. Utilities Board,27200.0,Kerri Johannsen,Libby Jacobs,Nick Wagner,Sheila Tipton,Joan Conrad,Geri Huser,,,,,,
Iowa,IA,2015,IA. Turkey Federation,16500.0,Jill Altringer,,,,,,,,,,,
Iowa,IA,2015,IA. Trust Assn.,1308.8000000000002,Sharon Presnall,Robert Hartwig,,,,,,,,,,
Iowa,IA,2015,IA. Trappers Assn.,2000.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2015,IA. Transportation Museum,0.0,Michael Triplett,,,,,,,,,,,
Iowa,IA,2015,IA. Total Care,0.0,LS2group,Susan Fenton,,,,,,,,,,
Iowa,IA,2015,IA. Taxpayers Assn.,17500.0,"Kingland Consulting, LLC",dustin Blythe,,,,,,,,,,
Iowa,IA,2015,IA. Talented and Gifted Assn.,23000.0,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2015,IA. Student Loan Liquidity Corp.,24600.0,PolicyWorks:,John Cacciatore,Mary Earnhardt,Justin Hupfer,Jon Murphy,RLW Strategies:,Jeffrey Boeyink,Charlotte Eby,Susan Fenton,,,
Iowa,IA,2015,IA. State Troopers Assn.,0.0,PolicyWorks,John Cacciatore,Lon Anderson,Jon Murphy,Justin Hupfer,,,,,,,
Iowa,IA,2015,IA. State Treasurer's Office,7968.0,Karen Austin,Adam Phillips,,,,,,,,,,
Iowa,IA,2015,IA. State Snowmobile Assn.,27500.0,Mike Heller,Paula Feltner,,,,,,,,,,
Iowa,IA,2015,IA. State Sheriffs' & Deputies' Assn.,54000.0,Charles Hutchins and Associat,Kelly Meyer,Susan Cameron,,,,,,,,,
Iowa,IA,2015,IA. State Reserve Law Officers Assn.,0.0,Campbell/Patterson Consulting,Amy Campbell,Craig Patterson,,,,,,,,,
Iowa,IA,2015,IA. State Police Assn.,53197.5,Paula Feltner,Michael Heller,,,,,,,,,,
Iowa,IA,2015,IA. State Patrol Supervisors Assn.,0.0,BrownWinick,Marc Beltrame,Matthew McKinney,R.G. Schwarm,,,,,,,,
Iowa,IA,2015,IA. State Fair,37115.0,Brian Johnson,Craig Walter,,,,,,,,,,
Iowa,IA,2015,IA. State Education Assn.,110724.36,TAMMY WAWRO,MARY JANE COBB,MELISSA PETERSON,BRADLEY HUDSON,JAMES SMITH,,,,,,,
Iowa,IA,2015,IA. State Dairy Assn.,0.0,NA,,,,,,,,,,,
Iowa,IA,2015,IA. State County Treasurers Assn.,2227.31,Terri Kness,Denise Emal,Doug Bishop,Jarret Heil,Renee Twedt,,,,,,,
Iowa,IA,2015,IA. State Building and Construction Trades Council,38675.41,"Fey & Gomez, Inc.",Tom Fey,Mike StClair,,,,,,,,,
Iowa,IA,2015,IA. State Bar Assn.,95799.47,"Carney & Appleby, P.L.C.",,,,,,,,,,,
Iowa,IA,2015,IA. State Assn. of County Supervisors,24720.0,William M. Heckroth,,,,,,,,,,,
Iowa,IA,2015,IA. State Assn. of County Auditors,3892.75,Ken Kline,,,,,,,,,,,
Iowa,IA,2015,IA. State Assn. of Counties,152252.24000000002,"Beenken, Lucas","Cashman, Jamie","DeGroot, Hanna","Harshbarger, Kristi","Peterson, William R.","Slack, Deb Eckerman",,,,,,
Iowa,IA,2015,IA. State Assn. of Assessors,27550.0,Paula Feltner,Mike Heller,,,,,,,,,,
Iowa,IA,2015,IA. Sportsman Federation,0.0,No lobbyist,,,,,,,,,,,
Iowa,IA,2015,"IA. Speedway, LLC",18000.0,RLW Strategies,Jeffrey Boeyink,Larry Blixt,,,,,,,,,
Iowa,IA,2015,IA. Speech Language Hearing Assn.,14600.0,"Feltner & Heller, Attorneys",Paula Feltner,Michael Heller,,,,,,,,,
Iowa,IA,2015,IA. Soybean Assn.,130188.4,Carol Balvanz,Jill Altringer,Brick Gentry/Eldon McAfee,,,,,,,,,
Iowa,IA,2015,IA. Solar Energy Assn.,30103.0,Doug Struyk,George Appleby,Jim Carney,Jennifer Tyler,,,,,,,,
Iowa,IA,2015,IA. Society of Solid Waste Operations (ISOSWO),4500.0,James Obradovich,Robert Bob Mulqueen,Pete McRoberts,,,,,,,,,
Iowa,IA,2015,IA. Society of Solid Waste Operations (ISOSWO),4500.0,James Obradovich,Robert Bob Mulqueen,Pete McRoberts,,,,,,,,,
Iowa,IA,2015,IA. Society of Certified Public Accountants,54900.0,Nyemaster Goode,Brad Epperly,Scott Sundstrom,Paula Dierenfeld,,,,,,,,
Iowa,IA,2015,IA. Society of Anesthesiologists,12812.0,"Avenson, Oakley & Cope Consult",Don Avenson,Tom Cope,Brice Oakley,,,,,,,,
Iowa,IA,2015,IA. Society for Respiratory Care,3500.0,"Eide & Heisinger, LLC",Matt Eide,John Pederson,Laura Book,,,,,,,,
Iowa,IA,2015,IA. Sleep Society,6364.2,Advocacy Strategies,Threase Harms,Kent Hartwig,Jake Oeth,,,,,,,,
Iowa,IA,2015,IA. Shortline and Regional Railroad Assn.,11500.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2015,IA. Self-Serve Laundry Assn.,20000.0,LARRY BLIXT,,,,,,,,,,,
Iowa,IA,2015,"IA. Select Farms, L.L.P.",35142.0,Brown Winick,,,,,,,,,,,
Iowa,IA,2015,IA. Seed Association,10000.0,Brown Winick Law Firm,,,,,,,,,,,
Iowa,IA,2015,IA. Secretary of State,3000.0,Carol Olson,,,,,,,,,,,
Iowa,IA,2015,IA. School Nurses Organization,0.0,James Obradovich,Robert Bob Mulqueen,Pete McRoberts,,,,,,,,,
Iowa,IA,2015,IA. School Counselors Association,8500.0,James Obradovich,Robert Bob Mulqueen,Pete McRoberts,,,,,,,,,
Iowa,IA,2015,IA. Safe Schools,1668.5,Nate Monson,,,,,,,,,,,
Iowa,IA,2015,IA. Rural Water Assn.,41989.0,Emily Piper,,,,,,,,,,,
Iowa,IA,2015,IA. Rivers Revival,5281.0,Advocacy Strategies,Threase Harms,Kent Hartwig,Jake Oeth,,,,,,,,
Iowa,IA,2015,IA. Right to Life Committee,18000.0,Norman Pawlewski,Eric Goranson,,,,,,,,,,
Iowa,IA,2015,IA. Retired School Personnel Assn.,10000.0,William Wimmer,,,,,,,,,,,
Iowa,IA,2015,IA. Retail Federation,37500.0,Jim Henter,,,,,,,,,,,
Iowa,IA,2015,IA. Restaurant Assn.,14100.0,craig walter,brain johnson,,,,,,,,,,
Iowa,IA,2015,IA. Renewable Fuels Assn. (IRF),59751.82,Feltner and Heller,*Paula Feltner,*Mike Heller,Grant Menke,,,,,,,,
Iowa,IA,2015,IA. Recycling Assn.,2000.0,James Obradovich,,,,,,,,,,,
Iowa,IA,2015,IA. Reading Research Center,9470.0,Michelle Hosp,Sara McInerny,Sally Huddle,Cheryl Cook,Melissa Potter,,,,,,,
Iowa,IA,2015,IA. Quarter Horse Racing Assn.,10000.0,Sandra Jaques,,,,,,,,,,,
Iowa,IA,2015,IA. Pyrotechnics Assn.,3000.0,PolicyWorks,John Cacciatore,Justin Hupfer,Jon Murphy,,,,,,,,
Iowa,IA,2015,IA. Public Transit Assn. (IPT),23260.46,Fitzgerald and Associates,Jerry Fitzgerald,Maggie Fitzgerald,Matt Fitzgerald,,,,,,,,
Iowa,IA,2015,IA. Public Television,3725.69,Molly M. Phillips,Susan G. Ramsey,Kristen L. Gray,,,,,,,,,
Iowa,IA,2015,IA. Public Information Board,1380.0,Charlie Smithson,,,,,,,,,,,
Iowa,IA,2015,IA. Public Health Assn.,280.5,Jeneane Moody,,,,,,,,,,,
