State,StateAbbr,Year,Client,Amount,Lobbyist1,Lobbyist2,Lobbyist3,Lobbyist4,Lobbyist5,Lobbyist6,Lobbyist7,Lobbyist8,Lobbyist9,Lobbyist10,Lobbyist11,Lobbyist12
Virginia,VA,2013 - 2014,3M Corporation,100.0,Frederick P Helm,Marianne M Radcliff
Virginia,VA,2013 - 2014,"7-Eleven, Inc",1674.93,Charles R. Duvall Jr.,Tripp Perrin
Virginia,VA,2013 - 2014,"DISH Network, LLC",31650.0,William L.S. Rowe,Charles J. Davis III,James T. Hoffman
Virginia,VA,2013 - 2014,"Distilled Spirits Council of the United States, Inc.",3508.33,William Ross Grogg IV,Michael L Edwards,Frederick P Helm,Marianne M Radcliff,John-Garrett Kemper,Joel Andrus
Virginia,VA,2013 - 2014,Dominion,236360.34,Jeff Gregson,John H Rust Jr,Pamela Faggert,James K. Beazley III,William L. Murray,James W. Beamer,Anita Powell,Daniel A. Weekley,Robert M. Blue,Junius H. Williams Jr.
Virginia,VA,2013 - 2014,Dominion,50204.18,William  G.  Thomas
Virginia,VA,2013 - 2014,Dominion Resources,22374.57,Aubrey D. Tarkington
Virginia,VA,2013 - 2014,"Dominion Risk Advisors, LLC",1179.3,Herschel Von Keller
Virginia,VA,2013 - 2014,"Downtown Business Group, LLC.",11081.25,Philip Boykin,Myles Louria,Whittington Clement
Virginia,VA,2013 - 2014,Dr. James T. Roberts,22475.99,Angela Bezik,Julie M Dime
Virginia,VA,2013 - 2014,Dulles Regional Chamber of Commerce,7131.46,Mindy Williams Carlin,Michael Carlin
Virginia,VA,2013 - 2014,Dun & Bradstreet,43642.64,Julie Dime,Angela Bezik
Virginia,VA,2013 - 2014,Dun & Bradstreet Credibility Corporation,10100.0,Martin Kevan Johnson,John G Dicks
Virginia,VA,2013 - 2014,"DuPont Fabros Technology, Inc",11972.14,Myles Louria,Michelle Frank,Philip Boykin,Whittington Clement
Virginia,VA,2013 - 2014,E. I. Dupont De Nemours,9192.56,Christopher Caldwell
Virginia,VA,2013 - 2014,E3:  Elevate Early Education,19565.27,Kay Kemper
Virginia,VA,2013 - 2014,E3:  Elevate Early Education Action Fund,100.0,Kay Kemper,Michael L Edwards
Virginia,VA,2013 - 2014,E3: Elevate Early Education,9369.6,Lisa Howard
Virginia,VA,2013 - 2014,"EarthSource Solutions, Inc.",1733.5,Shannon Varner,Thomas J. Mascia
Virginia,VA,2013 - 2014,Eastern Virginia Medical School,37718.36,Claudia Elizabeth Keenan,C. Donald Combs,Michael L Edwards,Kay Kemper,William Ross Grogg IV
Virginia,VA,2013 - 2014,Edison Schools (Edison Learning),50.0,James W. Dyke Jr.
Virginia,VA,2013 - 2014,eHealthObjects Inc,6000.0,Robert B Nealon
Virginia,VA,2013 - 2014,Eisai Inc.,1180.0,Anthony Duca,Gary Riddle
Virginia,VA,2013 - 2014,Elcom International LLC,50.0,Felix Sarfo-Kantanka Jr.
Virginia,VA,2013 - 2014,"Elizabeth River Crossings OpCo, LLC",4951.5,Christopher Lloyd,Tracy M. Baynard
Virginia,VA,2013 - 2014,Embassy of Japan,74405.5,Mark T. Bowles,Christopher R. Nolen,Tyler Bishop,Theodore F. Adams III,Allison Lawrence Jones,Michael Thomas,Davis C Rennolds,James W. Dyke Jr.,Frank B Atkinson
Virginia,VA,2013 - 2014,"Empire Services, Inc.",1975.0,J Bryan Plumlee
Virginia,VA,2013 - 2014,Encore Capital Group,24304.4,Robert C. Crockett,Daniel G.''Bud'' Oakey,R Ronald Jordan,Martin Johnson
Virginia,VA,2013 - 2014,Enterprise Leasing Company of Norfolk/Richmond,12650.0,Anne Leigh Kerr,Clark H Lewis,Michael W Woods
Virginia,VA,2013 - 2014,Entertainment Software Association,4133.33,Philip Boykin,Myles Louria,Whittington Clement
Virginia,VA,2013 - 2014,"Enviro Solutions, Inc.",42224.0,William Demosthenes Lecos
Virginia,VA,2013 - 2014,"Envirosolutions, Inc.",14440.08,Philip F. Abraham,M. David Skiles,Petrina L. Jones,H. Benson Dendy III,Michael L Edwards,John-Garrett Kemper,Marianne M Radcliff,Frederick P Helm
Virginia,VA,2013 - 2014,Envirotest Systems Holdings Corp.,1837.5,Michele Satterlund
Virginia,VA,2013 - 2014,Envirotest Systems Holdings Corp.,21270.63,Alexander Macaulay
Virginia,VA,2013 - 2014,"EPIC Pharmacies, Inc.",15634.29,Michele Satterlund,Alexander Macaulay,Hunter Jamerson
Virginia,VA,2013 - 2014,EQT Coporation,21288.53,Maurice Edwin Royster
Virginia,VA,2013 - 2014,Equality Virginia,22161.28,Kirsten Bokenkamp,James Calvin Parrish Jr
Virginia,VA,2013 - 2014,Erickson Retirement Communities,5300.0,Ralph L. Axselle,Katherine W Payne
Virginia,VA,2013 - 2014,"EURPAC Service, Inc",600.0,Clark H Lewis,Michael W Woods
Virginia,VA,2013 - 2014,Everytown for Gun Safety Action Fund,8241.0,Kirsten Moore,Colin Goddard,Jay Plant
Virginia,VA,2013 - 2014,"Excellence in Education National, Inc.",1158.81,Jess Langhaim,Adam Peshek
Virginia,VA,2013 - 2014,Excelsior College,88900.0,Bill Simmons,Ed Matricardi
Virginia,VA,2013 - 2014,"Expedia, Inc",2096.01,Colin Tooze
Virginia,VA,2013 - 2014,Express Scripts Holding Co. (formerly Express Scripts),45096.0,Robert T. Baratta,Jonah C Houts
Virginia,VA,2013 - 2014,"Extra Special Parents, Inc",4896.8,Abigail Elizabeth Schreiner
Virginia,VA,2013 - 2014,ExxonMobil Corporation,4360.05,Jeffrey S. Palmore,William  G.  Thomas,Edward A.  Mullen
Virginia,VA,2013 - 2014,Facebook,25100.0,Reginald N Jones,Patrick A. Cushing
Virginia,VA,2013 - 2014,Fairfax Bar Association,18850.0,Philip Boykin,Whittington Clement
Virginia,VA,2013 - 2014,Fairfax County Board of Supervisors,115325.28,Susan E. Mittereder,Susan R Rowland,Claudia Arko,Kathleen Boyle,Christopher A. Costa,Noelle Dominguez
Virginia,VA,2013 - 2014,Fairfax County Board of Supervisors,450.0,Nancy Gibson Prowitt
Virginia,VA,2013 - 2014,Fairfax County Chamber of Commerce,40681.52,Joe Vidulich
Virginia,VA,2013 - 2014,Fairfax County School Board,13400.14,Jerilyn Christensen
Virginia,VA,2013 - 2014,Fairfax County School Board,57780.31,Michael A Molloy
Virginia,VA,2013 - 2014,Fairfax County Water Authority,9728.33,Myles Louria,Michelle Frank,Philip Boykin,Whittington Clement
Virginia,VA,2013 - 2014,FAIRPAY Solutions,3408.0,Richard K. Grossman
Virginia,VA,2013 - 2014,Falls Church City Public Schools,3050.0,Lilla Wise
Virginia,VA,2013 - 2014,"Family Preservation Services, Inc.",4006.0,May H. Fox,David W. Clarke
Virginia,VA,2013 - 2014,Famiy & Friends of the Training Centers,50.0,David L Bailey
Virginia,VA,2013 - 2014,Faneuil Inc.,2550.0,Patrick A. Cushing
Virginia,VA,2013 - 2014,"Farmers Group, Inc.",7968.86,William W Tibbens
Virginia,VA,2013 - 2014,Fauquier County,4300.2,L. Eldon James Jr.
Virginia,VA,2013 - 2014,FedEx Corporation,0.0,AJ Sain,Duple Travillion
Virginia,VA,2013 - 2014,"Feld Entertainment, Inc.",8200.0,Rich Savage,Joshua Myers
Virginia,VA,2013 - 2014,Ferrovial Agroman,50.0,Matthew  Benka
Virginia,VA,2013 - 2014,Fidelity National Title Insurance Company,17550.0,Anne Leigh Kerr
Virginia,VA,2013 - 2014,Fluor Corporation,9138.0,Marianne M Radcliff
Virginia,VA,2013 - 2014,Fluor Corporation,4122.45,William  G.  Thomas,Edward A.  Mullen
Virginia,VA,2013 - 2014,Food Lion,22574.28,Philip Boykin,Myles Louria,Heidi W Abbott,Whittington Clement
Virginia,VA,2013 - 2014,Fort Monroe Authority,28308.0,John G Dicks
Virginia,VA,2013 - 2014,Foundation for Government Accountability,5882.18,Christie Herrera
Virginia,VA,2013 - 2014,Foundation for Individual Rights in Education (FIRE),4397.56,Joseph Cohn
Virginia,VA,2013 - 2014,Frederick County,32050.0,Thomas A. Dick
Virginia,VA,2013 - 2014,Fredericksburg Area Association of Realtors,179.5,Kimberlee McClellan
Virginia,VA,2013 - 2014,Fresenius Medical Care,10050.0,Martin Guy Rohling
Virginia,VA,2013 - 2014,"Genentech Inc., A Member of the Roche Group",11230.78,AMY DEMPSTER,Myles Louria,Philip Boykin,Michelle Frank
Virginia,VA,2013 - 2014,General Electric Company,1628.33,Myles Louria,Heidi W Abbott
Virginia,VA,2013 - 2014,General Motors LLC,12440.63,Jeffrey S. Palmore,William  G.  Thomas,Edward A.  Mullen
Virginia,VA,2013 - 2014,Generation mPower,50.0,Kevin R. Butterfield
Virginia,VA,2013 - 2014,"Genworth Financial, Inc",42408.03,Patricia Merrill,Dennis C. La Ganza,Myles Louria,Philip Boykin,Whittington Clement,Heidi W Abbott
Virginia,VA,2013 - 2014,"Genworth Financial, Inc.",0.0,Allen C. Goolsby
Virginia,VA,2013 - 2014,George Mason University Foundation,3627.58,Jeffrey S. Palmore,Edward A.  Mullen,H.  Lane Kneedler
Virginia,VA,2013 - 2014,George Washington Regional Commission,18725.0,L. Eldon James Jr.
Virginia,VA,2013 - 2014,George Washington University,12602.0,Tracy M. Baynard,James W. Dyke Jr.
Virginia,VA,2013 - 2014,Gilbane Development Company,50.0,Frederick P Helm
Virginia,VA,2013 - 2014,"Gilead Sciences, Inc.",5050.0,Rebecca O'Hara
Virginia,VA,2013 - 2014,"Gilead Sciences, Inc.",20709.13,Alexander Macaulay,Hunter Jamerson
Virginia,VA,2013 - 2014,GlaxoSmithKline,23607.0,Jan Burrus,Richard K. Grossman
Virginia,VA,2013 - 2014,Google Inc.,17822.16,Martin Guy Rohling
Virginia,VA,2013 - 2014,Google Inc.,9504.77,Ron Barnes
Virginia,VA,2013 - 2014,GovDelivery,50.0,Felix Sarfo-Kantanka Jr.
Virginia,VA,2013 - 2014,Government Employees Insurance Company,13653.19,Kelly Chalisse Sue-Ling
Virginia,VA,2013 - 2014,Greater Piedmont Area Association of REALTORS,51374.68,Susan Soaper Gaston
Virginia,VA,2013 - 2014,Greater Reston Chamber of Commerce,7081.46,Mindy Williams Carlin
Virginia,VA,2013 - 2014,Greater Reston Chamber of Commerce,50.0,Michael Carlin
Virginia,VA,2013 - 2014,Greater Richmond Chamber,11600.0,John Easter,Kim Scheeler
Virginia,VA,2013 - 2014,Greater Richmond Chamber of Commerce,25100.0,Michael W. Woods,Anne Leigh Kerr
Virginia,VA,2013 - 2014,Greater Richmond Technology Council,1500.0,Andrew T. Lamar
Virginia,VA,2013 - 2014,Greg Garrett,2668.0,Alan A. Diamonstein
Virginia,VA,2013 - 2014,"Gulf Seaboard General Contractors, Inc.",2651.7,Herschel Von Keller
Virginia,VA,2013 - 2014,Halifax Education Foundation,15050.0,Robert W. Shinn
Virginia,VA,2013 - 2014,Hampton City Schools,13833.06,Ann  Bane
Virginia,VA,2013 - 2014,Hampton Roads Business Roundtable,7176.77,William Ross Grogg IV,John-Garrett Kemper
Virginia,VA,2013 - 2014,Hampton Roads Chamber of Commerce,1712.0,Candace Reid
Virginia,VA,2013 - 2014,Hampton Roads Chamber of Commerce,2011.4,Dean McClain
Virginia,VA,2013 - 2014,Hampton Roads Chamber of Commerce,18417.81,Ira Agricola
Virginia,VA,2013 - 2014,"Hampton Roads Educational Television Association, Inc.",7389.8,Joel Andrus,Kay Kemper
Virginia,VA,2013 - 2014,Hampton Roads Planning District Commission,4873.0,L. Preston Bryant
Virginia,VA,2013 - 2014,Hampton Roads Realtors Association,2664.66,Andrew McLaren Sinclair
Virginia,VA,2013 - 2014,"Hampton Roads Small Business Association, LLC",9116.06,Kyle Paul Adams
Virginia,VA,2013 - 2014,Hanover County Public Schools,13204.0,W Valentino
Virginia,VA,2013 - 2014,"Harman Construction, Inc.",2922.01,Herschel Von Keller
Virginia,VA,2013 - 2014,Hart Intercivic,62190.23,L. Clifford Schroeder Jr.
Virginia,VA,2013 - 2014,HCA-The Healthcare Company,19417.0,Christopher Nolen,Mark T. Bowles,William Scott Johnson,Charles R. Duvall Jr.,Tyler Bishop,Tyler Cox
Virginia,VA,2013 - 2014,"HDR Engineering, Inc.",1386.5,Christopher Lloyd
Virginia,VA,2013 - 2014,Health Diagnostic Labatory Inc,13372.08,Myles Louria,Heidi W Abbott
Virginia,VA,2013 - 2014,"Health Diagnostic Laboratory, Inc.",3537.77,Sam Schwartz,Mark Andrew Herzog
Virginia,VA,2013 - 2014,"Health Diagnostic Laboratory, Inc.",900.0,Heidi R. Dix,Clark H Lewis,Anna Healy James
Virginia,VA,2013 - 2014,Healthy Rivers Initiative,14050.0,Robert W. Shinn
Virginia,VA,2013 - 2014,Heavy Construction Contractors Assoc. (hcca),6100.0,Wallace Glenn Harris,J. L. Butner
Virginia,VA,2013 - 2014,"Hilton Worldwide, Inc",347.0,Christopher Lloyd
Virginia,VA,2013 - 2014,HMS,3150.0,Jane Haycock Woods
Virginia,VA,2013 - 2014,HNTB Corp.,10730.15,Kylee Samantha Rader,Michael L Edwards,Marianne M Radcliff
Virginia,VA,2013 - 2014,Home Builders Association of Virginia,39882.229999999996,Michael L. Toalson,William  G.  Thomas,Edward A.  Mullen
Virginia,VA,2013 - 2014,Home Building Assoc of Richmond,2500.0,Michael Craig Toalson
Virginia,VA,2013 - 2014,Home Care Delivered,10360.0,David W. Clarke,Joshua Myers
Virginia,VA,2013 - 2014,Home School Legal Defense Association,1752.93,Scott Woodruff
Virginia,VA,2013 - 2014,"Honeywell International, Inc",15850.0,William Hefty
Virginia,VA,2013 - 2014,"Honeywell International, Inc.",19900.0,Stan Tretiak,Jeffrey Gore
Virginia,VA,2013 - 2014,Horace Mann Life Insurance Company,60670.73,J. Christopher LaGow,John T.  Heard
Virginia,VA,2013 - 2014,Hospital Corporation of America,17530.0,Tracey White
Virginia,VA,2013 - 2014,Houghton Mifflin Harcourt Publishing Company,0.0,Christopher J. Whyte
Virginia,VA,2013 - 2014,Houghton Mifflin Harcourt Publishing Company,897.0,H. Benson Dendy III
Virginia,VA,2013 - 2014,"Hughes Outdoor Media, L.L.C.",100.0,Barrie B Bowers,John G Dicks
Virginia,VA,2013 - 2014,Human Rights Campaign,3106.55,Sarah Warbelow
Virginia,VA,2013 - 2014,Humana,98631.12,Elizabeth B.  Childress,Meade A. Spotts,L. Clifford Schroeder Jr.,Howard Estes
Virginia,VA,2013 - 2014,"Humana, Inc.",30050.0,Karin Addison
Virginia,VA,2013 - 2014,Huntington Ingalls Incorporated,19717.0,Stephen D Haner
Virginia,VA,2013 - 2014,"I Drive Smart, Inc.",41528.57,Mindy Williams Carlin,Michael Carlin
Virginia,VA,2013 - 2014,IBM,6170.0,Charles R. Duvall Jr.,William Scott Johnson,Tyler Cox
Virginia,VA,2013 - 2014,IDSi International,6100.0,Patrick A. Cushing,Channing J. Martin
Virginia,VA,2013 - 2014,IMS Health Incorporated,15833.91,Martin Guy Rohling
Virginia,VA,2013 - 2014,Independent Insurance Agents of Va,35962.17,Robert N. Bradshaw Jr.
Virginia,VA,2013 - 2014,Independent Insurance Agents of Virginia,693.42,Joseph L Hudgins
Virginia,VA,2013 - 2014,"Infiltrator Systems, Inc",2522.79,Martin Guy Rohling
Virginia,VA,2013 - 2014,Infrastructure Corporation of America,50.0,Christopher Lloyd
Virginia,VA,2013 - 2014,Inova Health System,69034.24,Donald Lee Harris
Virginia,VA,2013 - 2014,Institute of Scrap Recycling Industries,10050.0,Robert W. Shinn
Virginia,VA,2013 - 2014,International Association of Arson Investigators - Virginia Chapter,2350.0,R. Edward Rhodes
Virginia,VA,2013 - 2014,International Launch Services,600.0,Michael W. Woods,Clark H. Lewis
Virginia,VA,2013 - 2014,International Paper,4457.0,William Scott Johnson,Tyler Cox
Virginia,VA,2013 - 2014,International Speedway Corporation,100.0,Ralph L. Axselle,Patrick A. Cushing
Virginia,VA,2013 - 2014,INTotal Health,20903.84,Ann Harbour
Virginia,VA,2013 - 2014,Intuit,50.0,Martin Guy Rohling
Virginia,VA,2013 - 2014,"J. E. Jamerson & Sons, Inc.",2926.71,Herschel Von Keller
Virginia,VA,2013 - 2014,"Jake's Fireworks, Inc.",5050.0,James Pickral
Virginia,VA,2013 - 2014,"James K. Spore, City Manager for the City of Virginia Beach",59890.35,Robert Matthias
Virginia,VA,2013 - 2014,James River Association,15037.61,William  Street,Adrienne Kotula
Virginia,VA,2013 - 2014,James River Juvenile Detention Commission,2200.0,Roger Wiley
Virginia,VA,2013 - 2014,Jewish Community Relations Council of Greater Washington,4212.0,Aimee Perron Seibert,Lauren Bull Schmitt
Virginia,VA,2013 - 2014,John Flynn,4794.87,Grace Tate
Virginia,VA,2013 - 2014,Johnson & Johnson,7600.0,Alexander Macaulay,Hunter Jamerson
Virginia,VA,2013 - 2014,"Johnson Pinnacle, VA  LLC",5150.0,Rich Savage,May H. Fox,Joshua Myers
Virginia,VA,2013 - 2014,"JPMorgan Chase Bank, N.A.",1058.0,Christopher J. Whyte
Virginia,VA,2013 - 2014,Justin Kintz,0.0,Julie M Dime
Virginia,VA,2013 - 2014,Justin Kintz,18542.64,Angela Bezik
Virginia,VA,2013 - 2014,"K12, Inc",18642.5,Ashley K. Allen,Stephen A. Horton,Felix Sarfo-Kantanka Jr.
Virginia,VA,2013 - 2014,K2M,4800.0,Matthew  Benka
Virginia,VA,2013 - 2014,"Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",17420.45,Jeffrey S. Palmore,D.  Patrick Lacy,Joshua Myers,Thomas A. Lisk
Virginia,VA,2013 - 2014,Kanopi Health,36150.0,Eric J Finkbeiner
Virginia,VA,2013 - 2014,Kaplan Voekler Cunningham & Frank PLC,44000.0,Mark J Kronenthal II,Stephen E Baril
Virginia,VA,2013 - 2014,Keolis Rail Services Virginia,3850.0,D. Calloway Whitehead III,Ralston King
Virginia,VA,2013 - 2014,Koch Companies Public Sector LLC and affiliates,7821.5,Christopher Lloyd
Virginia,VA,2013 - 2014,"Koch Companies Public Sector, LLC and affiliates",4982.26,Allen Richardson
Virginia,VA,2013 - 2014,Kool Smiles,20718.88,Martin Guy Rohling
Virginia,VA,2013 - 2014,"Kraft Foods Group, Inc.",23150.0,James  Hoffman,Christine J. Davis,Charles J. Davis III
Virginia,VA,2013 - 2014,"Laborers International Union of North America, Mid-Atlantic Region",39663.88,Charlie Jackson
Virginia,VA,2013 - 2014,Lake Taylor Transitional Care Hospital,4322.12,Michael L Edwards,Kay Kemper,William Ross Grogg IV
Virginia,VA,2013 - 2014,League of Women Voters of Virginia,1127.0,Carol Noggle
Virginia,VA,2013 - 2014,Legal Aid Justice Center,581.35,Kristin Sancken,Kathleen Caldwell
Virginia,VA,2013 - 2014,Legal Aid Justice Center,100.0,Abigail Turner
Virginia,VA,2013 - 2014,Legal Aid Justice Center,50.0,Ivy Finkenstadt
Virginia,VA,2013 - 2014,Legal Aid Justice Center,472.14,Kate Linn Duvall
Virginia,VA,2013 - 2014,Legal Aid Justice Center,13785.5,Edgar Aranda-Yanoc,Emily Dreyfus,Seok (aka Daniel) Hwan Choi,Tim Freilich,Claire Curry,Pat Levy-Lavelle,Angela Ciolfi,Brenda Castaneda,Carolyn Kalantari,John G Conover,Crystal Shin,Jeree Harris
Virginia,VA,2013 - 2014,Legal Aid Justice Center,0.0,Mary Bauer
Virginia,VA,2013 - 2014,Legal Aid Justice Center  ,6075.55,John R Morgan
Virginia,VA,2013 - 2014,Legal Aid Society of Roanoke Valley and its clients,113.7,David Dennis Beidler,Henry L. Woodward
Virginia,VA,2013 - 2014,Legal Services Corporation of Virginia,13065.0,Mark D. Braley
Virginia,VA,2013 - 2014,Legislative Coalition of Virginia Nurses,50.0,Rebecca Bowers-Lanier
Virginia,VA,2013 - 2014,Liberty Mutual Group,18050.0,J. Christopher LaGow
Virginia,VA,2013 - 2014,LifeNet,30100.0,Reginald N. Jones,Nicole L Pugar
Virginia,VA,2013 - 2014,LifePoint Hospitals,18905.57,Ashley K. Allen,Stephen A. Horton
Virginia,VA,2013 - 2014,Lilly USA LLC,31139.66,Martin Guy Rohling
Virginia,VA,2013 - 2014,"LogistiCare Solutions, LLC",8505.0,May H. Fox,David W. Clarke
Virginia,VA,2013 - 2014,Lorillard Tobacco Company,7405.0,Christopher Nolen,Jeff D. Smith IV
Virginia,VA,2013 - 2014,Lorillard Tobacco Company,10205.0,Jeff D. Smith III
Virginia,VA,2013 - 2014,Loudoun County,55226.3,Jeffrey Gore,Brendan Hefty
Virginia,VA,2013 - 2014,Loudoun County,37663.15,Roger Wiley,Stan Tretiak
Virginia,VA,2013 - 2014,Loudoun County Chamber of Commerce,0.0,Brian James Fauls
Virginia,VA,2013 - 2014,Loudoun County School Board,43189.39,Gordon W. Fletcher Jr.
Virginia,VA,2013 - 2014,Loughridge & Company,2922.01,Herschel Von Keller
Virginia,VA,2013 - 2014,Luxottica Retail,150.0,James T. Hoffman,Christine J. Davis,Charles J. Davis III
Virginia,VA,2013 - 2014,"M & R Strategic Services, Inc.",2974.0,William Scott Johnson,Tyler Cox
Virginia,VA,2013 - 2014,Macerich,6528.57,Michael Carlin,Mindy Williams Carlin
Virginia,VA,2013 - 2014,"Maersk, Inc.",4059.5,Christopher Lloyd
Virginia,VA,2013 - 2014,Magellan Health Services,8450.0,Anna Healy James
Virginia,VA,2013 - 2014,"Magellan Health, Inc.",3150.0,Clark H. Lewis,Michael W. Woods,Heidi R. Dix
Virginia,VA,2013 - 2014,"Major Incident Heavy Recovery Operators Association, Inc.",7200.0,Craig K Bieber
Virginia,VA,2013 - 2014,Malvern Hill,100.0,Lindsey Carney,Alan A. Diamonstein
Virginia,VA,2013 - 2014,Manufactured Housing Communities of Virginia,50.0,Ralston King
Virginia,VA,2013 - 2014,March of Dimes - Virginia Chapter,5100.0,William P. Elwood,Matthew P Stanley
Virginia,VA,2013 - 2014,MasterCard,13450.0,Susan Reid Swecker,Myles Louria,Philip Boykin,Whittington Clement
Virginia,VA,2013 - 2014,"Maxim Healthcare Services, Inc.",32100.0,Michael W Woods,Anne Leigh Kerr
Virginia,VA,2013 - 2014,"Maxim Healthcare Services, Inc.",550.0,Anna Healy James
Virginia,VA,2013 - 2014,MAXIMUS Health Services,2050.0,Heidi R. Dix
Virginia,VA,2013 - 2014,MAXIMUS Health Services,3050.0,Anna Healy James
Virginia,VA,2013 - 2014,"MB Contractors, Inc.",2922.01,Herschel Von Keller
Virginia,VA,2013 - 2014,McKee Foods Corporation,763.26,Connie Vaughan
Virginia,VA,2013 - 2014,McKenzie Construction Company,2922.01,Herschel Von Keller
Virginia,VA,2013 - 2014,MDV-SEIA ,21642.64,Angela Bezik
Virginia,VA,2013 - 2014,"Mead Johnson Nutrition Company Mead Johnson & Company, LLC",50.0,Alex Franco
Virginia,VA,2013 - 2014,MeadWestvaco Corporation,22805.04,Ned W  Massee
Virginia,VA,2013 - 2014,MeadWestvaco Corporation,2678.33,Roger Sherman,Philip Boykin,Heidi W Abbott
Virginia,VA,2013 - 2014,Mecklenburg County,6892.08,Whittington Clement
Virginia,VA,2013 - 2014,Mecklenburg County,0.0,Myles Louria,Philip Boykin
Virginia,VA,2013 - 2014,Med Virginia LLC,50.0,Steven D Gravely
Virginia,VA,2013 - 2014,Medical Facilities of America,841.71,William  G.  Thomas,Edward A.  Mullen,D.  Patrick Lacy
Virginia,VA,2013 - 2014,Medical Society of Virginia,3056.91,Amy Hewett
Virginia,VA,2013 - 2014,Medical Society of Virginia,48001.46000000001,Ann Hughes,Matt Mansell,Robin Cummings,Lindsay Larkin,Rufus Phillips,Michael Jurgensen
Virginia,VA,2013 - 2014,MedImmune,2050.0,Julie Garner
Virginia,VA,2013 - 2014,Meherrin River Regional Jail Authority,5100.0,William Hefty,Roger Wiley
Virginia,VA,2013 - 2014,Merck Sharp & Dohme Corp.,115626.0,Reginald N Jones,Nicole L Pugar,Tamera Brown
Virginia,VA,2013 - 2014,Metis Holdings Inc.,64966.66,John T. Heard
Virginia,VA,2013 - 2014,"Metro Treatment of Virginia, LP",3108.5,L Preston Bryant
Virginia,VA,2013 - 2014,Metropolitan Life Insurance,15100.0,William A. Gray
Virginia,VA,2013 - 2014,Metropolitan Washington Airports Authority,40100.0,Reginald N. Jones,Patrick A. Cushing
Virginia,VA,2013 - 2014,"Michael F.S. Douglas, MD",600.0,Jim Babb
Virginia,VA,2013 - 2014,"Micron Technology, Inc.",22415.43,Todd R House
Virginia,VA,2013 - 2014,Microsoft,1478.57,Mindy Williams Carlin
Virginia,VA,2013 - 2014,Microsoft Corporation,4475.44,Matt Benedetti
Virginia,VA,2013 - 2014,"Mid-Atlantic NATO, Inc.",3295.0,Peter E. Broadbent Jr.
Virginia,VA,2013 - 2014,Middle Peninsula Juvenile Detention Commission,1650.0,Roger Wiley
Virginia,VA,2013 - 2014,Middle Peninsula Regional Jail Authority,4100.0,William Hefty,Roger Wiley
Virginia,VA,2013 - 2014,Middle River Regional Jail,4100.0,William Hefty,Roger Wiley
Virginia,VA,2013 - 2014,MillerCoors,42503.39,Stan Tretiak
Virginia,VA,2013 - 2014,"Molina Healthcare, Inc",5050.0,Anna Healy James
Virginia,VA,2013 - 2014,Monsanto Company,1100.0,Clark H Lewis,Michael W Woods
Virginia,VA,2013 - 2014,Mortgage Licensing Coalition,24050.0,Joseph E. Spruill III
Virginia,VA,2013 - 2014,"Motion Picture Association of America, Inc",2616.33,Myles Louria,Whittington Clement
Virginia,VA,2013 - 2014,Moton Museum,0.0,Eric J Finkbeiner
Virginia,VA,2013 - 2014,Motor Vehicle Ancillary Products Association,3650.0,Ralph L. Axselle,Katherine W Payne
Virginia,VA,2013 - 2014,Mountain States Health Alliance,8945.46,Jerry Kilgore,Christopher Nolen
Virginia,VA,2013 - 2014,Municipal Electric Power Association of Virginia,25500.0,Thomas A. Dick
Virginia,VA,2013 - 2014,Mylan Inc.,686.0,Noah Reandeau
Virginia,VA,2013 - 2014,NAIFA,5725.28,Joseph L  Hudgins,Robert N. Bradshaw Jr.
Virginia,VA,2013 - 2014,Nami Virginia,3982.45,Mira Signer
Virginia,VA,2013 - 2014,Naral Pro-Choice Virginia,7910.9,Tarina Keene
Virginia,VA,2013 - 2014,National Alliance for Public Charter Schools,100.0,Felix Sarfo-Kantanka Jr.,James W. Dyke Jr.
Virginia,VA,2013 - 2014,National Association of Social Workers-Virginia Chapter,1700.0,Aimee Perron Seibert,Lauren Bull Schmitt
Virginia,VA,2013 - 2014,National Capital Poison Center,3792.0,William Scott Johnson,Tripp Perrin,Tyler Cox,Charles R. Duvall Jr.
Virginia,VA,2013 - 2014,National Counseling Group,60830.0,Eric J Finkbeiner
Virginia,VA,2013 - 2014,National Eating Disorders Association,3350.0,Hunter Jamerson
Virginia,VA,2013 - 2014,National Federation of Independent Business,38981.96,Nicole Riley,Kristie Helmick
Virginia,VA,2013 - 2014,National Minority Technology Council,364.5,Karl J Cureton
Virginia,VA,2013 - 2014,National Rifle Association of America,47109.67999999999,Lacey Biles,Anna Kopperud,Charles Cunningham
Virginia,VA,2013 - 2014,National Shooting Sports Foundation,44371.32,Robert W. Shinn,L. Clifford Schroeder Jr.,Elizabeth B.  Childress,Meade A. Spotts
Virginia,VA,2013 - 2014,National Slavery Museum,0.0,Rita Renee Henderson
Virginia,VA,2013 - 2014,"National Vision, Inc.",1224.85,Jeffrey S. Palmore,Edward A.  Mullen,H.  Lane Kneedler
Virginia,VA,2013 - 2014,Nationwide Mutual Insurance,113407.37,J. Christopher LaGow
Virginia,VA,2013 - 2014,"Natural Resources Defense Council (""NRDC"")",53.0,Walton Shepherd
Virginia,VA,2013 - 2014,New College Foundation,5900.0,Charles Guthridge,J.D. Morgan Guthridge
Virginia,VA,2013 - 2014,Newport News Public Schools,4791.93,Patrick  Finneran
