2012,Allstate Insurance Company,JOSEPH V. GENDRON,3571.285714285714
2013,Allstate Insurance Company,JOSEPH V. GENDRON,3571.285714285714
2014,Allstate Insurance Company,JOSEPH V. GENDRON,3571.285714285714
2015,Allstate Insurance Company,JOSEPH V. GENDRON,3571.285714285714
2016,Allstate Insurance Company,JOSEPH V. GENDRON,3571.285714285714
2017,Allstate Insurance Company,JOSEPH V. GENDRON,3571.285714285714
2012,"American Federation for Children 
",JOSEPH V. GENDRON,24999.0
2009,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2010,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2011,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2012,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2013,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2014,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2015,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2016,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2017,Louisiana AFL-CIO,DANIEL  JUNEAU,4166.611111111111
2009,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2010,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2011,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2012,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2013,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2014,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2015,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2016,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2017,Louisiana AFL-CIO,J. WILLIAM  RIMES,4166.611111111111
2009,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2010,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2011,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2012,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2013,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2014,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2015,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2016,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2017,Louisiana AFL-CIO,ROBERT T. TAYLOR,4166.611111111111
2009,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2010,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2011,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2012,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2013,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2014,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2015,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2016,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2017,Louisiana AFL-CIO,JUSTIN J GOLDSTEIN,4166.611111111111
2009,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2010,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2011,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2012,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2013,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2014,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2015,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2016,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2017,Louisiana AFL-CIO,DAVID MARK TATMAN,4166.611111111111
2009,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2010,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2011,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2012,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2013,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2014,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2015,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2016,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2017,Louisiana AFL-CIO,RENEE S AMAR,4166.611111111111
2009,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2010,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2011,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2012,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2013,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2014,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2015,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2016,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2017,Louisiana AFL-CIO,JEFFREY WILLARD ALBRIGHT,4166.611111111111
2009,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2010,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2011,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2012,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2013,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2014,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2015,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2016,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2017,Louisiana AFL-CIO,BRIDGETTE  JAMISON,4166.611111111111
2009,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2010,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2011,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2012,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2013,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2014,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2015,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2016,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2017,Louisiana AFL-CIO,NORMAN C. FERACHI,4166.611111111111
2009,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2010,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2011,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2012,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2013,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2014,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2015,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2016,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2017,Louisiana AFL-CIO,LAWRENCE JERMAINE WATSON,4166.611111111111
2009,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2010,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2011,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2012,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2013,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2014,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2015,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2016,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2017,Louisiana AFL-CIO,RUDY GERARD GOMEZ,4166.611111111111
2009,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2010,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2011,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2012,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2013,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2014,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2015,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2016,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2017,Louisiana AFL-CIO,ROMAN  KNYSH,4166.611111111111
2009,"BREAZEALE, SACHSE & WILSON, L.L.P.",DARREL E FLANEL,87499.75
2010,"BREAZEALE, SACHSE & WILSON, L.L.P.",DARREL E FLANEL,87499.75
2010,CENTRAL TELEPHONE CORPORATION,DARREL E FLANEL,12499.5
2011,CENTRAL TELEPHONE CORPORATION,DARREL E FLANEL,12499.5
2010,"DELTA MEDIA CORPORATION
",DARREL E FLANEL,12499.5
2011,"DELTA MEDIA CORPORATION
",DARREL E FLANEL,12499.5
2012,JOHN KENT-MSP/ALLISON MARINE,DARREL E FLANEL,12499.5
2013,JOHN KENT-MSP/ALLISON MARINE,DARREL E FLANEL,12499.5
2011,"MURPHY J. FOSTER JR,",DARREL E FLANEL,12499.5
2012,"MURPHY J. FOSTER JR,",DARREL E FLANEL,12499.5
2009,"BREAZEALE, SACHSE & WILSON, L.L.P.",WILLIAM D. SHEA,87499.75
2010,"BREAZEALE, SACHSE & WILSON, L.L.P.",WILLIAM D. SHEA,87499.75
2010,CENTRAL TELEPHONE CORPORATION,WILLIAM D. SHEA,12499.5
2011,CENTRAL TELEPHONE CORPORATION,WILLIAM D. SHEA,12499.5
2010,"DELTA MEDIA CORPORATION
",WILLIAM D. SHEA,12499.5
2011,"DELTA MEDIA CORPORATION
",WILLIAM D. SHEA,12499.5
2012,JOHN KENT-MSP/ALLISON MARINE,WILLIAM D. SHEA,12499.5
2013,JOHN KENT-MSP/ALLISON MARINE,WILLIAM D. SHEA,12499.5
2011,"MURPHY J. FOSTER JR,",WILLIAM D. SHEA,12499.5
2012,"MURPHY J. FOSTER JR,",WILLIAM D. SHEA,12499.5
2009,"BREAZEALE, SACHSE & WILSON, L.L.P.",DAVID EUGENE WOOD,87499.75
2010,"BREAZEALE, SACHSE & WILSON, L.L.P.",DAVID EUGENE WOOD,87499.75
2010,CENTRAL TELEPHONE CORPORATION,DAVID EUGENE WOOD,12499.5
2011,CENTRAL TELEPHONE CORPORATION,DAVID EUGENE WOOD,12499.5
2010,"DELTA MEDIA CORPORATION
",DAVID EUGENE WOOD,12499.5
2011,"DELTA MEDIA CORPORATION
",DAVID EUGENE WOOD,12499.5
2012,JOHN KENT-MSP/ALLISON MARINE,DAVID EUGENE WOOD,12499.5
2013,JOHN KENT-MSP/ALLISON MARINE,DAVID EUGENE WOOD,12499.5
2011,"MURPHY J. FOSTER JR,",DAVID EUGENE WOOD,12499.5
2012,"MURPHY J. FOSTER JR,",DAVID EUGENE WOOD,12499.5
2009,"BREAZEALE, SACHSE & WILSON, L.L.P.",CHARLES  TUBRE,87499.75
2010,"BREAZEALE, SACHSE & WILSON, L.L.P.",CHARLES  TUBRE,87499.75
2010,CENTRAL TELEPHONE CORPORATION,CHARLES  TUBRE,12499.5
2011,CENTRAL TELEPHONE CORPORATION,CHARLES  TUBRE,12499.5
2010,"DELTA MEDIA CORPORATION
",CHARLES  TUBRE,12499.5
2011,"DELTA MEDIA CORPORATION
",CHARLES  TUBRE,12499.5
2012,JOHN KENT-MSP/ALLISON MARINE,CHARLES  TUBRE,12499.5
2013,JOHN KENT-MSP/ALLISON MARINE,CHARLES  TUBRE,12499.5
2011,"MURPHY J. FOSTER JR,",CHARLES  TUBRE,12499.5
2012,"MURPHY J. FOSTER JR,",CHARLES  TUBRE,12499.5
2009,"BREAZEALE, SACHSE & WILSON, L.L.P.",GARY  DEVALL,87499.75
2010,"BREAZEALE, SACHSE & WILSON, L.L.P.",GARY  DEVALL,87499.75
2010,CENTRAL TELEPHONE CORPORATION,GARY  DEVALL,12499.5
2011,CENTRAL TELEPHONE CORPORATION,GARY  DEVALL,12499.5
2010,"DELTA MEDIA CORPORATION
",GARY  DEVALL,12499.5
2011,"DELTA MEDIA CORPORATION
",GARY  DEVALL,12499.5
2012,JOHN KENT-MSP/ALLISON MARINE,GARY  DEVALL,12499.5
2013,JOHN KENT-MSP/ALLISON MARINE,GARY  DEVALL,12499.5
2011,"MURPHY J. FOSTER JR,",GARY  DEVALL,12499.5
2012,"MURPHY J. FOSTER JR,",GARY  DEVALL,12499.5
2009,"BREAZEALE, SACHSE & WILSON, L.L.P.",HARRY LEE BENOIT,87499.75
2010,"BREAZEALE, SACHSE & WILSON, L.L.P.",HARRY LEE BENOIT,87499.75
2010,CENTRAL TELEPHONE CORPORATION,HARRY LEE BENOIT,12499.5
2011,CENTRAL TELEPHONE CORPORATION,HARRY LEE BENOIT,12499.5
2010,"DELTA MEDIA CORPORATION
",HARRY LEE BENOIT,12499.5
2011,"DELTA MEDIA CORPORATION
",HARRY LEE BENOIT,12499.5
2012,JOHN KENT-MSP/ALLISON MARINE,HARRY LEE BENOIT,12499.5
2013,JOHN KENT-MSP/ALLISON MARINE,HARRY LEE BENOIT,12499.5
2011,"MURPHY J. FOSTER JR,",HARRY LEE BENOIT,12499.5
2012,"MURPHY J. FOSTER JR,",HARRY LEE BENOIT,12499.5
2009,"BREAZEALE, SACHSE & WILSON, L.L.P.",CHRISTOPHER P. COULON,87499.75
2010,"BREAZEALE, SACHSE & WILSON, L.L.P.",CHRISTOPHER P. COULON,87499.75
2010,CENTRAL TELEPHONE CORPORATION,CHRISTOPHER P. COULON,12499.5
2011,CENTRAL TELEPHONE CORPORATION,CHRISTOPHER P. COULON,12499.5
2010,"DELTA MEDIA CORPORATION
",CHRISTOPHER P. COULON,12499.5
2011,"DELTA MEDIA CORPORATION
",CHRISTOPHER P. COULON,12499.5
2012,JOHN KENT-MSP/ALLISON MARINE,CHRISTOPHER P. COULON,12499.5
2013,JOHN KENT-MSP/ALLISON MARINE,CHRISTOPHER P. COULON,12499.5
2011,"MURPHY J. FOSTER JR,",CHRISTOPHER P. COULON,12499.5
2012,"MURPHY J. FOSTER JR,",CHRISTOPHER P. COULON,12499.5
2009,"BREAZEALE, SACHSE & WILSON, L.L.P.",JULIE  CHERRY,87499.75
2010,"BREAZEALE, SACHSE & WILSON, L.L.P.",JULIE  CHERRY,87499.75
2010,CENTRAL TELEPHONE CORPORATION,JULIE  CHERRY,12499.5
2011,CENTRAL TELEPHONE CORPORATION,JULIE  CHERRY,12499.5
2010,"DELTA MEDIA CORPORATION
",JULIE  CHERRY,12499.5
2011,"DELTA MEDIA CORPORATION
",JULIE  CHERRY,12499.5
2012,JOHN KENT-MSP/ALLISON MARINE,JULIE  CHERRY,12499.5
2013,JOHN KENT-MSP/ALLISON MARINE,JULIE  CHERRY,12499.5
2011,"MURPHY J. FOSTER JR,",JULIE  CHERRY,12499.5
2012,"MURPHY J. FOSTER JR,",JULIE  CHERRY,12499.5
2009,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2010,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2011,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2012,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2013,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2014,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2015,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2016,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2017,Louisiana AFL-CIO,CHRISTOPHER CHARLES JOHN,2777.6666666666665
2009,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2010,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2011,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2012,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2013,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2014,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2015,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2016,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2017,Louisiana AFL-CIO,ALISHA MARIE DUHON,2777.6666666666665
2009,Baton Rouge Area Chamber,SHARON JENEAN KNIGHT,6249.75
2010,Baton Rouge Area Chamber,SHARON JENEAN KNIGHT,6249.75
2011,Baton Rouge Area Chamber,SHARON JENEAN KNIGHT,6249.75
2012,Baton Rouge Area Chamber,SHARON JENEAN KNIGHT,6249.75
2009,Baton Rouge Area Chamber,ROSS BARNETT ATKINS,6249.75
2010,Baton Rouge Area Chamber,ROSS BARNETT ATKINS,6249.75
2011,Baton Rouge Area Chamber,ROSS BARNETT ATKINS,6249.75
2012,Baton Rouge Area Chamber,ROSS BARNETT ATKINS,6249.75
2009,AT&T-Louisiana and its affiliates and subsidiaries,MICHAEL WARREN TIPTON,87499.75
2010,AT&T-Louisiana and its affiliates and subsidiaries,MICHAEL WARREN TIPTON,87499.75
2009,AT&T-Louisiana and its affiliates and subsidiaries,LOUIS  REINE,87499.75
2010,AT&T-Louisiana and its affiliates and subsidiaries,LOUIS  REINE,87499.75
2009,Louisiana Sheriffs' Association,JR. FOSTER,58333.166666666664
2010,Louisiana Sheriffs' Association,JR. FOSTER,58333.166666666664
2011,Louisiana Sheriffs' Association,JR. FOSTER,58333.166666666664
2009,Louisiana Sheriffs' Association,RACHEL  PIERSON,58333.166666666664
2010,Louisiana Sheriffs' Association,RACHEL  PIERSON,58333.166666666664
2011,Louisiana Sheriffs' Association,RACHEL  PIERSON,58333.166666666664
2009,Louisiana Sheriffs' Association,KATHY ANN CHITTOM,58333.166666666664
2010,Louisiana Sheriffs' Association,KATHY ANN CHITTOM,58333.166666666664
2011,Louisiana Sheriffs' Association,KATHY ANN CHITTOM,58333.166666666664
2009,Louisiana Sheriffs' Association,CLARK R. COSSE III,58333.166666666664
2010,Louisiana Sheriffs' Association,CLARK R. COSSE III,58333.166666666664
2011,Louisiana Sheriffs' Association,CLARK R. COSSE III,58333.166666666664
2009,Louisiana Sheriffs' Association,NANCY CULVER MCPHERSON,58333.166666666664
2010,Louisiana Sheriffs' Association,NANCY CULVER MCPHERSON,58333.166666666664
2011,Louisiana Sheriffs' Association,NANCY CULVER MCPHERSON,58333.166666666664
2009,Louisiana Sheriffs' Association,RANDY KEEFER HAYNIE,58333.166666666664
2010,Louisiana Sheriffs' Association,RANDY KEEFER HAYNIE,58333.166666666664
2011,Louisiana Sheriffs' Association,RANDY KEEFER HAYNIE,58333.166666666664
2009,Louisiana Sheriffs' Association,JR. ERWIN,58333.166666666664
2010,Louisiana Sheriffs' Association,JR. ERWIN,58333.166666666664
2011,Louisiana Sheriffs' Association,JR. ERWIN,58333.166666666664
2009,Louisiana Sheriffs' Association,DON  HIDALGO,58333.166666666664
2010,Louisiana Sheriffs' Association,DON  HIDALGO,58333.166666666664
2011,Louisiana Sheriffs' Association,DON  HIDALGO,58333.166666666664
2009,Louisiana Sheriffs' Association,THOMAS EVENDEN WILLIAMS,58333.166666666664
2010,Louisiana Sheriffs' Association,THOMAS EVENDEN WILLIAMS,58333.166666666664
2011,Louisiana Sheriffs' Association,THOMAS EVENDEN WILLIAMS,58333.166666666664
2009,Louisiana Sheriffs' Association,STEVEN  MONAGHAN,58333.166666666664
2010,Louisiana Sheriffs' Association,STEVEN  MONAGHAN,58333.166666666664
2011,Louisiana Sheriffs' Association,STEVEN  MONAGHAN,58333.166666666664
2009,Louisiana Sheriffs' Association,ERNEST  STEPHENS,58333.166666666664
2010,Louisiana Sheriffs' Association,ERNEST  STEPHENS,58333.166666666664
2011,Louisiana Sheriffs' Association,ERNEST  STEPHENS,58333.166666666664
2009,Louisiana Sheriffs' Association,PETER H. MARTINEZ,58333.166666666664
2010,Louisiana Sheriffs' Association,PETER H. MARTINEZ,58333.166666666664
2011,Louisiana Sheriffs' Association,PETER H. MARTINEZ,58333.166666666664
2009,Louisiana Sheriffs' Association,THOMAS E. MCPHERSON,58333.166666666664
2010,Louisiana Sheriffs' Association,THOMAS E. MCPHERSON,58333.166666666664
2011,Louisiana Sheriffs' Association,THOMAS E. MCPHERSON,58333.166666666664
2009,Louisiana Sheriffs' Association,LAUREN HALL POURCIAU,58333.166666666664
2010,Louisiana Sheriffs' Association,LAUREN HALL POURCIAU,58333.166666666664
2011,Louisiana Sheriffs' Association,LAUREN HALL POURCIAU,58333.166666666664
2009,Louisiana Sheriffs' Association,EDIE DAVIS MICHEL,58333.166666666664
2010,Louisiana Sheriffs' Association,EDIE DAVIS MICHEL,58333.166666666664
2011,Louisiana Sheriffs' Association,EDIE DAVIS MICHEL,58333.166666666664
2009,Louisiana Sheriffs' Association,REX  DANSBY,58333.166666666664
2010,Louisiana Sheriffs' Association,REX  DANSBY,58333.166666666664
2011,Louisiana Sheriffs' Association,REX  DANSBY,58333.166666666664
2009,Louisiana Sheriffs' Association,MONIQUE  THIERRY,58333.166666666664
2010,Louisiana Sheriffs' Association,MONIQUE  THIERRY,58333.166666666664
2011,Louisiana Sheriffs' Association,MONIQUE  THIERRY,58333.166666666664
2009,Louisiana Sheriffs' Association,MERLIN MAURICE VILLAR,58333.166666666664
2010,Louisiana Sheriffs' Association,MERLIN MAURICE VILLAR,58333.166666666664
2011,Louisiana Sheriffs' Association,MERLIN MAURICE VILLAR,58333.166666666664
2011,Louisiana Asphalt Pavement Association,JAMES DANIEL SANDEFUR,4999.8
2012,Louisiana Asphalt Pavement Association,JAMES DANIEL SANDEFUR,4999.8
2013,Louisiana Asphalt Pavement Association,JAMES DANIEL SANDEFUR,4999.8
2014,Louisiana Asphalt Pavement Association,JAMES DANIEL SANDEFUR,4999.8
2015,Louisiana Asphalt Pavement Association,JAMES DANIEL SANDEFUR,4999.8
2011,Louisiana Asphalt Pavement Association,WILLIAM JEWELL SIRMON,4999.8
2012,Louisiana Asphalt Pavement Association,WILLIAM JEWELL SIRMON,4999.8
2013,Louisiana Asphalt Pavement Association,WILLIAM JEWELL SIRMON,4999.8
2014,Louisiana Asphalt Pavement Association,WILLIAM JEWELL SIRMON,4999.8
2015,Louisiana Asphalt Pavement Association,WILLIAM JEWELL SIRMON,4999.8
2011,Louisiana Asphalt Pavement Association,JOHN JOSEPH FINN,4999.8
2012,Louisiana Asphalt Pavement Association,JOHN JOSEPH FINN,4999.8
2013,Louisiana Asphalt Pavement Association,JOHN JOSEPH FINN,4999.8
2014,Louisiana Asphalt Pavement Association,JOHN JOSEPH FINN,4999.8
2015,Louisiana Asphalt Pavement Association,JOHN JOSEPH FINN,4999.8
2009,Melinda W Fayard and Associates ,MARYCE JAEGER CUNNINGHAM,24999.0
2009,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2010,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2011,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2012,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2013,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2014,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2015,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2016,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2017,Louisiana Bankers Association,JAMES THOMAS CONNICK,4166.611111111111
2009,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2010,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2011,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2012,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2013,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2014,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2015,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2016,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2017,Louisiana Clerks of Court Association,J DON WEATHERS,2777.6666666666665
2009,Louisiana Clerks of Court Association,J DON WEATHERS,24999.0
2009,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2010,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2011,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2012,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2013,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2014,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2015,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2016,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2017,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,2777.6666666666665
2009,Louisiana Clerks of Court Association,MICHAEL A. RANATZA,24999.0
2009,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2010,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2011,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2012,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2013,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2014,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2015,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2016,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2017,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,2777.6666666666665
2009,Louisiana Clerks of Court Association,ALBERT CHARLES FREDERICK,24999.0
2009,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2010,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2011,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2012,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2013,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2014,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2015,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2016,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2017,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,2777.6666666666665
2009,Louisiana Clerks of Court Association,COURTNEY COURSEAULT THORNTON,24999.0
2009,Louisiana Bankers Association,JACK  HANEMANN,2777.6666666666665
2010,Louisiana Bankers Association,JACK  HANEMANN,2777.6666666666665
2011,Louisiana Bankers Association,JACK  HANEMANN,2777.6666666666665
2012,Louisiana Bankers Association,JACK  HANEMANN,2777.6666666666665
2013,Louisiana Bankers Association,JACK  HANEMANN,2777.6666666666665
2014,Louisiana Bankers Association,JACK  HANEMANN,2777.6666666666665
2015,Louisiana Bankers Association,JACK  HANEMANN,2777.6666666666665
2016,Louisiana Bankers Association,JACK  HANEMANN,2777.6666666666665
